Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
9000-39815,07/17/07,HOLZ,BTLH,F,AHY,2009,"6/21, 3.8g 2x",,,,,,,,,,,,,,,,,
9000-39816,07/17/07,HOLZ,BTLH,F,AHY,2009,"6/6, 4.1g E6+ 2x","6/21, 3.8g","7/11, 4.2g E8","7/26, 3.5g 2x","8/12, 4.1g","8/17, 4.0g","8/26, 3.5g",,,,,,,,,,,
9000-39818,07/17/07,HOLZ,BTLH,F,AHY,2009,"6/28, 3.7g at GNMTN",,,,,,,,,,,,,,,,,
9000-39822,07/17/07,KV1,BTLH,F,AHY,2009,"5/30, 4.2g E8",,,,,,,,,,,,,,,,,
9000-39825,07/18/07,MCGC,BTLH,F,AHY,2009,"5/14, 3.9g","7/1, 4.1g",,,,,,,,,,,,,,,,
9000-39835,07/18/07,MCGC,BTLH,F,AHY,2009,"6/25, 3.5g E6-",,,,,,,,,,,,,,,,,
9000-39837,07/19/07,MCGC,BTLH,F,AHY,2009,"5/17, 3.7g E7","7/17, 3.8g",,,,,,,,,,,,,,,,
9000-39842,07/19/07,MCGC,BTLH,F,AHY,2009,"5/24, 3.4g at CC3","6/13, n.w.","7/18, 3.3g",,,,,,,,,,,,,,,
9000-39868,07/23/07,HPK1,BTLH,F,AHY,2009,"5/23, 3.6g",,,,,,,,,,,,,,,,,
9000-39869,07/23/07,HPK1,BTLH,F,AHY,2009,"5/21, 4.2g E7 at MP1",,,,,,,,,,,,,,,,,
9000-39873,07/23/07,HPK1,BTLH,F,AHY,2009,"6/12, 3.4g",,,,,,,,,,,,,,,,,
9000-39876,07/23/07,HPK1,BTLH,F,AHY,2009,"5/16, 3.5g at MP1",,,,,,,,,,,,,,,,,
9000-39878*,07/24/07,HOLZ,BTLH,F,AHY,2009,"7/11, 3.7g","8/12, 3.7g","8/17, 3.5g",,,,,,,,,,,,,,,*new H42602
9000-39879,07/24/07,HOLZ,BTLH,F,AHY,2009,"6/21, 4.1g",,,,,,,,,,,,,,,,,
9000-39882,07/24/07,GNMTN,BTLH,F,AHY,2009,"5/30, 3.4g",,,,,,,,,,,,,,,,,
9000-39890,07/24/07,GNMTN,BTLH,F,AHY,2009,"5/30, 3.4g 2x","7/11, 4.3g E7 at HOLZ",,,,,,,,,,,,,,,,
9000-39896,07/24/07,GNMTN,BTLH,F,AHY,2009,"7/26, 3.7g",,,,,,,,,,,,,,,,,
9000-39900,07/24/07,KV1,BTLH,F,AHY,2009,"6/6, 4.0g",,,,,,,,,,,,,,,,,
9000-39901,07/27/07,MCGC,BTLH,F,AHY,2009,"7/17, 3.8g",,,,,,,,,,,,,,,,,
9000-39905,07/27/07,MCGC,BTLH,F,AHY,2009,"6/10, 3.6g","6/13, 3.4g","6/23, 3.6g",,,,,,,,,,,,,,,
9000-39919,07/31/07,MP1,BTLH,F,AHY,2009,"5/23, 4.3g E6",,,,,,,,,,,,,,,,,
9000-39923,07/31/07,MP1,BTLH,F,AHY,2009,"6/12, 3.4g",,,,,,,,,,,,,,,,,
9000-39923,07/31/07,MP1,BTLH,F,HY,2009,"6/5, 3.9g E8 at HPK1",,,,,,,,,,,,,,,,,
9000-39927,07/31/07,MP1,BTLH,F,HY,2009,"5/14, 3.4g","5/26, 3.3g","8/13, 3.6",,,,,,,,,,,,,,,
9000-39930,07/31/07,MP1,BTLH,F,AHY,2009,"5/16, 3.6g",,,,,,,,,,,,,,,,,
9000-39931,07/31/07,MP1,BTLH,F,AHY,2009,"6/17, 4.2g",,,,,,,,,,,,,,,,,
9000-39932,07/31/07,MP1,BTLH,F,HY,2009,"5/16, 3.7g E6","6/4, 3.8g","6/30, 3.4g",,,,,,,,,,,,,,,
9000-39935,08/01/07,HOLZ,BTLH,F,AHY,2009,"7/26, 3.6g",,,,,,,,,,,,,,,,,
9000-39936,08/01/07,HOLZ,BTLH,F,AHY,2009,"7/26, 3.6g",,,,,,,,,,,,,,,,,
9000-39937,08/01/07,HOLZ,BTLH,F,AHY,2009,"5/30, 3.5g",,,,,,,,,,,,,,,,,
9000-39943,08/01/07,KV1,BTLH,F,AHY,2009,"5/22, 3.8g E6","6/28, 4.4g E7+",,,,,,,,,,,,,,,,
9000-39947,08/01/07,HOLZ,BTLH,F,AHY,2009,"6/6, 3.8g E7","6/21, 3.3g E6 2x","6/28, 3.5g","7/11, 3.6g","8/12, 3.5g","8/17, 3.5g",,,,,,,,,,,,
9000-39954,08/01/07,GNMTN,BTLH,F,AHY,2009,"5/30, 3.5g",,,,,,,,,,,,,,,,,
9000-39959*,08/02/07,MCGC,BTLH,F,AHY,2009,"7/10, 3.9g","7/18, 3.8g",,,,,,,,,,,,,,,,*new H42079
9000-39970,08/03/07,MCGC,BTLH,F,AHY,2009,"6/10, 3.5g","6/13, 3.9g E7","6/17, 3.5g E7","6/20, 4.4g E6","6/30, 3.5g","7/4, 3.6g","8/6, 3.6g",,,,,,,,,,,
9000-39971,08/03/07,MCGC,BTLH,F,AHY,2009,"6/8, 3.8g",,,,,,,,,,,,,,,,,
9000-39996,08/08/07,GNMTN,BTLH,F,AHY,2009,"5/30, 3.7g",,,,,,,,,,,,,,,,,
9000-40038,08/22/07,MCGC,BTLH,M,HY,2009,"5/14, 3.4g","5/15, 3.3g","5/17, 3.2g",,,,,,,,,,,,,,,
9000-40063,08/12/07,MP1,BTLH,F,AHY,2009,"5/11, 3.6g",,,,,,,,,,,,,,,,,
9000-40076,08/21/07,HPK1,BTLH,F,AHY,2009,"5/26, 4.0g E8 at MP1",,,,,,,,,,,,,,,,,
9000-40079,08/21/07,HPK1,BTLH,F,HY,2009,"6/12, 3.4g",,,,,,,,,,,,,,,,,
9000-40083,08/21/07,MP1,BTLH,F,HY,2009,"8/1 at Peaceful Valley, CO",,,,,,,,,,,,,,,,,
9000-40108,08/14/07,HOLZ,BTLH,F,AHY,2009,"5/30, 3.7g E6","6/21, 3.7g",,,,,,,,,,,,,,,,
9000-40116,08/24/07,MP1,BTLH,F,AHY,2009,"6/11, 4.2g E7",,,,,,,,,,,,,,,,,
9000-40118,08/24/07,MP1,BTLH,F,AHY,2009,"6/4, 4.0g",,,,,,,,,,,,,,,,,
9000-40135,08/23/07,MCGC,BTLH,F,HY,2009,"5/17, 4.2g E7","6/12, 3.9g","7/27, 3.6g",,,,,,,,,,,,,,,
9000-40140,08/24/07,MP1,BTLH,F,AHY,2009,"5/16, 3.4g",,,,,,,,,,,,,,,,,
9000-40150,08/24/07,MP1,BTLH,M,HY,2009,"5/11, 3.7g",,,,,,,,,,,,,,,,,
9000-40171,08/27/07,MCGC,BTLH,M,HY,2009,"5/15, 3.8g",,,,,,,,,,,,,,,,,
9000-40183,08/28/07,HPK1,BTLH,F,HY,2009,"6/12, 3.4g at MP1",,,,,,,,,,,,,,,,,
9000-40192,08/28/07,HPK1,BTLH,M,HY,2009,"5/17, 3.2g at MP1",,,,,,,,,,,,,,,,,
9000-90009,09/02/07,MCGC,BTLH,F,HY,2009,"5/26, 3.5g E7","6/7, 3.2g","6/9, 4.4g","6/20, 3.2g","6/30, 3.3g","7/1, 3.6g","7/3, 3.4g","7/9, 3.5g",,,,,,,,,,
9000-90049,09/01/07,HPK1,BTLH,M,HY,2009,"5/28, 3.1g at MP1",,,,,,,,,,,,,,,,,
9000-89902,06/06/08,HPK1,BTLH,M,AHY,2009,"5/16, 3.2g",,,,,,,,,,,,,,,,,
9000-89903,06/06/08,MP1,BTLH,M,AHY,2009,"5/16, 3.0g","6/4, 3.2g",,,,,,,,,,,,,,,,
9000-89910,06/07/08,KV1,BTLH,M,AHY,2009,"5/22, n.w.",,,,,,,,,,,,,,,,,
9000-89915,06/10/08,MCGC,BTLH,M,AHY,2009,"5/14, 3.6g at MP1",,,,,,,,,,,,,,,,,
9000-89927,06/14/08,HOLZ,BTLH,M,AHY,2009,"6/6, 3.4g","6/21, 4.0g","7/11, 3.3g",,,,,,,,,,,,,,,
9000-89932,06/16/08,MP1,BTLH,M,AHY,2009,"6/9, 3.1g",,,,,,,,,,,,,,,,,
9000-89944,06/21/08,GNMTN,BTLH,M,AHY,2009,"7/11, 3.2g at HOLZ",,,,,,,,,,,,,,,,,
9000-89948,06/21/08,GNMTN,BTLH,M,AHY,2009,"5/30, 3.2g 2x","6/6, 3.4g 7x","7/11, n.w. ",,,,,,,,,,,,,,,
9000-89952,06/17/08,MCGC,BTLH,M,AHY,2009,5/11 3.2g 2x,"5/12, 3.4g","5/17, 3.0g","5/24, 3.0g",,,,,,,,,,,,,,
9000-89954,06/24/08,MP1,BTLH,M,AHY,2009,"6/3, 3.2g p9, 1.3 mm<p10",,,,,,,,,,,,,,,,,
9000-89959,06/24/08,MP1,BTLH,M,AHY,2009,"6/30, 3.4g",,,,,,,,,,,,,,,,,
9000-89970,06/28/08,HOLZ,BTLH,M,AHY,2009,"5/30, 3.5g","6/6, 3.3g 2x","6/28, 3.4g 2x",,,,,,,,,,,,,,,
9000-89972,06/28/08,HOLZ,BTLH,M,AHY,2009,"6/6, 3.5g",,,,,,,,,,,,,,,,,
9000-89978,07/01/08,MCGC,BTLH,M,AHY,2009,"5/11, 3.6g","5/15, 3.0g 2x","5/17, 2.9g 2x","6/23, n.w.",,,,,,,,,,,,,,
9000-89980,07/01/08,MCGC,BTLH,M,AHY,2009,"5/9, 3.6g 3x","5/12, 3.5g 2x","5/14, 3.4g 2x","5/15, 3.7g","5/17, 3.5g 2x","6/16, 3.5g",,,,,,,,,,,,
9000-89981,06/28/08,MCGC,BTLH,M,AHY,2009,"5/14, 3.4g 2x","5/15, 3.2g","5/17, 3.3g",,,,,,,,,,,,,,,
9000-89982,07/02/08,MCGC,BTLH,M,AHY,2009,"5/14, 3.1g",,,,,,,,,,,,,,,,,
9000-89983,07/02/08,MCGC,BTLH,M,AHY,2009,"5/11, 3.6g","5/12, 3.5g 2x","5/14, 3.6g","5/15, 3.7g","6/9, 3.4g","6/25, 3.4g",,,,,,,,,,,,
9000-89984,07/02/08,MCGC,BTLH,M,AHY,2009,"7/10, 3.7g",,,,,,,,,,,,,,,,,
9000-89988,07/03/08,MCGC,BTLH,M,AHY,2009,"5/20, 3.3g","6/26, 3.4g",,,,,,,,,,,,,,,,
9000-89991,07/01/08,MCGC,BTLH,M,AHY,2009,"5/21, 3.2g","6/24, 3.4g","7/3, 3.3g","7/6, 3.4g",,,,,,,,,,,,,,
9000-89996,07/04/08,HPK1,BTLH,M,AHY,2009,"6/5, 3.2g",,,,,,,,,,,,,,,,,
9000-89997,07/04/08,HPK1,BTLH,M,AHY,2009,"5/28, 3.2g",,,,,,,,,,,,,,,,,
9000-89998,07/04/08,HPK1,BTLH,M,AHY,2009,"6.5, 2.9g",,,,,,,,,,,,,,,,,
9000-90000,07/04/08,HPK1,BTLH,M,AHY,2009,"6/12, 3.3g",,,,,,,,,,,,,,,,,
9000-90095,05/31/08,MP1,BTLH,F,AHY,2009,"6/10, 4.0g",,,,,,,,,,,,,,,,,
9000-90096,05/31/08,MP1,BTLH,F,AHY,2009,"5/16, 3.5g",,,,,,,,,,,,,,,,,
9000-90097,06/01/08,HOLZ,BTLH,F,AHY,2009,"6/28, 3.4g 2x",,,,,,,,,,,,,,,,,
9000-90098,06/02/08,MCGC,BTLH,F,AHY,2009,"5/11, 4.2g 2x","5/12, 4.2g E8","       5/14, 4.2g E8 2x","5/17, 3.7g","5/24, 3.4g","5/26, 3.4g","5/28, 3.9g","5/31, 3.6g","6/9, 3.6g E7","6/20, 3.6g E8-","6/23, n.w, n.e.","7/3, 3.9g E6, 2x","7/4, 3.7g","7/6, 3.7g",,,,
9000-90116,06/02/08,MP1,BTLH,M,AHY,2009,"6/11, n.w.",,,,,,,,,,,,,,,,,
9000-90118,06/03/08,MP1,BTLH,M,AHY,2009,"5/14, 3.7g",,,,,,,,,,,,,,,,,
9000-90125,06/02/08,MP1,BTLH,F,AHY,2009,"6/4, 3.6g",,,,,,,,,,,,,,,,,
9000-90126,06/02/09,MP1,BTLH,F,AHY,2009,"5/25, 3.7g",,,,,,,,,,,,,,,,,
9000-90129,06/07/08,GNMTN,BTLH,F,AHY,2009,"6/6, 3.7g","7/11, n.w.",,,,,,,,,,,,,,,,
9000-90137,06/04/08,MP1,BTLH,F,AHY,2009,"8/10, 4.1g ",,,,,,,,,,,,,,,,,"extensive debris under band, band removed; not rebanded"
9000-90138,06/06/08,HPK1,BTLH,F,AHY,2009,"5/23, 3.5g",,,,,,,,,,,,,,,,,
9000-90141,06/07/08,GNMTN,BTLH,F,AHY,2009,"5/30, 3.7g",,,,,,,,,,,,,,,,,
9000-90142,06/07/08,GNMTN,BTLH,F,AHY,2009,"7/19, 3.8g ",,,,,,,,,,,,,,,,,pine pitch; band cleaned and moved to left leg
9000-90143,06/07/08,GNMTN,BTLH,F,AHY,2009,"6/28, 4.3g E8",,,,,,,,,,,,,,,,,
9000-90144,06/07/08,GNMTN,BTLH,F,AHY,2009,"6/28, 3.6g",,,,,,,,,,,,,,,,,
9000-90145,06/07/08,KV1,BTLH,F,AHY,2009,"6/6, 4.2g E6",,,,,,,,,,,,,,,,,
9000-90146,06/07/08,KV1,BTLH,F,AHY,2009,"5/22, 4.1g, E8+",,,,,,,,,,,,,,,,,
9000-90147,06/07/08,KV1,BTLH,F,AHY,2009,"7/5, 3.2g",,,,,,,,,,,,,,,,,
9000-90148,06/07/08,KV1,BTLH,F,AHY,2009,"7/19, 3.7g",,,,,,,,,,,,,,,,,
9000-90149,06/07/08,KV1,BTLH,F,AHY,2009,"7/5, 3.7g",                                                                     ,,,,,,,,,,,,,,,,band removed due to condition of leg; not rebanded
9000-90150,06/08/08,MCGC,BTLH,F,AHY,2009,"7/18, 3.5g",,,,,,,,,,,,,,,,,
9000-90155,06/09/08,HPK1,BTLH,F,AHY,2009,"6/12, 3.7g",,,,,,,,,,,,,,,,,
9000-90157,06/09/08,HPK1,BTLH,F,AHY,2009,"6/10, 3.6g E6-",,,,,,,,,,,,,,,,,
9000-90159,06/09/08,HPK1,BTLH,F,AHY,2009,"6/5, 3.8g E7","6/12, 3.3g",,,,,,,,,,,,,,,,
9000-90164,06/14/08,KV1,BTLH,F,AHY,2009,"6/6, 3.8g E6",,,,,,,,,,,,,,,,,
9000-90165,06/14/08,KV1,BTLH,F,AHY,2009,"5/22, 4.2g E8",,,,,,,,,,,,,,,,,
9000-90166,06/14/08,KV1,BTLH,F,AHY,2009,"5/30, 3.7g","8/26, 3.5g",,,,,,,,,,,,,,,,
9000-90168,06/14/08,KV1,BTLH,F,AHY,2009,"7/11, 3.7g",,,,,,,,,,,,,,,,,
9000-90170,06/14/08,KV1,BTLH,F,AHY,2009,"6/6, 4.2g E7",,,,,,,,,,,,,,,,,
9000-90174,06/14/08,KV1,BTLH,F,AHY,2009,"8/26, 3.3g",,,,,,,,,,,,,,,,,
9000-90175,07/04/08,MCGC,BTLH,M,AHY,2009,"5/14, 3.8g","5/17, 4.0g",,,,,,,,,,,,,,,,
9000-90178,06/14/08,GNMTN,BTLH,F,AHY,2009,"5/30, 3.8g E7","6/28, 3.4g",,,,,,,,,,,,,,,,
9000-90181,06/14/08,GNMTN,BTLH,F,AHY,2009,"6/28, 3.7g",,,,,,,,,,,,,,,,,
9000-90182,06/14/08,GNMTN,BTLH,F,AHY,2009,"5/30, 3.5g",,,,,,,,,,,,,,,,,
9000-90187,06/14/08,GNMTN,BTLH,F,AHY,2009,5/30. 3.6g,,,,,,,,,,,,,,,,,
9000-90189,06/14/08,HOLZ,BTLH,F,AHY,2009,"7/26, 3.6g",,,,,,,,,,,,,,,,,
9000-90197,06/16/08,MP1,BTLH,F,AHY,2009,"6/11, 3.8g",,,,,,,,,,,,,,,,,
9000-90199,06/16/08,MP1,BTLH,F,AHY,2009,"5/26, 3.9g",,,,,,,,,,,,,,,,,
9000-90214,06/16/08,MCGC,BTLH,F,AHY,2009,"5/17, 3.5g E6","5/24, 3.4g","6/7,3.3g","6/9, 3.5g","6/29, 3.7g",,,,,,,,,,,,,
9000-90215,06/16/08,MCGC,BTLH,F,AHY,2009,"5/14, 3.9g","6/9, 3.6g",,,,,,,,,,,,,,,,
9000-90219,06/16/09,MP1,BTLH,F,AHY,2009,5/283.3g,,,,,,,,,,,,,,,,,
9000-90222,06/16/08,MP1,BTLH,F,AHY,2009,"6/4, n.w.",,,,,,,,,,,,,,,,,
9000-90224,06/16/08,MP1,BTLH,F,AHY,2009,"6/25, 3.5g E6","6/9, 3.6g",,,,,,,,,,,,,,,,
9000-90251,06/17/09,MP1,BTLH,F,AHY,2009,"8/24, 3.8g",,,,,,,,,,,,,,,,,
9000-90253,06/17/08,MP1,BTLH,F,AHY,2009,"5/16, 3.7g",,,,,,,,,,,,,,,,,
9000-90256,06/18/08,MCGC,BTLH,F,AHY,2009,"7/20, 3.5g",,,,,,,,,,,,,,,,,
9000-90259,06/18/08,CC3,BTLH,F,AHY,2009,"6/10, 3.2g, at MCGC",,,,,,,,,,,,,,,,,
9000-90261,06/18/08,CC3,BTLH,F,AHY,2009,"5/21, 4.1g at MCGC",,,,,,,,,,,,,,,,,
9000-90263,06/18/08,CC3,BTLH,F,AHY,2009,"7/27, 3.6g at MCGC",,,,,,,,,,,,,,,,,
9000-90266,06/19/08,MCGC,BTLH,F,AHY,2009,"6/10, 3.6g",,,,,,,,,,,,,,,,,
9000-90274,06/21/08,KV1,BTLH,F,AHY,2009,"5/24, 4.0g E8",,,,,,,,,,,,,,,,,
9000-90282,06/21/08,KV1,BTLH,F,AHY,2009,"7/11, 3.3g.",,,,,,,,,,,,,,,,,new H42160
9000-90293,06/21/08,GNMTN,BTLH,F,AHY,2009,"5/30, 4.2g E6","6/6, 4.0g E6","6/21, 3.8g",,,,,,,,,,,,,,,
9000-90298,06/21/08,GNMTN,BTLH,F,AHY,2009,"5/30, 3.4g",,,,,,,,,,,,,,,,,
9000-90299,06/21/08,HOLZ,BTLH,F,AHY,2009,"6/6, 4.1g","6/18, 3.8g",,,,,,,,,,,,,,,,
9000-90304,06/21/08,HOLZ,BTLH,F,AHY,2009,"6/21, 3.9g at KV1",,,,,,,,,,,,,,,,,
9000-90306,06/21/08,HOLZ,BTLH,F,AHY,2009,"8/12, 3.7g","8/17, 3.6g 2x ",,,,,,,,,,,,,,,,"band to l. leg, rt leg OK"
9000-90307,06/21/08,HOLZ,BTLH,F,AHY,2009,"5/30, 3.7g","6/21, 3.7g",,,,,,,,,,,,,,,,
9000-90309,06/23/08,MCGC,BTLH,F,AHY,2009,5/24 3.4g at CC3,"6/9, 3.5g","6/10, 3.5g",,       ,,,,,,,,,,,,,"pine pitch on band, new H41731"
9000-90310,06/23/08,MCGC,BTLH,F,AHY,2009,"8/11, 3.4g",,,,,,,,,,,,,,,,,
9000-90314,06/23/08,MCGC,BTLH,F,AHY,2009,"5/17, 3.5g E8",,,,,,,,,,,,,,,,,
9000-90318,06/23/08,MCGC,BTLH,F,AHY,2009,"5/26, 3.4g","6/7, 3.7g E7","6/9, 3.9 E8","6/16, 3.5g","7/9, 3.5g","7/15, 3.5g",,,,,,,,,,,,
9000-90320,06/23/08,MCGC,BTLH,F,AHY,2009,"8/18, 3.5g",,,,,,,,,,,,,,,,,
9000-90328,06/24/08,MP1,BTLH,F,AHY,2009,25-May,"7/6, 4.1g E8",,,,,,,,,,,,,,,,"reband, pine pitch, new H41690"
9000-90333,06/24/08,MP1,BTLH,F,AHY,2009,"6/27, 3.3g at HPK1","16, 3.5g",,,,,,,,,,,,,,,,
9000-90339,06/28/08,MCGC,BTLH,F,AHY,2009,"6/26, 4.4g E8","7/9, 3.7g","7/17, 4.1g fat","8/16, 3.5g",,,,,,,,,,,,,,
9000-90340,06/26/08,MCGC,BTLH,F,AHY,2009,"6/19, 3.6g","6/20, 3.9g","7/1, 3.6g","7/5, 3.5g",,,,,,,,,,,,,,
9000-90342,06/28/08,MCGC,BTLH,F,AHY,2009,"7/14, 4.0g E6-","7/15, 3.7g",,,,,,,,,,,,,,,,
9000-90348,07/01/08,MCGC,BTLH,F,AHY,2009,"5/11, 3.6g E6 3x",,"5/17, 3.9g E7","6/9, 3.3g",,,,,,,,,,,,,,
9000-90349,07/01/08,MCGC,BTLH,F,AHY,2009,"5/24, 3.8g E6, p9 2mm< p10",,,,,,,,,,,,,,,,,
9000-90368,06/28/08,GNMTN,BTLH,F,AHY,2009,"5/30, 3.8, E8",,,,,,,,,,,,,,,,,
9000-90369,06/28/08,GNMTN,BTLH,F,AHY,2009,"5/30, 3.7g",,,,,,,,,,,,,,,,,
9000-90370,06/28/08,KV1,BTLH,F,AHY,2009,"5/22, 3.7g","6/28, 3.8g E6",,,,,,,,,,,,,,,,
9000-90374,06/28/08,KV1,BTLH,F,AHY,2009,"5/22, 3.6g","6/28, 4.3g","7/5, 3.5g",,,,,,,,,,,,,,,
9000-90376,06/29/08,MCGC,BTLH,F,AHY,2009,"6/13, 4.0 E7","6/26, 4.5g, E6",,,,,,,,,,,,,,,,
9000-90380,07/01/08,MCGC,BTLH,F,AHY,2009,6/12. 4.2g E6-,"6/16, 3.8g","6/30, 3.8g, E8","7/12, 3.4g","7/15, 3.7",,,,,,,,,,,,,
9000-90381,07/01/08,MCGC,BTLH,F,AHY,2009,"5/12, 3.5g E6","5/15, 3.9g E7","6/26, 4.0g E6-",,,,,,,,,,,,,,,
9000-90382,07/01/08,MCGC,BTLH,F,AHY,2009,"6/23, n.w. E6",,,,,,,,,,,,,,,,,
9000-90383,07/02/08,MCGC,BTLH,F,AHY,2009,"5/11, 3.7g","6/17, 4.1g","7/6, 3.9g",,,,,,,,,,,,,,,
9000-90384,07/02/08,MCGC,BTLH,F,AHY,2009,"6/12, 3.7g","6/16, 3.7g","6/17, 3.4g","7/6, 3.5g",,,,,,,,,,,,,,
9000-90385,07/02/08,MCGC,BTLH,F,AHY,2009,"6/20, n.w.","7/9, 4.6g E8","7/10, 3.8g E7","7/12, 3.8g","7/15, 3.4g","7/18, 3.3g",,,,,,,,,,,,
9000-90386,07/02/08,MCGC,BTLH,F,AHY,2009,"5/11, 3.8g","6/7, 3.5g","7/12, 3.4g","7/20, 3.9g fat","7/27, 3.7g",,,,,,,,,,,,,
9000-90400,07/02/08,MP1,BTLH,F,AHY,2009,"6/12, 3.5g at HPK1",,,,,,,,,,,,,,,,,
9000-90401,07/02/08,MP1,BTLH,F,AHY,2009,"6/12, 3.6g E7",,,,,,,,,,,,,,,,,
9000-90403,07/02/08,MP1,BTLH,F,AHY,2009,"6/17, 3.5g",,,,,,,,,,,,,,,,,
9000-90405,07/03/08,MCGC,BTLH,F,AHY,2009,"6/16, 3.7g","8/23, 3.5g. at CC3",,            ,,,,,,,,,,,,,,"pine pitch and debris, reband move to l. leg, new H42617"
9000-90407,07/03/08,MCGC,BTLH,F,AHY,2009,"5/28, 3.6g","6/30, 4.2g","7/3, 3.7g","7/12, 3.6g",,,,,,,,,,,,,,
9000-90411,07/03/08,CC2,BTLH,F,AHY,2009,"6/16, 3.3g at MCGC",,,,,,,,,,,,,,,,,
9000-90420,07/04/08,HPK1,BTLH,F,AHY,2009,"6/10, 3.2g at MP1",,,,,,,,,,,,,,,,,
9000-90424,07/04/08,MCGC,BTLH,F,AHY,2009,"5/11, 3.8g",,,,,,,,,,,,,,,,,
9000-90428,07/05/08,KV1,BTLH,F,AHY,2009,"6/6, 3.9g E7",,,,,,,,,,,,,,,,,
9000-90429,07/05/08,KV1,BTLH,F,AHY,2009,"7/4, 3.6g",,,,,,,,,,,,,,,,,
9000-90446,07/05/08,HOLZ,BTLH,F,AHY,2009,"5/30, 3.7g at GNMTN",,,,,,,,,,,,,,,,,
9000-90449,07/06/08,MCGC,BTLH,F,AHY,2009,"6/10, 3.5g E6",,,,,,,,,,,,,,,,,
9000-90452,07/06/08,MCGC,BTLH,F,AHY,2009,"6/12, 3.4g ","6/13, 3.7g E6","7/10, 3.4g",,,,,,,,,,,,,,,
9000-90453,07/06/08,MCGC,BTLH,F,AHY,2009,"6/8, 3.3g","6/9, 3.1g","8/4, 3.4g",,,,,,,,,,,,,,,
9000-90462,07/08/08,MCGC,BTLH,F,AHY,2009,"5/26, 3.4g","6/10, 3.8g E6-","6/16, 3.4g 2x","6/19, 3.9g","7/9, 4.0g","7/15, 3.5g 2x","7/18, 3.4g 2x",,,,,,,,,,,
9000-90467,07/08/08,MCGC,BTLH,F,AHY,2009,"5/14, 3.9g E6","5/17, 3.6g E6 2x",,"5/23, 4.2g E7","6/8, 3.6g","6/9, 3.7g","6/10, 3.6g","6/12, 3.9g","6/13, 3.9g","6/13, 3.6g","7/4, 3.9g E6",,,,,,,
9000-90477,07/06/08,MCGC,BTLH,M,AHY,2009,"5/12, 3.3g","5/15, 3.2g","5/17, 3.2g",,,,,,,,,,,,,,,
9000-90481,07/08/08,MCGC,BTLH,M,AHY,2009,"6/12, 3.2g",,,,,,,,,,,,,,,,,
9000-90483,07/08/08,MCGC,BTLH,M,AHY,2009,"5/14, 3.5g","5/21, 3.6g","5/23, 3.4g","5/24, 3.4g","5/26, 3.4g 2x","5/28, 3.5g","5/29, 3.4g","6/3, 3.5g","6/7, 3.5g","6/10, 3.5g","6/16, 3.4g 2x","6/17, 3.4g","6/26, 3.5g","7/4, 3.7g",,,,
9000-90491,07/09/08,MP1,BTLH,M,AHY,2009,"5/14, 3.4g",,,,,,,,,,,,,,,,,
9000-90493,07/09/08,MP1,BTLH,M,AHY,2009,"5/16, 3.6g",,,,,,,,,,,,,,,,,
9000-90495,07/09/08,HPK1,BTLH,M,AHY,2009,"5/16, 3.5g",,,,,,,,,,,,,,,,,
9000-90500,07/09/08,HPK1,BTLH,M,AHY,2009,"5/21, 3.5g at MP1",,,,,,,,,,,,,,,,,
9000-90506,07/09/08,MP1,BTLH,F,AHY,2009,"6/3, 3.0g",,,,,,,,,,,,,,,,,
9000-90514,07/09/08,MP1,BTLH,F,AHY,2009,"6/10, 3.9g",,,,,,,,,,,,,,,,,
9000-90518,07/09/08,HPK1,BTLH,F,AHY,2009,"6/12, 3.4g ",,,,,,,,,,,,,,,,,
9000-90522,07/09/08,HPK1,BTLH,F,AHY,2009,"5/26, 3.8g E6",,,,,,,,,,,,,,,,,
9000-90524,07/09/08,HPK1,BTLH,F,AHY,2009,"5/25, 3.3g at MP1","6/12, 3.1g at MP1",,,,,,,,,,,,,,,,
9000-90526,07/10/08,MCGC,BTLH,F,AHY,2009,"5/12, 3.9g",,,,,,,,,,,,,,,,,
9000-90531,07/10/08,MCGC,BTLH,F,AHY,2009,"6/13, 3.4g",,,,,,,,,,,,,,,,,
9000-90536,07/11/08,MCGC,BTLH,F,AHY,2009,"6/26, 4.0g E8",,,,,,,,,,,,,,,,,
9000-90538,07/11/08,MCGC,BTLH,F,AHY,2009,"5/21, 3.6g","6/16, 3.3g","7/6, 3.5g",,,,,,,,,,,,,,,
9000-90541,07/11/08,CC2,BTLH,F,AHY,2009,"7/10, 4.3g at MCGC",,,,,,,,,,,,,,,,,
9000-90545,07/11/08,MCGC,BTLH,F,AHY,2009,"5/17, 3.6g","6/17, 3.8g",,,,,,,,,,,,,,,,
9000-90549,07/11/08,MCGC,BTLH,F,AHY,2009,"5/11, 3.8g","6/12, 3.7g",,,,,,,,,,,,,,,,
9000-90550,07/12/08,HOLZ,BTLH,F,AHY,2009,"7/26, 3.4g",,,,,,,,,,,,,,,,,
9000-90560,07/12/08,HOLZ,BTLH,M,AHY,2009,"6/6, 3.4g","6/21, 3.6g","7/16, 3.2g",,,,,,,,,,,,,,,
