Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
3100-42864,08/10/09,MP1,BTLH,F,AHY,2011,"5/30, 3.7g",,,,,,,,,,,,,,,,,"debris, rebanded, New L08489"
3100-42889,08/12/09,GNMTN,BTLH,F,HY,2011,"6/22, 3.5g","7/9, 3.31g",,,,,,,,,,,,,,,,
4100-07853,09/01/09,HPK1,BTLH,F,HY,2011,"6/18, 3.9g at HPK2",,,,,,,,,,,,,,,,,
3100-42456,05/26/10,CC3,BTLH,F,AHY,2011,"6/24, 3.5g",,,,,,,,,,,,,,,,,
3100-42457,06/18/10,KV1,BTLH,F,AHY,2011,"6/30, 3.4g",,,,,,,,,,,,,,,,,
3100-42458,06/19/10,MP1,BTLH,F,AHY,2011,"5/30, 3.64g","7/8, 3.85g","7/22, 4.0g",,,,,,,,,,,,,,,
3100-42460,06/12/10,MCGC,BTLH,F,AHY,2011,"5/30, 3.4g","6/29, 3.7g",,,,,,,,,,,,,,,,
4100-07930,06/08/10,HPK2,BTLH,M,AHY,2011,"7/3, 3.1g",,,,,,,,,,,,,,,,,
4100-07943,06/20/10,HPK2,BTLH,M,AHY,2011,"5/31, 3.4g at MP1",,,,,,,,,,,,,,,,,
4100-07987,05/25/10,MP1,BTLH,M,AHY,2011,"5/20, 3.3g","7/14, 3.3g",,,,,,,,,,,,,,,,
4100-07997,05/28/10,MCGC,BTLH,M,AHY,2011,"7/23, 3.3g",,,,,,,,,,,,,,,,,
4100-08000,05/28/10,MCGC,BTLH,M,AHY,2011,"6/16, 3.4g","6/19, 3.4g",,,,,,,,,,,,,,,,
4100-08002,05/26/10,CC3,BTLH,F,AHY,2011,"7/1, 3.6g at MCGC",,,,,,,,,,,,,,,,,
4100-08015,05/28/10,MCGC,BTLH,F,AHY,2011,"5/27, 4.1g E7","5/28, 3.9g E8","7/3, 3.8g",,,,,,,,,,,,,,,
4100-08093,05/17/10,MCGC,BTLH,M,AHY,2011,"5/31, 3.6g",,,,,,,,,,,,,,,,,p9 8mm<p10
4100-08100,05/21/10,MCGC,BTLH,M,AHY,2011,"6/16, 3.0g",,,,,,,,,,,,,,,,,
4100-08113,05/21/10,MCGC,BTLH,F,AHY,2011,"6/1, 3.3g","6/27, 3.2g",,,,,,,,,,,,,,,,
4100-08116,05/21/10,MCGC,BTLH,F,AHY,2011,"6/3, 3.4g at CC3","6/29, 3.6g E6","7/12, 3.33g",,,,,,,,,,,,,,,
4100-08118,05/22/10,MP1,BTLH,F,AHY,2011,"7/8, 3.82g E6-",,,,,,,,,,,,,,,,,
4100-08125,05/22/10,MP1,BTLH,F,AHY,2011,"6/17, nw debris",,,,,,,,,,,,,,,,,
4100-08127,05/23/10,MCGC,BTLH,F,AHY,2011,"7/3, 4.1g E8","7/23, 3.62g",,,,,,,,,,,,,,,,
4100-08135,05/25/10,MCGC,BTLH,F,AHY,2011,"6/13, 3.5g",,,,,,,,,,,,,,,,,
4100-08136,05/25/10,MCGC,BTLH,F,AHY,2011,"7.20, 3.32g",,,,,,,,,,,,,,,,,
4100-08138,05/25/10,MCGC,BTLH,F,AHY,2011,"6/27, 3.8g E6-",,,,,,,,,,,,,,,,,
4100-08152,06/03/10,KV1,BTLH,F,AHY,2011,"6/22, 3.5g","8/3, 3.39g",,,,,,,,,,,,,,,,
4100-08159,06/03/10,KV1,BTLH,F,AHY,2011,"6/26, 4.13g","8/3, 3.5g",,,,,,,,,,,,,,,,
4100-08165,06/05/10,MP1,BTLH,F,AHY,2011,"7/8, 3.67g",,,,,,,,,,,,,,,,,
4100-08172,06/05/10,MP1,BTLH,F,AHY,2011,"5/30, 3.4g E6-","7/14, 4.15g E8+ 2X",,,,,,,,,,,,,,,,
4100-08173,06/05/10,MP1,BTLH,F,AHY,2011,"7/8, 3.7g",,,,,,,,,,,,,,,,,
4100-08174,06/05/10,MP1,BTLH,F,AHY,2011,"7/14, 3.6g 2X",,,,,,,,,,,,,,,,,
4100-08185,06/02/10,MP1,BTLH,F,AHY,2011,"6/25, 3.5g","7/14, 4.03g",,,,,,,,,,,,,,,,
4100-08186,06/02/10,MP1,BTLH,F,AHY,2011,"6/18, 3.7g",,,,,,,,,,,,,,,,,
4100-08191,06/05/10,MP1,BTLH,F,AHY,2011,"7/5, 3.3g","7/14, 3.3g",,,,,,,,,,,,,,,,
4100-08193,06/05/10,MP1,BTLH,F,AHY,2011,"6/17, 4.14g E8","8/19, 3.57g",,,,,,,,,,,,,,,,
4100-08199,06/06/10,CC3,BTLH,F,AHY,2011,"7/26, 3.7g at MCGC",,,,,,,,,,,,,,,,,
4100-08203,05/28/10,MP1,BTLH,F,AHY,2011,"7/10, 3.7g",,,,,,,,,,,,,,,,,
4100-08212,06/06/10,MP1,BTLH,F,AHY,2011,"7/8, 3.88g","7/14, 3.61g",,,,,,,,,,,,,,,,
4100-08214,06/06/10,MP1,BTLH,F,AHY,2011,"5/30, 3.3g","7/14, 3.59g",,,,,,,,,,,,,,,,
4100-08231,06/01/10,MCGC,BTLH,F,AHY,2011,"6/16, 3.7g","6/18, 3.6g",,,,,,,,,,,,,,,,new: L58648
4100-08232,06/01/10,MCGC,BTLH,F,AHY,2011,"6/1, 3.6g",,,,,,,,,,,,,,,,,
4100-08233,06/01/10,MCGC,BTLH,F,AHY,2011,"7/25, 3.38g",,,,,,,,,,,,,,,,,
4100-08235,06/01/10,MCGC,BTLH,F,AHY,2011,"7/10, 3.6g",,,,,,,,,,,,,,,,,
4100-08236,06/01/10,MCGC,BTLH,F,AHY,2011,"7/1, 3.8g","8/15, 3.6g",,,,,,,,,,,,,,,,
4100-08240,06/09/10,CC3,BTLH,F,AHY,2011,"6/3, 3.65g E6","6/27, 3.7g",,,,,,,,,,,,,,,,
4100-08269,05/23/10,MCGC,BTLH,M,AHY,2011,"5/20, 3.4g",,,,,,,,,,,,,,,,,
4100-08279,05/23/10,MCGC,BTLH,M,AHY,2011,"5/20, 3.4g",,,,,,,,,,,,,,,,,
4100-08289,05/25/10,MCGC,BTLH,M,AHY,2011,"5/30, 3.7g 2X",,,,,,,,,,,,,,,,,
4100-08299,06/24/10,MCGC,BTLH,M,AHY,2011,"5/20, 3.1g","5/22, 3.2g",,,,,,,,,,,,,,,,
4100-08319,06/12/10,MCGC,BTLH,F,AHY,2011,"7/5, 3.5g","7/6, 3.7g E6","7/8, 4.1g E7","7/10, 3.9g E7","7/12, 3.5g","7/14, 3.3g",,,,,,,,,,,,new: L59347
4100-08321,06/12/10,MCGC,BTLH,F,AHY,2011,"6/13, 3.3g","6/16, 3.5g","6/18, 3.6g","6/23, 3.5g","7/4, 3.3g",  7/4 3.3g at CC3,"7/5, 3.3g","7/16, 3.3g",,,,,,,,,,
4100-08326,06/17/10,MCGC,BTLH,F,AHY,2011,"6/16, 3.0g","7/4, 3.4g",,,,,,,,,,,,,,,,
4100-08328,06/17/10,MCGC,BTLH,F,AHY,2011,"7/5, 3.5g",,,,,,,,,,,,,,,,,
4100-08330,06/17/10,MCGC,BTLH,F,AHY,2011,"5/27, 4.4g E9",,,,,,,,,,,,,,,,,
4100-08332,06/18/10,KV1,BTLH,F,AHY,2011,"6/22, 3.5g",,,,,,,,,,,,,,,,,
4100-08334,06/18/10,KV1,BTLH,F,AHY,2011,"6/22, 3.8g",,,,,,,,,,,,,,,,,
4100-08335,06/18/10,KV1,BTLH,F,AHY,2011,"7/17, 4.7g E8","9/8, 3.68g",,,,,,,,,,,,,,,,
4100-08337,06/18/10,KV1,BTLH,F,AHY,2011,"6/30, 3.8g E7+",,,,,,,,,,,,,,,,,
4100-08338,06/18/10,KV1,BTLH,F,AHY,2011,"7/17, 3.43g","8/17, 3.45g",,,,,,,,,,,,,,,,
4100-08341,06/13/10,MCGC,BTLH,F,AHY,2011,"6/3, 3.9g E7 at CC3",,,,,,,,,,,,,,,,,
4100-08343,06/18/10,MCGC,BTLH,F,AHY,2011,"6/24, 3.4g","7/1, 3.3g",,,,,,,,,,,,,,,,
4100-08349,06/19/10,MCGC,BTLH,F,AHY,2011,"6/26, 3.4g","7/20, 3.3g","8/1, 3.5g",,,,,,,,,,,,,,,
4100-08351,06/19/10,MCGC,BTLH,F,AHY,2011,"6/16, 3.7g",,,,,,,,,,,,,,,,,
4100-08354,06/19/10,MCGC,BTLH,F,AHY,2011,"6/19, 3.3g","6/27, 3.2g",,,,,,,,,,,,,,,,
4100-08356,06/21/10,MCGC,BTLH,F,AHY,2011,"5/22, 3.6g E6-","7/5, 3.4g","7/14, 3.4g",,,,,,,,,,,,,,,
4100-08362,06/24/10,MCGC,BTLH,F,AHY,2011,"5/30, 3.6g E6","6/24, 3.7g",,,,,,,,,,,,,,,,
4100-08369,07/01/10,GNMTN,BTLH,F,AHY,2011,"6/22, 3.5g","7/9, 3.5g 2X",,,,,,,,,,,,,,,,
4100-08370,06/24/10,MCGC,BTLH,F,AHY,2011,"7/20, 3.41g","7/21, 3.23g",,,,,,,,,,,,,,,,
4100-08375,06/19/10,MP1,BTLH,F,AHY,2011,"8/2, 3.68g",,,,,,,,,,,,,,,,,
4100-08376,06/19/10,MP1,BTLH,F,AHY,2011,"6/17, 3.7g E6","7/14, 3.49g",,,,,,,,,,,,,,,,new: L58647
4100-08383,06/19/10,MP1,BTLH,F,AHY,2011,"7/5, 3.7g",,,,,,,,,,,,,,,,,
4100-08384,06/19/10,MP1,BTLH,F,AHY,2011,"5/29, 3.7g","7/8, 3.7g",,,,,,,,,,,,,,,,
4100-08385,06/20/10,HPK2,BTLH,F,AHY,2011,"6/12, 4.15g E9",,,,,,,,,,,,,,,,,
4100-08389,06/20/10,HPK2,BTLH,F,AHY,2011,"6/18, 3.6g",,,,,,,,,,,,,,,,,
4100-08390,06/20/10,HPK2,BTLH,F,AHY,2011,"7/19, 3.4g at HPK3",,,,,,,,,,,,,,,,,
4100-08398,06/21/10,MCGC,BTLH,F,AHY,2011,"6/20, 3.9g E7",,,,,,,,,,,,,,,,,
4100-08434,07/09/10,MP1,BTLH,F,AHY,2011,"7/14, 4.22g",,,,,,,,,,,,,,,,,
4100-08449,07/10/10,CC3,BTLH,F,AHY,2011,"8/12, 3.74g at MCGC",,,,,,,,,,,,,,,,,
4100-08451,07/03/10,MP1,BTLH,F,AHY,2011,"5/29, 4.0g E7+",,,,,,,,,,,,,,,,,
4100-08457,07/03/10,MP1,BTLH,F,AHY,2011,"7/19, 3.6g at HPK3",,"7/27, 3.6g at HPK2",,,,,,,,,,,,,,,
4100-08468,07/05/10,MCGC,BTLH,F,AHY,2011,"5/28, 3.5g",,,,,,,,,,,,,,,,,
4100-08470,07/05/10,MCGC,BTLH,F,AHY,2011,"6/19, 3.7g","6/27, 4.1g E6",,,,,,,,,,,,,,,,
4100-08482,07/09/10,MP1,BTLH,F,AHY,2011,"7/8, 3.4g",,,,,,,,,,,,,,,,,
4100-08491,07/06/10,MCGC,BTLH,F,AHY,2011,"6/16, 3.3g",,,,,,,,,,,,,,,,,
4100-08500,07/06/10,HPK2,BTLH,F,AHY,2011,"7/13, 3.7g",,,,,,,,,,,,,,,,,
4100-08522,07/02/10,MCGC,BTLH,F,AHY,2011,"7/23, 3.84g",,,,,,,,,,,,,,,,,
4100-08543,07/01/10,GNMTN,BTLH,F,AHY,2011,"6/26, 3.33g",,,,,,,,,,,,,,,,,
4100-08546,07/01/10,HOLZ,BTLH,F,AHY,2011,"8/10, 3.5g",,,,,,,,,,,,,,,,,
4100-08553,07/05/10,CC3,BTLH,F,AHY,2011,"6/16, 3.55g at MCGC",,,,,,,,,,,,,,,,,
4100-08554,07/05/10,CC3,BTLH,F,AHY,2011,"6/19, 3.8g E6 at MCGC","6/24, 3.5g at MCGC","8/15, 3.7g at MCGC",,,,,,,,,,,,,,,
4100-08557,07/05/10,CC3,BTLH,F,AHY,2011,"6/27, 4.1g at MCGC",,,,,,,,,,,,,,,,,
4100-08566,07/09/10,MP1,BTLH,F,AHY,2011,"7/15, 4.0g at MCGC",,,,,,,,,,,,,,,,,
4100-08567,07/09/10,MP1,BTLH,F,AHY,2011,"7/3, 3.6g at HPK2",,,,,,,,,,,,,,,,,
4100-08568,07/09/10,MP1,BTLH,F,AHY,2011,"7/14, 3.67g E7+",,,,,,,,,,,,,,,,,
4100-08569,07/09/10,MP1,BTLH,F,AHY,2011,"6/2, 3.7g","7/8, 3.4g",,,,,,,,,,,,,,,,p9 4mm<p10
4100-08574,06/27/10,HPK2,BTLH,F,AHY,2011,"6/18, 3.4g",,,,,,,,,,,,,,,,,
4100-08580,06/28/10,MP1,BTLH,F,AHY,2011,"8/13, 3.86g",,,,,,,,,,,,,,,,,
4100-08586,06/28/10,MP1,BTLH,F,AHY,2011,"6/18, 3.6g","7/8, 3.7g",,,,,,,,,,,,,,,,
4100-08590,06/29/10,MCGC,BTLH,F,AHY,2011,"6/8, 3.4g","6/18, 3.4g","7/4, 3.6g","7/8, 3.3g","7/15, 3.5g","7/21, 3.14g","7/22, 3.3g",,,,,,,,,,,
4100-08591,06/30/10,MP1,BTLH,F,AHY,2011,"7/8, 3.8g","8/6, 3.5g","8/13, 3.3g",,,,,,,,,,,,,,,
4100-08594,06/30/10,MP1,BTLH,F,AHY,2011,"7/8, 3.5g",,,,,,,,,,,,,,,,,
4100-08598,06/30/10,MP1,BTLH,F,AHY,2011,"5/27, at YMCA",,,,,,,,,,,,,,,,,
4100-08606,06/26/10,MCGC,BTLH,F,AHY,2011,"6/13, 3.5g","6/20, 3.5g","6/24, 3.8g",,,,,,,,,,,,,,,
4100-08610,06/26/10,MCGC,BTLH,F,AHY,2011,"6/13, 3.3g 2X","6/16, 3.4g","6/24, 3.0g","6/27, 3.1g","6/29, 3.3g",,,,,,,,,,,,,p9 2.7mm<p10
4100-08616,07/01/10,KV1,BTLH,F,AHY,2011,"6/22, 3.7g","7/24, 3.55g",,,,,,,,,,,,,,,,
4100-08619,07/01/10,GNMTN,BTLH,F,AHY,2011,"7/9, 3.7g",,,,,,,,,,,,,,,,,
4100-08622,07/01/10,GNMTN,BTLH,F,AHY,2011,"6/22, 4.8g E9+","6/26, 3.3g","7/9, 3.49g",,,,,,,,,,,,,,,
4100-08627,07/01/10,GNMTN,BTLH,F,AHY,2011,"6/26, 3.3g",,,,,,,,,,,,,,,,,
4100-08629,07/01/10,GNMTN,BTLH,F,AHY,2011,"6/30, 3.66g",,,,,,,,,,,,,,,,,
4100-08631,06/23/10,KV1,BTLH,F,AHY,2011,"6/26, 3.73g",,,,,,,,,,,,,,,,,
4100-08632,06/23/10,GNMTN,BTLH,F,AHY,2011,"6/22, 3.6g","6/30, 3.64g",,,,,,,,,,,,,,,,
4100-08633,06/23/10,GNMTN,BTLH,F,AHY,2011,"7/9, 4.1g",,,,,,,,,,,,,,,,,
4100-08637,06/23/10,GNMTN,BTLH,F,AHY,2011,"6/30, 3.7g",,,,,,,,,,,,,,,,,
4100-08643,06/26/10,MCGC,BTLH,F,AHY,2011,"7/4, 3.8g",,,,,,,,,,,,,,,,,
4100-08646,06/29/10,HPK2,BTLH,F,AHY,2011,"6/10, 3.6g",,,,,,,,,,,,,,,,,
4100-08649,06/29/10,HPK2,BTLH,F,AHY,2011,"6/18, 3.8g E6-",,,,,,,,,,,,,,,,,
4100-08650,06/29/10,HPK2,BTLH,F,AHY,2011,"7/13, 3.6g",,,,,,,,,,,,,,,,,
4100-08655,06/22/10,MP1,BTLH,F,AHY,2011,"7/13, 3.5g",,,,,,,,,,,,,,,,,
4100-08663,06/22/10,MP1,BTLH,F,AHY,2011,"8/4, 3.65g at HPK2",,,,,,,,,,,,,,,,,
4100-08668,06/22/10,MP1,BTLH,F,AHY,2011,"6/17, 4.39g E6",,,,,,,,,,,,,,,,,
4100-08669,06/22/10,MP1,BTLH,F,AHY,2011,"5/29, 3.3g","8/2, 4.03g",,,,,,,,,,,,,,,,
4100-08674,06/23/10,HOLZ,BTLH,F,AHY,2011,"8/3, 3.43g","8/10, nw",,,,,,,,,,,,,,,,
4100-08675,06/23/10,HOLZ,BTLH,F,AHY,2011,7/9. 3.2g at GNMTN,,,,,,,,,,,,,,,,,
4100-08680,06/23/10,KV1,BTLH,F,AHY,2011,"6/22, 3.6g",,,,,,,,,,,,,,,,,
4100-08696,06/24/10,MP1,BTLH,F,AHY,2011,"7/5, 3.4g",,,,,,,,,,,,,,,,,
4100-08715,07/22/10,HPK2,BTLH,F,AHY,2011,"6/9, 3.4g E7","7/3, 3.3g at HPK3",,,,,,,,,,,,,,,,
4100-08716,07/22/10,HPK2,BTLH,F,AHY,2011,"6/17, 4.27g E8 at MP1",,,,,,,,,,,,,,,,,
4100-08719,07/22/10,HPK2,BTLH,F,AHY,2011,"7/27, 3.3g",,,,,,,,,,,,,,,,,
4100-08723,07/24/10,MCGC,BTLH,F,AHY,2011,"6/29, 3.9g","7/14, 4.0g",,,,,,,,,,,,,,,,
4100-08748,07/28/10,MCGC,BTLH,M,HY,2011,"6/13, 3.3g",,,,,,,,,,,,,,,,,"p9 & 10 growing in, incomplete gorget"
4100-08761,07/23/10,MCGC,BTLH,F,AHY,2011,"6/20, 3.5g",,,,,,,,,,,,,,,,,
4100-08763,07/25/10,KV1,BTLH,F,AHY,2011,"6/26, 3.59g",,,,,,,,,,,,,,,,,
4100-08764,07/25/10,KV1,BTLH,F,AHY,2011,"6/22, 3.55g",,,,,,,,,,,,,,,,,
4100-08767,07/25/10,KV1,BTLH,F,AHY,2011,"6/22, 3.4g",,,,,,,,,,,,,,,,,
4100-08774,07/25/10,GNMTN,BTLH,F,AHY,2011,"7/9, 3.4g",,,,,,,,,,,,,,,,,
4100-08784,07/26/10,MCGC,BTLH,F,AHY,2011,"6/19, 4.0g",,,,,,,,,,,,,,,,,
4100-08798,07/26/10,MP1,BTLH,F,HY,2011,"5/31, 3.7g E6",,,,,,,,,,,,,,,,,
4100-08800,07/27/10,MCGC,BTLH,F,AHY,2011,"6/24, 3.65 at CC3",,,,,,,,,,,,,,,,,
4100-08808,07/18/10,MCGC,BTLH,F,AHY,2011,"6/29, 3.3g","7/13, 3.8g","7/21, 3.53g","7/29, 3.8g",,,,,,,,,,,,,,        p9 & 10 growing in
4100-08809,07/18/10,MCGC,BTLH,F,AHY,2011,"6/20, 3.6g","7/15, 3.5g",,,,,,,,,,,,,,,,
4100-08811,07/18/10,MCGC,BTLH,F,AHY,2011,"6/27, 3.1g",,,,,,,,,,,,,,,,,
4100-08814,07/19/10,GNMTN,BTLH,F,AHY,2011,"7/9, 3.79g",,,,,,,,,,,,,,,,,
4100-08817,07/19/10,GNMTN,BTLH,F,HY,2011,"6/22, 3.65g","7/9, 3.59g",,,,,,,,,,,,,,,,
4100-08820,07/19/10,GNMTN,BTLH,F,AHY,2011,"8/25, 3.6g",,,,,,,,,,,,,,,,,
4100-08821,07/19/10,GNMTN,BTLH,F,AHY,2011,"6/30, 3.39g",,,,,,,,,,,,,,,,,
4100-08822,07/20/10,MCGC,BTLH,F,AHY,2011,"7/16, 3.3g",,,,,,,,,,,,,,,,,
4100-08826,07/20/10,MCGC,BTLH,F,AHY,2011,"6/20, 3.0g","7/23, 3.2g","8/2, 3.4g","8/5, 3.4g","8/12, 3.49g",,,,,,,,,,,,,
4100-08834,07/21/10,MP1,BTLH,F,AHY,2011,"6/2, 3.8g E7","7/8, 3.7g",,,,,,,,,,,,,,,,
4100-08840,07/21/10,MP1,BTLH,F,AHY,2011,"7/14, 3.4g",,,,,,,,,,,,,,,,,
4100-08854,07/19/10,KV1,BTLH,F,AHY,2011,"6/26, 4.92g E8",,,,,,,,,,,,,,,,,
4100-08855,07/19/10,KV1,RUHU,F,AHY,2011,,,,,,,,,,,,,,,,,,
4100-08861,07/20/10,MCGC,BTLH,M,AHY,2011,"5/20, 3.4g 2X",,,,,,,,,,,,,,,,,r1-3 growing in
4100-08915,07/11/10,GNMTN,BTLH,F,AHY,2011,"6/30, 3.4g",,,,,,,,,,,,,,,,,
4100-08925,07/14/10,MCGC,BTLH,F,AHY,2011,"6/23, 4.0g E6","6/24, 3.5g at CC3",,,,,,,,,,,,,,,,
4100-08941,07/10/10,MCGC,BTLH,F,AHY,2011,"6/23, 3.5g",,,,,,,,,,,,,,,,,
4100-08947,07/11/10,KV1,BTLH,F,AHY,2011,"6/30, 3.7g E6",,,,,,,,,,,,,,,,,
4100-08950,07/11/10,KV1,BTLH,F,AHY,2011,"6/26, 3.4g",,,,,,,,,,,,,,,,,
4100-08952,07/14/10,MCGC,BTLH,F,AHY,2011,"7/26, 3.2g",,,,,,,,,,,,,,,,,
4100-08955,07/14/10,MCGC,BTLH,F,AHY,2011,"6/20, 3.8g","6/29, 3.7g","7/4, 3.6g",,,,,,,,,,,,,,,
4100-08959,07/15/10,MCGC,BTLH,F,AHY,2011,"5/25, 3.4g",,,,,,,,,,,,,,,,,
4100-08960,07/15/10,MCGC,BTLH,F,AHY,2011,"6/19, 3.6g","6/20, 3.6g",,,,,,,,,,,,,,,,
4100-08993,07/15/10,MCGC,BTLH,F,AHY,2011,"7/22, 3.53g",,,,,,,,,,,,,,,,,
4100-08996,07/16/10,MCGC,BTLH,F,AHY,2011,"7/14, 3.3g","7/26, 3.6g",,,,,,,,,,,,,,,,
4100-08998,07/16/10,MCGC,BTLH,F,AHY,2011,"6/24, 3.8g","6/29, 3.5g","7/1, 3.6g","7/3, 3.29g","7/12, 3.45g ","7/14, 3.5g","7/22, 3.31g",,,,,,,,,,,
4100-58503,08/02/10,MP1,BTLH,F,AHY,2011,"6/25, 3.9g",,,,,,,,,,,,,,,,,
4100-58504,08/02/10,MP1,BTLH,F,HY,2011,"5/29, 3.7g",,,,,,,,,,,,,,,,,
4100-58508,08/03/10,MP1,BTLH,F,AHY,2011,"7/13, 3.5g at HPK3",,,,,,,,,,,,,,,,,
4100-58509,08/03/10,MP1,BTLH,F,AHY,2011,"7/9, 3.51g E6-",,,,,,,,,,,,,,,,,
4100-58516,08/01/10,GNMTN,BTLH,F,AHY,2011,"7/9, 3.36g",,,,,,,,,,,,,,,,,
4100-58517,08/01/10,GNMTN,BTLH,F,AHY,2011,"6/26, 3.5g","7/9, 3.6g",,,,,,,,,,,,,,,,
4100-58519,08/02/10,MP1,BTLH,F,AHY,2011,"6/18, 3.6g","8/23, nw",,,,,,,,,,,,,,,,
4100-58523,08/02/10,MP1,BTLH,F,AHY,2011,"7/13, 3.8g E6 at HPK2",,,,,,,,,,,,,,,,,
4100-58572,07/27/10,MCGC,BTLH,F,AHY,2011,"6/23, 3.6g","6/27, 3.6g","7/11, 3.5g",,,,,,,,,,,,,,,
4100-58577,07/28/10,MCGC,BTLH,F,AHY,2011,"6/20, 3.7g",,,,,,,,,,,,,,,,,
4100-58582,07/28/10,MCGC,BTLH,F,AHY,2011,"7/20, 3.6g",,,,,,,,,,,,,,,,,
4100-58585,07/30/10,MCGC,BTLH,F,AHY,2011,"5/28, 3.66g E6 at CC3",,,,,,,,,,,,,,,,,
4100-58599,08/01/10,GNMTN,BTLH,F,AHY,2011,"6/26, nw",,,,,,,,,,,,,,,,,
4100-58601,08/03/10,MCGC,BTLH,F,AHY,2011,"8/20, 3.7g",,,,,,,,,,,,,,,,,
4100-58603,08/03/10,MCGC,BTLH,F,AHY,2011,"6/16, 3.12g E6","7/4, 3.31g",,,,,,,,,,,,,,,,
4100-58608,08/03/10,MCGC,BTLH,F,AHY,2011,"8/1, 3.3g",,,,,,,,,,,,,,,,,
4100-58612,08/06/10,KV1,BTLH,F,HY,2011,"8/25, nw",,,,,,,,,,,,,,,,,
4100-58614,08/06/10,KV1,BTLH,F,AHY,2011,"7/17, 3.33g",,,,,,,,,,,,,,,,,
4100-58616,08/06/10,KV1,BTLH,F,AHY,2011,"6/26, 3.57g","6/30, 3.6g",,,,,,,,,,,,,,,,
4100-58618,08/07/10,MP1,BTLH,F,AHY,2011,"6/23, 3.42g",,,,,,,,,,,,,,,,,
4100-58620,08/07/10,MP1,BTLH,F,AHY,2011,"7/14, 3.69g",,,,,,,,,,,,,,,,,
4100-58634,08/09/10,MCGC,BTLH,F,AHY,2011,"6/13, 3.23","7/26, 3.4g",,,,,,,,,,,,,,,,
4100-58654,08/06/10,MCGC,BTLH,F,HY,2011,"7/15, 3.6g","7/20, 3.59g",,,,,,,,,,,,,,,,
4100-58684,08/04/10,MCGC,BTLH,F,AHY,2011,"6/16, 3.6g","7/21, 3.08g","7/25, 3.6g","8/1, 3.41g",,,,,,,,,,,,,,
4100-58687,08/04/10,MCGC,BTLH,F,AHY,2011,"7/4, 3.5g",,,,,,,,,,,,,,,,,
4100-58694,08/06/10,KV1,BTLH,F,AHY,2011,"7/17, 3.3g at GNMTN",,,,,,,,,,,,,,,,,
4100-58697,08/06/10,KV1,BTLH,F,AHY,2011,"6/30, 3.7g",,,,,,,,,,,,,,,,,
4100-58698,08/06/10,KV1,BTLH,F,AHY,2011,"8/31, 4.5g",,,,,,,,,,,,,,,,,
4100-58700,08/06/10,KV1,BTLH,F,AHY,2011,"8/3, 3.39g",,,,,,,,,,,,,,,,,
4100-58719,08/13/10,GNMTN,BTLH,F,AHY,2011,"8/10, 3.6g at HOLZ","8/17, 4.04g at HOLZ",,,,,,,,,,,,,,,,
4100-58723,08/13/10,HOLZ,BTLH,F,AHY,2011,"6/22, 4.17g E8 2X","8/10, 3.4g",,,,,,,,,,,,,,,,
4100-58724,08/13/10,HOLZ,BTLH,F,AHY,2011,"8/10, 3.8g","8/17, 3.87g","8/25, 3.9g 2X","8/31, 3.7g","9/8, 3.9g 2X","9/11, 3.5g",,,,,,,,,,,,
4100-58731,08/13/10,KV1,BTLH,F,AHY,2011,"8/3, 3.52g",,,,,,,,,,,,,,,,,
4100-58740,08/14/10,HPK2,BTLH,F,AHY,2011,"6/18, 3.8g E7",,,,,,,,,,,,,,,,,
4100-58764,08/17/10,MP1,BTLH,M,HY,2011,5/27 at YMCA,,,,,,,,,,,,,,,,,
4100-58819,08/19/10,MCGC,BTLH,F,HY,2011,"6/16, 3.5g","7/12, 3.7g",,,,,,,,,,,,,,,,
4100-58821,08/19/10,MP1,BTLH,F,HY,2011,"7/14, nw",,,,,,,,,,,,,,,,,
4100-58828,08/19/10,MP1,BTLH,F,AHY,2011,"8/6, 3.8g",,,,,,,,,,,,,,,,,
4100-58832,08/19/10,MP1,BTLH,F,HY,2011,"6/18, 3.9g E7",,,,,,,,,,,,,,,,,
4100-58833,08/19/10,MP1,BTLH,F,AHY,2011,"6/25, 3.67g",,,,,,,,,,,,,,,,,
4100-58834,08/19/10,MP1,BTLH,F,HY,2011,"8/19, 4.04g",,,,,,,,,,,,,,,,,
4100-58846,08/15/10,KV1,BTLH,F,AHY,2011,"8/10, 3.46g",,,,,,,,,,,,,,,,,
4100-58847,08/15/10,KV1,BTLH,F,AHY,2011,"6/30, 3.2g",,,,,,,,,,,,,,,,,
4100-58859,08/17/10,MP1,BTLH,F,AHY,2011,"6/25, 3.88g",,,,,,,,,,,,,,,,,
4100-58865,08/19/10,CC3,BTLH,F,AHY,2011,"6/24, 3.4g",,,,,,,,,,,,,,,,,
4100-58866,08/20/10,MCGC,BTLH,F,AHY,2011,"6/3, 4.0g E8 at CC3",,,,,,,,,,,,,,,,,
4100-58885,08/28/10,MP1,BTLH,F,HY,2011,"7/12, 3.3g at HPK2","7/14, 3.34g",,,,,,,,,,,,,,,,
4100-58917,08/23/10,MP1,BTLH,F,AHY,2011,"8/13, 3.04g",,,,,,,,,,,,,,,,,
