Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
6000-53545,07/25/05,MCGC,BTLH,F,AHY,2006,"5/12, 4.0g E8",6/2 3.5g,6/5 3.6g,7/19 3.4g,,,,,,,,,,,,,,
6000-53572,07/25/05,MCGC,BTLH,F,AHY,2006, 7/17 3.5g at CC3,,,,,,,,,,,,,,,,,
6000-53578*,07/26/05,MCGC,BTLH,F,AHY,2006,6/25 3.8g,7/6 3.6g VLTW,,,,,,,,,,,,,,,,*NEW: E11915
6000-53582,07/26/05,MCGC,BTLH,F,AHY,2006,7/13 3.5g,,,,,,,,,,,,,,,,,
6000-53584,07/27/05,MP1,BTLH,F,AHY,2006,6/9 3.8g  ,,,,,,,,,,,,,,,,,
6000-53585,07/26/05,MCGC,BTLH,F,AHY,2006,6/4 3.4g,7/6 3.5g E6,,,,,,,,,,,,,,,,
6000-53586,07/26/05,MCGC,BTLH,F,AHY,2006,6/18 3.8g E7,6/26 3.5g,7/7 3.7g E6,,,,,,,,,,,,,,,
6000-53587,07/26/05,MCGC,BTLH,F,AHY,2006,7/21 3.4g,7/31 4.0g,,,,,,,,,,,,,,,,
6000-53589,07/26/05,MCGC,BTLH,F,AHY,2006,6/5 3.5g,6/15 3.5g,6/16 3.6g,,,,,,,,,,,,,,,
6000-53596,07/27/05,MP1,BTLH,F,AHY,2006,7/6 n.w.,,,,,,,,,,,,,,,,,
6000-53599,07/27/05,MP1,BTLH,F,AHY,2006,6/9 3.6g,,,,,,,,,,,,,,,,,
6000-53603,07/27/05,MP1,BTLH,F,AHY,2006,8/20 n.w.,,,,,,,,,,,,,,,,,
6000-53615,07/28/05,GNMTN,BTLH,F,AHY,2006,6/24 3.5g,,,,,,,,,,,,,,,,,
6000-53618,07/28/05,GNMTN,BTLH,F,AHY,2006,7/14 3.9g,,,,,,,,,,,,,,,,,MTW
6000-53620,07/28/05,GNMTN,BTLH,F,AHY,2006,6/17 4.2g E8,,,,,,,,,,,,,,,,,
6000-53624,07/28/05,GNMTN,BTLH,F,AHY,2006,6/17 3.5g  ,,,,,,,,,,,,,,,,,
6000-53631,07/29/05,MCGC,BTLH,F,AHY,2006,7/6 3.4g,,,,,,,,,,,,,,,,,
6000-53634,07/29/05,MCGC,BTLH,F,AHY,2006,7/7 3.8g,,,,,,,,,,,,,,,,,MTW
6000-53637,07/30/05,MCGC,BTLH,F,AHY,2006,6/18 3.5g,,,,,,,,,,,,,,,,,
6000-53661,07/31/05,MCGC,BTLH,F,AHY,2006,6/13 3.5g,6/15 3.4g,7/8 3.4g,7/18 3.7g,,,,,,,,,,,,,,MTW
6000-53666,07/31/05,MCGC,BTLH,F,AHY,2006,8/3 4.2g,,,,,,,,,,,,,,,,,LTW
6000-53668,07/31/05,MCGC,BTLH,F,AHY,2006,7/18 3.6g,,,,,,,,,,,,,,,,,
6000-53714,08/02/05,MCGC,BTLH,F,AHY,2006,7/8 3.4g,,,,,,,,,,,,,,,,,
6000-53723,08/06/05,MP1,BTLH,F,AHY,2006,7/6 3.4g ,,,,,,,,,,,,,,,,,HTW
6000-53733,08/06/05,MP1,BTLH,F,AHY,2006,6/4 3.7g,,,,,,,,,,,,,,,,,
6000-53773,08/09/05,GNMTN,BTLH,F,AHY,2006,6/17 3.6g E8,,,,,,,,,,,,,,,,,
6000-53780,08/13/05,MCGC,BTLH,F,AHY,2006,6/13 4.3g E6,7/16 3.6g,,,,,,,,,,,,,,,,HTW
6000-53782,08/13/05,MP1,BTLH,F,AHY,2006,6/13 4.2 E9,,,,,,,,,,,,,,,,,
6000-53783,08/13/05,MP1,BTLH,F,AHY,2006,8/7 3.6g,,,,,,,,,,,,,,,,,HTW
6000-53806,08/14/05,MCGC,BTLH,F,AHY,2006,7/7 3.4g,7/16 3.3g,7/26 3.2g,,,,,,,,,,,,,,,L-MTW 
6000-53814,08/16/05,MP1,BTLH,F,HY,2006,8/12 4.0g,,,,,,,,,,,,,,,,,HTW
6000-53835,08/17/05,MP1,BTLH,F,AHY,2006,6/7 3.8g E8,,,,,,,,,,,,,,,,,
6000-53843,08/18/05,MP1,BTLH,F,HY,2006,6/23 3.3g,,,,,,,,,,,,,,,,,
6000-53847,08/18/05,MP1,BTLH,F,AHY,2006,6/7 3.3g,,,,,,,,,,,,,,,,,
6000-53856,08/17/05,MP1,BTLH,M,HY,2006,7/6 3.4g,,,,,,,,,,,,,,,,,
6000-53867,08/19/05,MCGC,BTLH,F,HY,2006,6/4 3.3g,"6/6 3.5g at CC3, AHY M",,,,,,,,,,,,,,,,
6000-53878,08/19/05,MP1,BTLH,M,HY,2006,"6/7 3.5g E6, AHY F",,,,,,,,,,,,,,,,,
6000-53890,08/24/05,MCGC,BTLH,F,AHY,2006,7/16 4.0g,7/24 3.7g,7/26 3.6g,,,,,,,,,,,,,,,HTW
6000-53892,08/24/05,MCGC,BTLH,F,HY,2006,6/15 3.3g,6/23 3.7g E6,7/7 3.5g 2x,7/18 3.5g,,,,,,,,,,,,,,HTW
6000-53897,08/25/05,MP1,BTLH,F,AHY,2006,6/9 3.6g,,,,,,,,,,,,,,,,,
6000-53899,08/25/05,MP1,BTLH,F,AHY,2006,6/7 3.5g  ,,,,,,,,,,,,,,,,,
6000-53901,08/25/05,MP1,BTLH,F,HY,2006,6/23 3.7g E8,,,,,,,,,,,,,,,,,
6000-53902,08/25/05,MP1,BTLH,F,HY,2006,8/3 3.8g,,,,,,,,,,,,,,,,,HTW
6000-53918,08/25/05,MCGC,BTLH,M,HY,2006,"7/17 3.6g at CC3, AHY  F",7/27 3.7g,,,,,,,,,,,,,,,,
6000-53949,08/29/05,MCGC,BTLH,M,HY,2006,"8/12 3.6g, AHY F",,,,,,,,,,,,,,,,,VHtw
6000-53957,08/26/05,MCGC,BTLH,F,HY,2006,6/5 3.5g,,,,,,,,,,,,,,,,,
6000-53958,08/27/05,GNMTN,BTLH,F,AHY,2006,7/14 4.0,7/25 3.8g,,,,,,,,,,,,,,,,MTW
6000-53959,08/27/05,HOLZ,BTLH,F,AHY,2006,6/24 3.9g 2x,,,,,,,,,,,,,,,,,
6000-53987,09/05/05,MP1,BTLH,F,HY,2006,6/4 3.8g,,,,,,,,,,,,,,,,,8/17 band removed due to rt. leg injury. Unk. cause. Not rebanded.
5000-02840,08/16/06,MP1,BTLH,F,AHY,2006,,,,,,,,,,,,,,,,,,Foreign  
5000-22231*,07/01/06,MP1,BTLH,M,AHY,2006,,,,,,,,,,,,,,,,,,Foreign (old band removed and replaced) *NEW: E11887
6000-80910,05/18/06,MP1,BTLH,F,AHY,2006,6/9 3.4g,,,,,,,,,,,,,,,,,
6000-80915,05/20/06,MP1,BTLH,F,AHY,2006,6/9 3.7g E6,,,,,,,,,,,,,,,,,
6000-80917,05/21/06,MP1,BTLH,F,AHY,2006,8/16 3.7g,,,,,,,,,,,,,,,,,
6000-80924,05/27/06,CC3,BTLH,F,AHY,2006,6/5 3.2g 2x at MCGC,,,,,,,,,,,,,,,,,
6000-80927,05/27/06,MCGC,BTLH,F,AHY,2006,5/30 3.7g,6/2 3.6g E6-,6/5 3.6g E7,,,,,,,,,,,,,,,
6000-80928,05/28/06,CC3,BTLH,F,AHY,2006,6/3 3.6g,,,,,,,,,,,,,,,,,
6000-80932,05/28/06,MP1,BTLH,F,AHY,2006,6/4 3.8g E8,,,,,,,,,,,,,,,,,
6000-80935,05/29/06,MCGC,BTLH,F,AHY,2006,5/29 again,5/30 4.0g E9,6/2 3.4g E7,6/4 3.5g E6,6/18 3.5g,,,,,,,,,,,,,
6000-80938,06/02/06,MCGC,BTLH,F,AHY,2006,6/3 3.7g E7+,,,,,,,,,,,,,,,,,
6000-80939,06/02/06,MCGC,BTLH,F,AHY,2006,6/26 3.6g,7/6 3.5g,7/31 3.7g,,,,,,,,,,,,,,,
6000-80940,06/02/06,MCGC,BTLH,F,AHY,2006,6/2 3.5g E6,6/4 3.6g E9,,,,,,,,,,,,,,,,
6000-80944,06/03/06,MCGC,BTLH,F,AHY,2006,6/3 at CC3 2x,6/4 3.5g E7,,,,,,,,,,,,,,,,
6000-80945,06/03/06,CC3,BTLH,F,AHY,2006,6/5 3.9g at MCGC,7/18 3.3g at MCGC,,,,,,,,,,,,,,,,
6000-80948,06/03/06,MCGC,BTLH,F,AHY,2006,6/26 4.0g,7/4 3.6g E7,7/8 3.6g,,,,,,,,,,,,,,,
6000-80949,06/03/06,MCGC,BTLH,F,AHY,2006,6/4 3.8g ,,,,,,,,,,,,,,,,,
6000-80950,06/03/06,MP1,BTLH,F,AHY,2006,6/9 3.4g 2x,,,,,,,,,,,,,,,,,
6000-80954,06/04/06,MCGC,BTLH,F,AHY,2006,6/4 again,6/5 3.8g,6/26 3.5g,7/6 3.9g,,,,,,,,,,,,,,LTW
6000-80955,06/04/06,MCGC,BTLH,F,AHY,2006,7/19 3.7g,7/27 3.9g,,,,,,,,,,,,,,,,VHTW
6000-80957,06/04/06,MCGC,BTLH,F,AHY,2006,6/6 3.6g E6+,,,,,,,,,,,,,,,,,
6000-80959,06/04/06,MP1,BTLH,F,AHY,2006,6/7 3.8g E6,,,,,,,,,,,,,,,,,
6000-80967,06/05/06,MCGC,BTLH,F,AHY,2006,6/5 again,6/64.1g,6/9 3.4g,,,,,,,,,,,,,,,
6000-80969,06/05/06,MCGC,BTLH,F,AHY,2006,7/13 4.1g,,,,,,,,,,,,,,,,,"y. pollen on bill, L-HTW"
6000-80974,06/05/06,MCGC,BTLH,F,AHY,2006,6/18 3.3g,6/22 3.3g,7/19 3.3g,,,,,,,,,,,,,,,M-HTW
6000-80975,06/05/06,MCGC,BTLH,F,AHY,2006,6/8 3.2g,,,,,,,,,,,,,,,,,
6000-80976,06/06/06,CC3,BTLH,F,AHY,2006,8/11 3.5g at MCGC,,,,,,,,,,,,,,,,,
6000-80977,06/06/06,MCGC,BTLH,F,AHY,2006,6/7 3.2g,,,,,,,,,,,,,,,,,
6000-80978,06/06/06,MCGC,BTLH,F,AHY,2006,6/7 3.2g,,,,,,,,,,,,,,,,,
6000-80980,06/06/06,MCGC,BTLH,F,AHY,2006,7/16 3.8g,7/17 3.4g,7/18 3.6g,7/26 3.3g,7/31 3.5g,8/7 3.6g,8/15 3.8g,  8/19 3.7g VLTW,,,,,,,,,,
6000-80990,06/07/06,MP1,BTLH,F,AHY,2006,6/9 3.5g,,,,,,,,,,,,,,,,,
6000-80998,06/07/06,MP1,BTLH,F,AHY,2006,6/9 3.3g,,,,,,,,,,,,,,,,,
6000-81004,06/08/06,KV1,BTLH,F,AHY,2006,6/30 3.5g,,,,,,,,,,,,,,,,,
6000-81006,06/09/06,MCGC,BTLH,F,AHY,2006,7/24 4.1g,,,,,,,,,,,,,,,,,
6000-81011,06/09/06,MP1,BTLH,F,AHY,2006,7/6 n.w.,,,,,,,,,,,,,,,,,
6000-81044,06/14/06,MCGC,BTLH,F,AHY,2006,6/25 3.3g,7/7 3.2g,7/31 3.5g,7/31 3.5g,8/1 3.3g,,,,,,,,,,,,,L-MTW
6000-81045,06/14/06,MCGC,BTLH,F,AHY,2006,6/16 3.6g,6/18 3.5g,6/26 4.0g E7,7/7 3.6g,7/17 3.4g,7/19 3.4g,,,,,,,,,,,,LTW
6000-81047,06/14/06,MCGC,BTLH,F,AHY,2006,7/13 3.5g,7/16 3.5g,7/17 3.6g,7/27 4.1g,7/31 3.6g,8/10 3.8g,,,,,,,,,,,,
6000-81049,06/15/06,MCGC,BTLH,F,AHY,2006,7/4 3.7g,7/63.5g,,,,,,,,,,,,,,,,
6000-81051,06/15/06,MCGC,BTLH,F,AHY,2006,7/5 3.9g E6,7/7 4.1g,7/8 3.8g E8,7/27 3.5g,7/28 3.5g,7/28 4.2g,7/31 3.8g,8/21 3.9g HTW,,,,,,,,,,
6000-81052,06/15/06,MCGC,BTLH,F,AHY,2006,6/18 3.6g,,,,,,,,,,,,,,,,,
6000-81054,06/15/06,MCGC,BTLH,F,AHY,2006,6/23 3.9g,,,,,,,,,,,,,,,,,
6000-81057,06/16/06,MCGC,BTLH,F,AHY,2006,7/21 3.8g,,,,,,,,,,,,,,,,,HTW
6000-81062,06/17/06,HOLZ,BTLH,F,AHY,2006,6/17 again 2x,6/24 3.4g 2x,6/30 3.6g,7/25 4.0g,8/9 4.5g,,,,,,,,,,,,,
6000-81063,06/17/06,HOLZ,BTLH,F,AHY,2006,6/24 3.8g E6,7/4 3.4g ,7/25 3.6g,,,,,,,,,,,,,,,L-MTW
6000-81065,06/17/06,GNMTN,BTLH,F,AHY,2006,6/30 3.6g,8/9 3.5g,,,,,,,,,,,,,,,,
6000-81066,06/17/06,GNMTN,BTLH,F,AHY,2006,6/24 4.2g E9,,,,,,,,,,,,,,,,,
6000-81069,06/17/06,GNMTN,BTLH,F,AHY,2006,8/2 3.8g,,,,,,,,,,,,,,,,,
6000-81070,06/17/06,KV1,BTLH,F,AHY,2006,7/25 3.6g at GNMTN,,,,,,,,,,,,,,,,,
6000-81074,06/17/06,KV1,BTLH,F,AHY,2006,6/30 3.7g E6,,,,,,,,,,,,,,,,,
6000-81075,06/17/06,KV1,BTLH,F,AHY,2006,7/25 3.7g at GNMTN,,,,,,,,,,,,,,,,,HTW
6000-81078,06/17/06,KV1,BTLH,F,AHY,2006,6/24 3.6g,,,,,,,,,,,,,,,,,
6000-81080,06/17/06,KV1,BTLH,F,AHY,2006,6/24 3.8g,,,,,,,,,,,,,,,,,
6000-81088,06/18/06,MCGC,BTLH,F,AHY,2006,7/7 4.1g,7/19 3.3g,,,,,,,,,,,,,,,,L-MTW
6000-81094,06/22/06,MCGC,BTLH,F,AHY,2006,7/8 3.3g,7/24 3.8g,,,,,,,,,,,,,,,,HTW
6000-81095,06/23/06,MCGC,BTLH,F,AHY,2006,7/4 4.4g E9,,,,,,,,,,,,,,,,,HTW
6000-81106,05/24/06,MCGC,BTLH,M,AHY,2006,6/7 3.5g,6/16 3.3g,6/18 3.2g,6/23 3.2g,6/26 3.1g,7/13 3.1g,,,,,,,,,,,,
6000-81116,05/28/06,CC3,BTLH,M,AHY,2006,7/17 3.5g at MCGC,,,,,,,,,,,,,,,,,
6000-81130,06/02/06,MCGC,BTLH,M,AHY,2006,6/2 3.3g,6/4 3.3g,6/5 3.2g 2x,6/6 3.5g,6/7 3.3g,6/8 3.4g,7/5 3.4g,,,,,,,,,,,
6000-81131,06/02/06,MCGC,BTLH,M,AHY,2006,6/7 3.3g,6/8 3.4g,6/9 3.3g,6/16 3.2g,7/16 3.4g,7/27 3.5g,8/17 3.5g,8/19 3.1g,,,,,,,,,,
6000-81132,06/02/06,MCGC,BTLH,M,AHY,2006,6/4 3.2g 2x,6/8 3.2g,6/26 3.4g,7/8 3.2g,7/17 3.3g,7/18 3.3g,,,,,,,,,,,,
6000-81133,06/02/06,MCGC,BTLH,M,AHY,2006,6/3 3.4g,6/4 3.5g E7,6/9 3.3g,6/13 3.4g,6/23 3.4g,,,,,,,,,,,,,
6000-81139,06/03/06,CC3,BTLH,M,AHY,2006,6/6 3.1g,8/16 3.5g at MCGC,,,,,,,,,,,,,,,,
6000-81142,06/03/06,MCGC,BTLH,M,AHY,2006,6/3 3.3g,6/4 3.1g,6/5 3.1g,6/8 3.2g,6/9 3.0g,6/13 3.2g,,,,,,,,,,,,
6000-81147,06/05/06,MCGC,BTLH,M,AHY,2006,6/15 3.3g,,,,,,,,,,,,,,,,,
6000-81149,06/05/06,MCGC,BTLH,M,AHY,2006,6/5 again,6/7 3.4g,6/26 3.4g,7/4 3.4g,7/6 3.2g,7/17 3.5g,8/3 3.8g,,,,,,,,,,,
6000-81161,06/05/06,MCGC,BTLH,M,AHY,2006,6/5 again 2x,,,,,,,,,,,,,,,,,
6000-81167,06/06/06,CC3,BTLH,M,AHY,2006,7/13 3.4g at MCGC,,,,,,,,,,,,,,,,,
6000-81169,06/06/06,MCGC,BTLH,M,AHY,2006,8/15 3.7g at CC3,,,,,,,,,,,,,,,,,
6000-81171,06/07/06,MCGC,BTLH,M,AHY,2006,6/9 3.4g,6/16 3.2g,6/23 3.2g,,,,,,,,,,,,,,,
6000-81187,06/08/06,MCGC,BTLH,M,AHY,2006,6/9 3.1g,7/16 3.1g,7/17 3.0g,7/18 3.0g,,,,,,,,,,,,,,
6000-81188,06/08/06,MCGC,BTLH,M,AHY,2006,6/18 3.3g,,,,,,,,,,,,,,,,,
9000-11806,06/24/06,HOLZ,BTLH,F,AHY,2006,6/30 3.5g,7/14 3.7g,7/25 3.7g,8/2 3.7g,,,,,,,,,,,,,,VHTW
9000-11807,06/24/06,HOLZ,BTLH,F,AHY,2006,7/14 3.8g E8,8/2 3.7g,,,,,,,,,,,,,,,,
9000-11808,06/24/06,HOLZ,BTLH,F,AHY,2006,6/30 4.2g,7/14 3.7g,,,,,,,,,,,,,,,,
9000-11809,06/24/06,HOLZ,BTLH,F,AHY,2006,7/25 3.8g,8/9 3.8g,,,,,,,,,,,,,,,,
9000-11812,06/13/06,MCGC,BTLH,M,AHY,2006,6/16 3.3g,6/26 3.3g,7/6 3.3g,7/7 3.4g,7/21 3.5g,,,,,,,,,,,,,
9000-11813,06/13/06,MCGC,BTLH,M,AHY,2006,6/21 3.3g,6/23 3.2g,7/4 3.1g,7/7 3.2g,8/1 3.3g,8/3 3.3g,8/10 3.3g,8/15 3.5g,8/16 3.3g,,,,,,,,,
9000-11821,06/14/06,MCGC,BTLH,M,AHY,2006,8/3 3.6g,,,,,,,,,,,,,,,,,
9000-11822,06/15/06,MCGC,BTLH,M,AHY,2006,7/8 3.2g,,,,,,,,,,,,,,,,,
9000-11824,06/15/06,MCGC,BTLH,M,AHY,2006,6/18 3.6g,6/23 3.4g,6/26 3.2g,,,,,,,,,,,,,,,
9000-11825,06/16/06,MCGC,BTLH,M,AHY,2006,6/25 3.4g,7/5 3.5g,7/7 3.4g,7/8 3.9g,,,,,,,,,,,,,,
9000-11830,06/17/06,GNMTN,BTLH,M,AHY,2006,6/24 3.3g,,,,,,,,,,,,,,,,,
9000-11831,06/17/06,KV1,BTLH,M,AHY,2006,6/30 3.4g,,,,,,,,,,,,,,,,,
9000-11836,06/18/06,MCGC,BTLH,M,AHY,2006,7/17 3.1g,8/13 3.3g,8/16 3.3g,,,,,,,,,,,,,,,
9000-11837,06/21/06,MCGC,BTLH,M,AHY,2006,6/22 3.5g,,,,,,,,,,,,,,,,,
9000-11839,06/22/06,MCGC,BTLH,M,AHY,2006,6/22 3.1g,6/26 3.2g,7/4 3.1g,7/14 3.3g,,,,,,,,,,,,,,
9000-11841,06/22/06,MCGC,BTLH,M,AHY,2006,6/23 3.4g 2x,7/13 3.3g,,,,,,,,,,,,,,,,
9000-11842,06/23/06,MCGC,BTLH,M,AHY,2006,7/20 3.3g at CC2,,,,,,,,,,,,,,,,,
9000-11855,06/25/06,MCGC,BTLH,M,AHY,2006,7/4 3.3g,7/7 3.4g,7/17 3.2g,,,,,,,,,,,,,,,
9000-11857,06/25/06,MCGC,BTLH,M,AHY,2006,7/20 4.0g at CC3 ,,,,,,,,,,,,,,,,,
9000-11866,07/04/06,MCGC,BTLH,M,AHY,2006,7/5 3.3g,7/7 3.4g,7/17 3.4g,,,,,,,,,,,,,,,
9000-11870,07/06/06,MCGC,BTLH,M,AHY,2006,8/3 3.6g,8/18 3.5g,,,,,,,,,,,,,,,,
9000-11881,07/07/06,MCGC,BTLH,M,AHY,2006,7/7 3.2g,7/8 3.3g,,,,,,,,,,,,,,,,
9000-11886,07/08/06,MCGC,BTLH,M,AHY,2006,7/8 3.4g,,,,,,,,,,,,,,,,,
9000-11887,07/12/06,MP1,BTLH,M,AHY,2006,7/12 former N22231,,,,,,,,,,,,,,,,,Foreign
9000-11908,06/24/06,KV1,BTLH,F,AHY,2006,7/14 3.8g,,,,,,,,,,,,,,,,,HTW
9000-11910,06/24/06,GNMTN,BTLH,F,AHY,2006,7/14 3.9g,7/25 3.6g,,,,,,,,,,,,,,,,HTW
9000-11912,06/24/06,GNMTN,BTLH,F,AHY,2006,6/30 3.6g,7/25 3.8g 2x,8/9 3.7g,,,,,,,,,,,,,,,
9000-11915*,06/25/06,MCGC,BTLH,F,AHY,2006,,,,,,,,,,,,,,,,,,"2005 yr group, *NEW BAND, former C53578"
9000-11916,06/25/06,MCGC,BTLH,F,AHY,2006,7/19 3.8g,,,,,,,,,,,,,,,,,
9000-11917,06/25/06,MCGC,BTLH,F,AHY,2006,6/26 3.3g,7/4 3.5g,7/5 3.6g,7/13 3.8g 2x,7/17 3.4g,8/1 3.9g,8/8 3.3g,,,,,,,,,,,MTW
9000-11918,06/25/06,MCGC,BTLH,F,AHY,2006,7/18 3.6g,7/27 3.5g,,,,,,,,,,,,,,,,
9000-11921,06/26/06,MCGC,BTLH,F,AHY,2006,7/6 4.7g E8,7/7 3.3g,7/13 3.6g,7/17 3.5g,,,,,,,,,,,,,,
9000-11922,06/26/06,MCGC,BTLH,F,AHY,2006,7/18 4.1g,7/27 4.0g,,,,,,,,,,,,,,,,HTW
9000-11924,06/26/06,MCGC,BTLH,F,AHY,2006,7/4 3.8g,7/7 3.8g 2x,7/17 3.5g,7/18 3.5g,7/31 3.9g,8/3 3.6g,8/13 3.4g,8/19 4.0g,,,,,,,,,,
9000-11925*,06/26/06,MCGC,BTLH,F,AHY,2006,,,,,,,,,,,,,,,,,,"2005 yr group, *NEW BAND, former C53543"
9000-11930,06/28/06,NFPC,BTLH,F,AHY,2006,7/5 3.6g at MCGC,7/31 3.9g at MCGC,,,,,,,,,,,,,,,,
9000-11934,06/30/06,HOLZ,BTLH,F,AHY,2006,7/25 3.9g,8/9 n.w.,,,,,,,,,,,,,,,,LTW
9000-11935,06/30/06,HOLZ,BTLH,F,AHY,2006,7/14 3.7g,7/25 3.8g 3x,8/9 3.5g,8/17 3.8g,,,,,,,,,,,,,,MTW
9000-11946,06/30/06,GNMTN,BTLH,F,AHY,2006,8/2 3.5g,,,,,,,,,,,,,,,,,HTW
9000-11947,06/30/06,GNMTN,BTLH,F,AHY,2006,6/30 again,,,,,,,,,,,,,,,,,
9000-11949,06/30/06,GNMTN,BTLH,F,AHY,2006,8/17 3.8g,,,,,,,,,,,,,,,,,HTW
9000-11976,07/20/06,MCGC,RUHU,F,AHY,2006,7/21 3.7g,,,,,,,,,,,,,,,,,
9000-11983,07/04/06,MCGC,BTLH,F,AHY,2006,7/6 n.w. E8,7/16 3.7g,7/27 3.8g,8/1 3.6g,8/10 3.5g,8/11 3.4g,8/13 3.5g,8/18 3.5g,8/24 3.7g,,,,,,,,,
9000-11984,07/04/06,MCGC,BTLH,F,AHY,2006,7/7 3.3g,7/16 3.3g,,,,,,,,,,,,,,,,HTW
9000-11985,07/04/06,MCGC,BTLH,F,AHY,2006,7/7 4.3g,7/16 4.1g,7/17 4.1g,7/19 3.6g,7/24 3.8g,7/28 4.0g,8/1 3.9g,,,,,,,,,,,LTW
9000-11987,07/04/06,MCGC,BTLH,F,AHY,2006,7/17 3.6g at CC3,,,,,,,,,,,,,,,,,HTW
9000-11988,07/04/06,MCGC,BTLH,F,AHY,2006,7/7 3.9g E8,,,,,,,,,,,,,,,,,
9000-11991,07/04/06,MCGC,BTLH,F,AHY,2006,7/5 3.8g,7/17 3.6g,,,,,,,,,,,,,,,,MTW
9000-11994,07/04/06,MCGC,BTLH,F,AHY,2006,8/8 3.9g,8/12 3.6g,8/13 3.4g,8/19 3.6g,,,,,,,,,,,,,,HTW
9000-11995,07/04/06,MCGC,BTLH,F,AHY,2006,7/19 3.7g,7/31 3.5g 2x,8/24 3.7g,,,,,,,,,,,,,,,
9000-11996,07/04/06,MCGC,BTLH,F,AHY,2006,7/7 3.6g,7/8 3.5g,7/16 3.6g,7/18 3.5g,7/19 3.3g,7/21 3.3g,7/31 3.5g,8/10 3.7g,8/15 3.6g,,,,,,,,,MTW
9000-11998,07/05/06,MCGC,BTLH,F,AHY,2006,8/11 3.2g,,,,,,,,,,,,,,,,,
9000-11999,07/06/06,MCGC,BTLH,F,AHY,2006,7/13 4.0g,7/24 4.0g,,,,,,,,,,,,,,,,
9000-12000,07/06/06,MCGC,BTLH,F,AHY,2006,7/7 3.6g,7/16 3.5g,7/19 3.3g,7/21 3.9g,7/24 3.7g,7/27 3.7g,8/16 3.7g,,,,,,,,,,,
9000-12010,07/07/06,MCGC,BTLH,F,AHY,2006,7/16 3.9g,7/19 3.7g,7/31 3.8g,8/1 3.6g,8/8 3.6g,,,,,,,,,,,,,
9000-12011,07/07/06,MCGC,BTLH,F,AHY,2006,7/8 4.0g E8,,,,,,,,,,,,,,,,,
9000-12013,07/07/06,MCGC,BTLH,F,AHY,2006,7/18 4.0g,7/24 3.5g,7/31 3.4g,8/16 3.3g,,,,,,,,,,,,,,
9000-12015,07/07/06,MCGC,BTLH,F,AHY,2006,7/13 3.3g,7/16 3.2g,,,,,,,,,,,,,,,,
9000-12018,07/08/06,MCGC,BTLH,F,AHY,2006,7/17 3.5g,7/18 3.8g,7/19 3.5g,,,,,,,,,,,,,,,
9000-12019,07/08/06,MCGC,BTLH,F,AHY,2006,7/18 3.8g,7/26 4.1g,7/31 3.7g,8/15 3.8g w/E12249,,,,,,,,,,,,,,
9000-12040,07/13/06,MCGC,BTLH,F,AHY,2006,7/16 3.8g E8,,,,,,,,,,,,,,,,,HTW
9000-12042,07/14/06,HOLZ,BTLH,F,AHY,2006,8/9 3.5g,,,,,,,,,,,,,,,,,
9000-12043,07/14/06,HOLZ,BTLH,F,AHY,2006,8/2 3.4g,,,,,,,,,,,,,,,,,
9000-12045,07/14/06,HOLZ,BTLH,F,AHY,2006,8/2 3.7g,,,,,,,,,,,,,,,,,MTW
9000-12046,07/14/06,HOLZ,BTLH,F,AHY,2006,7/14 again,7/25 3.2g 2x,,,,,,,,,,,,,,,,VLTW
9000-12051,07/14/06,GNMTN,BTLH,F,AHY,2006,7/25 3.5g,8/9 3.4g,8/17 3.2g,,,,,,,,,,,,,,,VLTW
9000-12075,07/15/06,MP1,BTLH,F,AHY,2006,,,,,,,,,,,,,,,,,,"2003 yr group, NEW BAND, former R47686"
9000-12078,07/16/06,MCGC,BTLH,M,HY,2006,7/16 again,7/17 3.5g,,,,,,,,,,,,,,,,
9000-12080,07/16/06,MCGC,BTLH,F,AHY,2006,7/27 3.6g,8/3 3.4g,,,,,,,,,,,,,,,,HTW
9000-12081,07/16/06,MCGC,BTLH,F,AHY,2006,8/3 4.1g,,,,,,,,,,,,,,,,,HTW
9000-12083,07/16/06,MCGC,BTLH,F,AHY,2006,7/17 3.7g,,,,,,,,,,,,,,,,,
9000-12084,07/16/06,MCGC,BTLH,F,AHY,2006,7/19 3.3g,7/26 3.9g,7/31 3.5g,8/8 3.3g,8/13 3.6g,,,,,,,,,,,,,
9000-12085,07/16/06,MCGC,BTLH,F,AHY,2006,7/16 again,7/18 3.9g,7/19 3.4g,7/31 3.1g,8/1 3.4g,8/3 3.2g 2x,8/10 3.1g,8/11 3.0g,8/13 3.0g,8/15 3.3g,8/18 2.7g,8/21 2.7g,8/23 2.8g,8/24 3.1g,8/26 2.9g,8/27 2.8g,8/31 3.1g,
9000-12087,07/16/06,MCGC,BTLH,F,AHY,2006,7/20 3.4g at CC3,,,,,,,,,,,,,,,,,
9000-12088,07/16/06,MCGC,BTLH,F,AHY,2006,7/31 3.5g at CC3,8/3 3.9g,,,,,,,,,,,,,,,,
9000-12089,07/16/06,MCGC,BTLH,F,AHY,2006,7/21 3.4g,7/28 3.8g,7/31 3.5g 2x,,,,,,,,,,,,,,,
