Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
3100-42821,8/5/2009,HOLZ,BTLH,F,AHY,2011,"6/22, 3.6g",,,,,,,,,,,,,,,,,
3100-42825,8/6/2009,MCGC,BTLH,F,AHY,2011,"6/8, 4.0g E8","6/18, 3.6g","7/15, 3.45g","8/20, 3.5g",,,,,,,,,,,,,,
3100-42850,8/10/2009,MCGC,BTLH,F,AHY,2011,"7/21, 3.71g",,,,,,,,,,,,,,,,,
3100-42864,8/10/2009,MP1,BTLH,F,AHY,2011,"5/30, 3.7g",,,,,,,,,,,,,,,,,"debris, rebanded, New L08489"
3100-42889,8/12/2009,GNMTN,BTLH,F,HY,2011,"6/22, 3.5g","7/9, 3.31g",,,,,,,,,,,,,,,,
4100-07853,9/1/2009,HPK1,BTLH,F,HY,2011,"6/18, 3.9g at HPK2",,,,,,,,,,,,,,,,,
3100-42456,5/26/2010,CC3,BTLH,F,AHY,2011,"6/24, 3.5g",,,,,,,,,,,,,,,,,
3100-42457,6/18/2010,KV1,BTLH,F,AHY,2011,"6/30, 3.4g",,,,,,,,,,,,,,,,,
3100-42458,6/19/2010,MP1,BTLH,F,AHY,2011,"5/30, 3.64g","7/8, 3.85g","7/22, 4.0g",,,,,,,,,,,,,,,
3100-42460,6/12/2010,MCGC,BTLH,F,AHY,2011,"5/30, 3.4g","6/29, 3.7g",,,,,,,,,,,,,,,,
4100-07930,6/8/2010,HPK2,BTLH,M,AHY,2011,"7/3, 3.1g",,,,,,,,,,,,,,,,,
4100-07943,6/20/2010,HPK2,BTLH,M,AHY,2011,"5/31, 3.4g at MP1",,,,,,,,,,,,,,,,,
4100-07987,5/25/2010,MP1,BTLH,M,AHY,2011,"5/20, 3.3g","7/14, 3.3g",,,,,,,,,,,,,,,,
4100-07997,5/28/2010,MCGC,BTLH,M,AHY,2011,"7/23, 3.3g",,,,,,,,,,,,,,,,,
4100-08000,5/28/2010,MCGC,BTLH,M,AHY,2011,"6/16, 3.4g","6/19, 3.4g",,,,,,,,,,,,,,,,
4100-08002,5/26/2010,CC3,BTLH,F,AHY,2011,"7/1, 3.6g at MCGC",,,,,,,,,,,,,,,,,
4100-08015,5/28/2010,MCGC,BTLH,F,AHY,2011,"5/27, 4.1g E7","5/28, 3.9g E8","7/3, 3.8g",,,,,,,,,,,,,,,
4100-08093,5/17/2010,MCGC,BTLH,M,AHY,2011,"5/31, 3.6g",,,,,,,,,,,,,,,,,p9 8mm<p10
4100-08100,5/21/2010,MCGC,BTLH,M,AHY,2011,"6/16, 3.0g",,,,,,,,,,,,,,,,,
4100-08113,5/21/2010,MCGC,BTLH,F,AHY,2011,"6/1, 3.3g","6/27, 3.2g",,,,,,,,,,,,,,,,
4100-08116,5/21/2010,MCGC,BTLH,F,AHY,2011,"6/3, 3.4g at CC3","6/29, 3.6g E6","7/12, 3.33g",,,,,,,,,,,,,,,
4100-08118,5/22/2010,MP1,BTLH,F,AHY,2011,"7/8, 3.82g E6-",,,,,,,,,,,,,,,,,
4100-08125,5/22/2010,MP1,BTLH,F,AHY,2011,"6/17, nw debris",,,,,,,,,,,,,,,,,
4100-08127,5/23/2010,MCGC,BTLH,F,AHY,2011,"7/3, 4.1g E8","7/23, 3.62g",,,,,,,,,,,,,,,,
4100-08135,5/25/2010,MCGC,BTLH,F,AHY,2011,"6/13, 3.5g",,,,,,,,,,,,,,,,,
4100-08136,5/25/2010,MCGC,BTLH,F,AHY,2011,"7.20, 3.32g",,,,,,,,,,,,,,,,,
4100-08138,5/25/2010,MCGC,BTLH,F,AHY,2011,"6/27, 3.8g E6-",,,,,,,,,,,,,,,,,
4100-08152,6/3/2010,KV1,BTLH,F,AHY,2011,"6/22, 3.5g","8/3, 3.39g",,,,,,,,,,,,,,,,
4100-08159,6/3/2010,KV1,BTLH,F,AHY,2011,"6/26, 4.13g","8/3, 3.5g",,,,,,,,,,,,,,,,
4100-08165,6/5/2010,MP1,BTLH,F,AHY,2011,"7/8, 3.67g",,,,,,,,,,,,,,,,,
4100-08172,6/5/2010,MP1,BTLH,F,AHY,2011,"5/30, 3.4g E6-","7/14, 4.15g E8+ 2X",,,,,,,,,,,,,,,,
4100-08173,6/5/2010,MP1,BTLH,F,AHY,2011,"7/8, 3.7g",,,,,,,,,,,,,,,,,
4100-08174,6/5/2010,MP1,BTLH,F,AHY,2011,"7/14, 3.6g 2X",,,,,,,,,,,,,,,,,
4100-08185,6/2/2010,MP1,BTLH,F,AHY,2011,"6/25, 3.5g","7/14, 4.03g",,,,,,,,,,,,,,,,
4100-08186,6/2/2010,MP1,BTLH,F,AHY,2011,"6/18, 3.7g",,,,,,,,,,,,,,,,,
4100-08191,6/5/2010,MP1,BTLH,F,AHY,2011,"7/5, 3.3g","7/14, 3.3g",,,,,,,,,,,,,,,,
4100-08193,6/5/2010,MP1,BTLH,F,AHY,2011,"6/17, 4.14g E8","8/19, 3.57g",,,,,,,,,,,,,,,,
4100-08199,6/6/2010,CC3,BTLH,F,AHY,2011,"7/26, 3.7g at MCGC",,,,,,,,,,,,,,,,,
4100-08203,5/28/2010,MP1,BTLH,F,AHY,2011,"7/10, 3.7g",,,,,,,,,,,,,,,,,
4100-08212,6/6/2010,MP1,BTLH,F,AHY,2011,"7/8, 3.88g","7/14, 3.61g",,,,,,,,,,,,,,,,
4100-08214,6/6/2010,MP1,BTLH,F,AHY,2011,"5/30, 3.3g","7/14, 3.59g",,,,,,,,,,,,,,,,
4100-08231,6/1/2010,MCGC,BTLH,F,AHY,2011,"6/16, 3.7g","6/18, 3.6g",,,,,,,,,,,,,,,,new: L58648
4100-08232,6/1/2010,MCGC,BTLH,F,AHY,2011,"6/1, 3.6g",,,,,,,,,,,,,,,,,
4100-08233,6/1/2010,MCGC,BTLH,F,AHY,2011,"7/25, 3.38g",,,,,,,,,,,,,,,,,
4100-08235,6/1/2010,MCGC,BTLH,F,AHY,2011,"7/10, 3.6g",,,,,,,,,,,,,,,,,
4100-08236,6/1/2010,MCGC,BTLH,F,AHY,2011,"7/1, 3.8g","8/15, 3.6g",,,,,,,,,,,,,,,,
4100-08240,6/9/2010,CC3,BTLH,F,AHY,2011,"6/3, 3.65g E6","6/27, 3.7g",,,,,,,,,,,,,,,,
4100-08269,5/23/2010,MCGC,BTLH,M,AHY,2011,"5/20, 3.4g",,,,,,,,,,,,,,,,,
4100-08279,5/23/2010,MCGC,BTLH,M,AHY,2011,"5/20, 3.4g",,,,,,,,,,,,,,,,,
4100-08289,5/25/2010,MCGC,BTLH,M,AHY,2011,"5/30, 3.7g 2X",,,,,,,,,,,,,,,,,
4100-08299,6/24/2010,MCGC,BTLH,M,AHY,2011,"5/20, 3.1g","5/22, 3.2g",,,,,,,,,,,,,,,,
4100-08319,6/12/2010,MCGC,BTLH,F,AHY,2011,"7/5, 3.5g","7/6, 3.7g E6","7/8, 4.1g E7","7/10, 3.9g E7","7/12, 3.5g","7/14, 3.3g",,,,,,,,,,,,new: L59347
4100-08321,6/12/2010,MCGC,BTLH,F,AHY,2011,"6/13, 3.3g","6/16, 3.5g","6/18, 3.6g","6/23, 3.5g","7/4, 3.3g",  7/4 3.3g at CC3,"7/5, 3.3g","7/16, 3.3g",,,,,,,,,,
4100-08326,6/17/2010,MCGC,BTLH,F,AHY,2011,"6/16, 3.0g","7/4, 3.4g",,,,,,,,,,,,,,,,
4100-08328,6/17/2010,MCGC,BTLH,F,AHY,2011,"7/5, 3.5g",,,,,,,,,,,,,,,,,
4100-08330,6/17/2010,MCGC,BTLH,F,AHY,2011,"5/27, 4.4g E9",,,,,,,,,,,,,,,,,
4100-08332,6/18/2010,KV1,BTLH,F,AHY,2011,"6/22, 3.5g",,,,,,,,,,,,,,,,,
4100-08334,6/18/2010,KV1,BTLH,F,AHY,2011,"6/22, 3.8g",,,,,,,,,,,,,,,,,
4100-08335,6/18/2010,KV1,BTLH,F,AHY,2011,"7/17, 4.7g E8","9/8, 3.68g",,,,,,,,,,,,,,,,
4100-08337,6/18/2010,KV1,BTLH,F,AHY,2011,"6/30, 3.8g E7+",,,,,,,,,,,,,,,,,
4100-08338,6/18/2010,KV1,BTLH,F,AHY,2011,"7/17, 3.43g","8/17, 3.45g",,,,,,,,,,,,,,,,
4100-08341,6/13/2010,MCGC,BTLH,F,AHY,2011,"6/3, 3.9g E7 at CC3",,,,,,,,,,,,,,,,,
4100-08343,6/18/2010,MCGC,BTLH,F,AHY,2011,"6/24, 3.4g","7/1, 3.3g",,,,,,,,,,,,,,,,
4100-08349,6/19/2010,MCGC,BTLH,F,AHY,2011,"6/26, 3.4g","7/20, 3.3g","8/1, 3.5g",,,,,,,,,,,,,,,
4100-08351,6/19/2010,MCGC,BTLH,F,AHY,2011,"6/16, 3.7g",,,,,,,,,,,,,,,,,
4100-08354,6/19/2010,MCGC,BTLH,F,AHY,2011,"6/19, 3.3g","6/27, 3.2g",,,,,,,,,,,,,,,,
4100-08356,6/21/2010,MCGC,BTLH,F,AHY,2011,"5/22, 3.6g E6-","7/5, 3.4g","7/14, 3.4g",,,,,,,,,,,,,,,
4100-08362,6/24/2010,MCGC,BTLH,F,AHY,2011,"5/30, 3.6g E6","6/24, 3.7g",,,,,,,,,,,,,,,,
4100-08369,7/1/2010,GNMTN,BTLH,F,AHY,2011,"6/22, 3.5g","7/9, 3.5g 2X",,,,,,,,,,,,,,,,
4100-08370,6/24/2010,MCGC,BTLH,F,AHY,2011,"7/20, 3.41g","7/21, 3.23g",,,,,,,,,,,,,,,,
4100-08375,6/19/2010,MP1,BTLH,F,AHY,2011,"8/2, 3.68g",,,,,,,,,,,,,,,,,
4100-08376,6/19/2010,MP1,BTLH,F,AHY,2011,"6/17, 3.7g E6","7/14, 3.49g",,,,,,,,,,,,,,,,new: L58647
4100-08383,6/19/2010,MP1,BTLH,F,AHY,2011,"7/5, 3.7g",,,,,,,,,,,,,,,,,
4100-08384,6/19/2010,MP1,BTLH,F,AHY,2011,"5/29, 3.7g","7/8, 3.7g",,,,,,,,,,,,,,,,
4100-08385,6/20/2010,HPK2,BTLH,F,AHY,2011,"6/12, 4.15g E9",,,,,,,,,,,,,,,,,
4100-08389,6/20/2010,HPK2,BTLH,F,AHY,2011,"6/18, 3.6g",,,,,,,,,,,,,,,,,
4100-08390,6/20/2010,HPK2,BTLH,F,AHY,2011,"7/19, 3.4g at HPK3",,,,,,,,,,,,,,,,,
4100-08398,6/21/2010,MCGC,BTLH,F,AHY,2011,"6/20, 3.9g E7",,,,,,,,,,,,,,,,,
4100-08434,7/9/2010,MP1,BTLH,F,AHY,2011,"7/14, 4.22g",,,,,,,,,,,,,,,,,
4100-08449,7/10/2010,CC3,BTLH,F,AHY,2011,"8/12, 3.74g at MCGC",,,,,,,,,,,,,,,,,
4100-08451,7/3/2010,MP1,BTLH,F,AHY,2011,"5/29, 4.0g E7+",,,,,,,,,,,,,,,,,
4100-08457,7/3/2010,MP1,BTLH,F,AHY,2011,"7/19, 3.6g at HPK3",,"7/27, 3.6g at HPK2",,,,,,,,,,,,,,,
4100-08468,7/5/2010,MCGC,BTLH,F,AHY,2011,"5/28, 3.5g",,,,,,,,,,,,,,,,,
4100-08470,7/5/2010,MCGC,BTLH,F,AHY,2011,"6/19, 3.7g","6/27, 4.1g E6",,,,,,,,,,,,,,,,
4100-08482,7/9/2010,MP1,BTLH,F,AHY,2011,"7/8, 3.4g",,,,,,,,,,,,,,,,,
4100-08491,7/6/2010,MCGC,BTLH,F,AHY,2011,"6/16, 3.3g",,,,,,,,,,,,,,,,,
4100-08500,7/6/2010,HPK2,BTLH,F,AHY,2011,"7/13, 3.7g",,,,,,,,,,,,,,,,,
4100-08522,7/2/2010,MCGC,BTLH,F,AHY,2011,"7/23, 3.84g",,,,,,,,,,,,,,,,,
4100-08543,7/1/2010,GNMTN,BTLH,F,AHY,2011,"6/26, 3.33g",,,,,,,,,,,,,,,,,
4100-08546,7/1/2010,HOLZ,BTLH,F,AHY,2011,"8/10, 3.5g",,,,,,,,,,,,,,,,,
4100-08553,7/5/2010,CC3,BTLH,F,AHY,2011,"6/16, 3.55g at MCGC",,,,,,,,,,,,,,,,,
4100-08554,7/5/2010,CC3,BTLH,F,AHY,2011,"6/19, 3.8g E6 at MCGC","6/24, 3.5g at MCGC","8/15, 3.7g at MCGC",,,,,,,,,,,,,,,
4100-08557,7/5/2010,CC3,BTLH,F,AHY,2011,"6/27, 4.1g at MCGC",,,,,,,,,,,,,,,,,
4100-08566,7/9/2010,MP1,BTLH,F,AHY,2011,"7/15, 4.0g at MCGC",,,,,,,,,,,,,,,,,
4100-08567,7/9/2010,MP1,BTLH,F,AHY,2011,"7/3, 3.6g at HPK2",,,,,,,,,,,,,,,,,
4100-08568,7/9/2010,MP1,BTLH,F,AHY,2011,"7/14, 3.67g E7+",,,,,,,,,,,,,,,,,
4100-08569,7/9/2010,MP1,BTLH,F,AHY,2011,"6/2, 3.7g","7/8, 3.4g",,,,,,,,,,,,,,,,p9 4mm<p10
4100-08574,6/27/2010,HPK2,BTLH,F,AHY,2011,"6/18, 3.4g",,,,,,,,,,,,,,,,,
4100-08580,6/28/2010,MP1,BTLH,F,AHY,2011,"8/13, 3.86g",,,,,,,,,,,,,,,,,
4100-08586,6/28/2010,MP1,BTLH,F,AHY,2011,"6/18, 3.6g","7/8, 3.7g",,,,,,,,,,,,,,,,
4100-08590,6/29/2010,MCGC,BTLH,F,AHY,2011,"6/8, 3.4g","6/18, 3.4g","7/4, 3.6g","7/8, 3.3g","7/15, 3.5g","7/21, 3.14g","7/22, 3.3g",,,,,,,,,,,
4100-08591,6/30/2010,MP1,BTLH,F,AHY,2011,"7/8, 3.8g","8/6, 3.5g","8/13, 3.3g",,,,,,,,,,,,,,,
4100-08594,6/30/2010,MP1,BTLH,F,AHY,2011,"7/8, 3.5g",,,,,,,,,,,,,,,,,
4100-08598,6/30/2010,MP1,BTLH,F,AHY,2011,"5/27, at YMCA",,,,,,,,,,,,,,,,,
4100-08606,6/26/2010,MCGC,BTLH,F,AHY,2011,"6/13, 3.5g","6/20, 3.5g","6/24, 3.8g",,,,,,,,,,,,,,,
4100-08610,6/26/2010,MCGC,BTLH,F,AHY,2011,"6/13, 3.3g 2X","6/16, 3.4g","6/24, 3.0g","6/27, 3.1g","6/29, 3.3g",,,,,,,,,,,,,p9 2.7mm<p10
4100-08616,7/1/2010,KV1,BTLH,F,AHY,2011,"6/22, 3.7g","7/24, 3.55g",,,,,,,,,,,,,,,,
4100-08619,7/1/2010,GNMTN,BTLH,F,AHY,2011,"7/9, 3.7g",,,,,,,,,,,,,,,,,
4100-08622,7/1/2010,GNMTN,BTLH,F,AHY,2011,"6/22, 4.8g E9+","6/26, 3.3g","7/9, 3.49g",,,,,,,,,,,,,,,
4100-08627,7/1/2010,GNMTN,BTLH,F,AHY,2011,"6/26, 3.3g",,,,,,,,,,,,,,,,,
4100-08629,7/1/2010,GNMTN,BTLH,F,AHY,2011,"6/30, 3.66g",,,,,,,,,,,,,,,,,
4100-08631,6/23/2010,KV1,BTLH,F,AHY,2011,"6/26, 3.73g",,,,,,,,,,,,,,,,,
4100-08632,6/23/2010,GNMTN,BTLH,F,AHY,2011,"6/22, 3.6g","6/30, 3.64g",,,,,,,,,,,,,,,,
4100-08633,6/23/2010,GNMTN,BTLH,F,AHY,2011,"7/9, 4.1g",,,,,,,,,,,,,,,,,
4100-08637,6/23/2010,GNMTN,BTLH,F,AHY,2011,"6/30, 3.7g",,,,,,,,,,,,,,,,,
4100-08643,6/26/2010,MCGC,BTLH,F,AHY,2011,"7/4, 3.8g",,,,,,,,,,,,,,,,,
4100-08646,6/29/2010,HPK2,BTLH,F,AHY,2011,"6/10, 3.6g",,,,,,,,,,,,,,,,,
4100-08649,6/29/2010,HPK2,BTLH,F,AHY,2011,"6/18, 3.8g E6-",,,,,,,,,,,,,,,,,
4100-08650,6/29/2010,HPK2,BTLH,F,AHY,2011,"7/13, 3.6g",,,,,,,,,,,,,,,,,
4100-08655,6/22/2010,MP1,BTLH,F,AHY,2011,"7/13, 3.5g",,,,,,,,,,,,,,,,,
4100-08663,6/22/2010,MP1,BTLH,F,AHY,2011,"8/4, 3.65g at HPK2",,,,,,,,,,,,,,,,,
4100-08668,6/22/2010,MP1,BTLH,F,AHY,2011,"6/17, 4.39g E6",,,,,,,,,,,,,,,,,
4100-08669,6/22/2010,MP1,BTLH,F,AHY,2011,"5/29, 3.3g","8/2, 4.03g",,,,,,,,,,,,,,,,
4100-08674,6/23/2010,HOLZ,BTLH,F,AHY,2011,"8/3, 3.43g","8/10, nw",,,,,,,,,,,,,,,,
4100-08675,6/23/2010,HOLZ,BTLH,F,AHY,2011,7/9. 3.2g at GNMTN,,,,,,,,,,,,,,,,,
4100-08680,6/23/2010,KV1,BTLH,F,AHY,2011,"6/22, 3.6g",,,,,,,,,,,,,,,,,
4100-08696,6/24/2010,MP1,BTLH,F,AHY,2011,"7/5, 3.4g",,,,,,,,,,,,,,,,,
4100-08715,7/22/2010,HPK2,BTLH,F,AHY,2011,"6/9, 3.4g E7","7/3, 3.3g at HPK3",,,,,,,,,,,,,,,,
4100-08716,7/22/2010,HPK2,BTLH,F,AHY,2011,"6/17, 4.27g E8 at MP1",,,,,,,,,,,,,,,,,
4100-08719,7/22/2010,HPK2,BTLH,F,AHY,2011,"7/27, 3.3g",,,,,,,,,,,,,,,,,
4100-08723,7/24/2010,MCGC,BTLH,F,AHY,2011,"6/29, 3.9g","7/14, 4.0g",,,,,,,,,,,,,,,,
4100-08748,7/28/2010,MCGC,BTLH,M,HY,2011,"6/13, 3.3g",,,,,,,,,,,,,,,,,"p9 & 10 growing in, incomplete gorget"
4100-08761,7/23/2010,MCGC,BTLH,F,AHY,2011,"6/20, 3.5g",,,,,,,,,,,,,,,,,
4100-08763,7/25/2010,KV1,BTLH,F,AHY,2011,"6/26, 3.59g",,,,,,,,,,,,,,,,,
4100-08764,7/25/2010,KV1,BTLH,F,AHY,2011,"6/22, 3.55g",,,,,,,,,,,,,,,,,
4100-08767,7/25/2010,KV1,BTLH,F,AHY,2011,"6/22, 3.4g",,,,,,,,,,,,,,,,,
4100-08774,7/25/2010,GNMTN,BTLH,F,AHY,2011,"7/9, 3.4g",,,,,,,,,,,,,,,,,
4100-08784,7/26/2010,MCGC,BTLH,F,AHY,2011,"6/19, 4.0g",,,,,,,,,,,,,,,,,
4100-08798,7/26/2010,MP1,BTLH,F,HY,2011,"5/31, 3.7g E6",,,,,,,,,,,,,,,,,
4100-08800,7/27/2010,MCGC,BTLH,F,AHY,2011,"6/24, 3.65 at CC3",,,,,,,,,,,,,,,,,
4100-08808,7/18/2010,MCGC,BTLH,F,AHY,2011,"6/29, 3.3g","7/13, 3.8g","7/21, 3.53g","7/29, 3.8g",,,,,,,,,,,,,,        p9 & 10 growing in
4100-08809,7/18/2010,MCGC,BTLH,F,AHY,2011,"6/20, 3.6g","7/15, 3.5g",,,,,,,,,,,,,,,,
4100-08811,7/18/2010,MCGC,BTLH,F,AHY,2011,"6/27, 3.1g",,,,,,,,,,,,,,,,,
4100-08814,7/19/2010,GNMTN,BTLH,F,AHY,2011,"7/9, 3.79g",,,,,,,,,,,,,,,,,
4100-08817,7/19/2010,GNMTN,BTLH,F,HY,2011,"6/22, 3.65g","7/9, 3.59g",,,,,,,,,,,,,,,,
4100-08820,7/19/2010,GNMTN,BTLH,F,AHY,2011,"8/25, 3.6g",,,,,,,,,,,,,,,,,
4100-08821,7/19/2010,GNMTN,BTLH,F,AHY,2011,"6/30, 3.39g",,,,,,,,,,,,,,,,,
4100-08822,7/20/2010,MCGC,BTLH,F,AHY,2011,"7/16, 3.3g",,,,,,,,,,,,,,,,,
4100-08826,7/20/2010,MCGC,BTLH,F,AHY,2011,"6/20, 3.0g","7/23, 3.2g","8/2, 3.4g","8/5, 3.4g","8/12, 3.49g",,,,,,,,,,,,,
4100-08834,7/21/2010,MP1,BTLH,F,AHY,2011,"6/2, 3.8g E7","7/8, 3.7g",,,,,,,,,,,,,,,,
4100-08840,7/21/2010,MP1,BTLH,F,AHY,2011,"7/14, 3.4g",,,,,,,,,,,,,,,,,
4100-08854,7/19/2010,KV1,BTLH,F,AHY,2011,"6/26, 4.92g E8",,,,,,,,,,,,,,,,,
4100-08855,7/19/2010,KV1,RUHU,F,AHY,2011,,,,,,,,,,,,,,,,,,
4100-08861,7/20/2010,MCGC,BTLH,M,AHY,2011,"5/20, 3.4g 2X",,,,,,,,,,,,,,,,,r1-3 growing in
4100-08915,7/11/2010,GNMTN,BTLH,F,AHY,2011,"6/30, 3.4g",,,,,,,,,,,,,,,,,
4100-08925,7/14/2010,MCGC,BTLH,F,AHY,2011,"6/23, 4.0g E6","6/24, 3.5g at CC3",,,,,,,,,,,,,,,,
4100-08941,7/10/2010,MCGC,BTLH,F,AHY,2011,"6/23, 3.5g",,,,,,,,,,,,,,,,,
4100-08947,7/11/2010,KV1,BTLH,F,AHY,2011,"6/30, 3.7g E6",,,,,,,,,,,,,,,,,
4100-08950,7/11/2010,KV1,BTLH,F,AHY,2011,"6/26, 3.4g",,,,,,,,,,,,,,,,,
4100-08952,7/14/2010,MCGC,BTLH,F,AHY,2011,"7/26, 3.2g",,,,,,,,,,,,,,,,,
4100-08955,7/14/2010,MCGC,BTLH,F,AHY,2011,"6/20, 3.8g","6/29, 3.7g","7/4, 3.6g",,,,,,,,,,,,,,,
4100-08959,7/15/2010,MCGC,BTLH,F,AHY,2011,"5/25, 3.4g",,,,,,,,,,,,,,,,,
4100-08960,7/15/2010,MCGC,BTLH,F,AHY,2011,"6/19, 3.6g","6/20, 3.6g",,,,,,,,,,,,,,,,
4100-08993,7/15/2010,MCGC,BTLH,F,AHY,2011,"7/22, 3.53g",,,,,,,,,,,,,,,,,
4100-08996,7/16/2010,MCGC,BTLH,F,AHY,2011,"7/14, 3.3g","7/26, 3.6g",,,,,,,,,,,,,,,,
4100-08998,7/16/2010,MCGC,BTLH,F,AHY,2011,"6/24, 3.8g","6/29, 3.5g","7/1, 3.6g","7/3, 3.29g","7/12, 3.45g ","7/14, 3.5g","7/22, 3.31g",,,,,,,,,,,
4100-58503,8/2/2010,MP1,BTLH,F,AHY,2011,"6/25, 3.9g",,,,,,,,,,,,,,,,,
4100-58504,8/2/2010,MP1,BTLH,F,HY,2011,"5/29, 3.7g",,,,,,,,,,,,,,,,,
4100-58508,8/3/2010,MP1,BTLH,F,AHY,2011,"7/13, 3.5g at HPK3",,,,,,,,,,,,,,,,,
4100-58509,8/3/2010,MP1,BTLH,F,AHY,2011,"7/9, 3.51g E6-",,,,,,,,,,,,,,,,,
4100-58516,8/1/2010,GNMTN,BTLH,F,AHY,2011,"7/9, 3.36g",,,,,,,,,,,,,,,,,
4100-58517,8/1/2010,GNMTN,BTLH,F,AHY,2011,"6/26, 3.5g","7/9, 3.6g",,,,,,,,,,,,,,,,
4100-58519,8/2/2010,MP1,BTLH,F,AHY,2011,"6/18, 3.6g","8/23, nw",,,,,,,,,,,,,,,,
4100-58523,8/2/2010,MP1,BTLH,F,AHY,2011,"7/13, 3.8g E6 at HPK2",,,,,,,,,,,,,,,,,
4100-58572,7/27/2010,MCGC,BTLH,F,AHY,2011,"6/23, 3.6g","6/27, 3.6g","7/11, 3.5g",,,,,,,,,,,,,,,
4100-58577,7/28/2010,MCGC,BTLH,F,AHY,2011,"6/20, 3.7g",,,,,,,,,,,,,,,,,
4100-58582,7/28/2010,MCGC,BTLH,F,AHY,2011,"7/20, 3.6g",,,,,,,,,,,,,,,,,
4100-58585,7/30/2010,MCGC,BTLH,F,AHY,2011,"5/28, 3.66g E6 at CC3",,,,,,,,,,,,,,,,,
4100-58599,8/1/2010,GNMTN,BTLH,F,AHY,2011,"6/26, nw",,,,,,,,,,,,,,,,,
4100-58601,8/3/2010,MCGC,BTLH,F,AHY,2011,"8/20, 3.7g",,,,,,,,,,,,,,,,,
4100-58603,8/3/2010,MCGC,BTLH,F,AHY,2011,"6/16, 3.12g E6","7/4, 3.31g",,,,,,,,,,,,,,,,
4100-58608,8/3/2010,MCGC,BTLH,F,AHY,2011,"8/1, 3.3g",,,,,,,,,,,,,,,,,
4100-58612,8/6/2010,KV1,BTLH,F,HY,2011,"8/25, nw",,,,,,,,,,,,,,,,,
4100-58614,8/6/2010,KV1,BTLH,F,AHY,2011,"7/17, 3.33g",,,,,,,,,,,,,,,,,
4100-58616,8/6/2010,KV1,BTLH,F,AHY,2011,"6/26, 3.57g","6/30, 3.6g",,,,,,,,,,,,,,,,
4100-58618,8/7/2010,MP1,BTLH,F,AHY,2011,"6/23, 3.42g",,,,,,,,,,,,,,,,,
4100-58620,8/7/2010,MP1,BTLH,F,AHY,2011,"7/14, 3.69g",,,,,,,,,,,,,,,,,
4100-58634,8/9/2010,MCGC,BTLH,F,AHY,2011,"6/13, 3.23","7/26, 3.4g",,,,,,,,,,,,,,,,
4100-58654,8/6/2010,MCGC,BTLH,F,HY,2011,"7/15, 3.6g","7/20, 3.59g",,,,,,,,,,,,,,,,
4100-58684,8/4/2010,MCGC,BTLH,F,AHY,2011,"6/16, 3.6g","7/21, 3.08g","7/25, 3.6g","8/1, 3.41g",,,,,,,,,,,,,,
4100-58687,8/4/2010,MCGC,BTLH,F,AHY,2011,"7/4, 3.5g",,,,,,,,,,,,,,,,,
4100-58694,8/6/2010,KV1,BTLH,F,AHY,2011,"7/17, 3.3g at GNMTN",,,,,,,,,,,,,,,,,
4100-58697,8/6/2010,KV1,BTLH,F,AHY,2011,"6/30, 3.7g",,,,,,,,,,,,,,,,,
4100-58698,8/6/2010,KV1,BTLH,F,AHY,2011,"8/31, 4.5g",,,,,,,,,,,,,,,,,
4100-58700,8/6/2010,KV1,BTLH,F,AHY,2011,"8/3, 3.39g",,,,,,,,,,,,,,,,,
4100-58719,8/13/2010,GNMTN,BTLH,F,AHY,2011,"8/10, 3.6g at HOLZ","8/17, 4.04g at HOLZ",,,,,,,,,,,,,,,,
4100-58723,8/13/2010,HOLZ,BTLH,F,AHY,2011,"6/22, 4.17g E8 2X","8/10, 3.4g",,,,,,,,,,,,,,,,
4100-58724,8/13/2010,HOLZ,BTLH,F,AHY,2011,"8/10, 3.8g","8/17, 3.87g","8/25, 3.9g 2X","8/31, 3.7g","9/8, 3.9g 2X","9/11, 3.5g",,,,,,,,,,,,
4100-58731,8/13/2010,KV1,BTLH,F,AHY,2011,"8/3, 3.52g",,,,,,,,,,,,,,,,,
4100-58740,8/14/2010,HPK2,BTLH,F,AHY,2011,"6/18, 3.8g E7",,,,,,,,,,,,,,,,,
4100-58764,8/17/2010,MP1,BTLH,M,HY,2011,5/27 at YMCA,,,,,,,,,,,,,,,,,
4100-58819,8/19/2010,MCGC,BTLH,F,HY,2011,"6/16, 3.5g","7/12, 3.7g",,,,,,,,,,,,,,,,
4100-58821,8/19/2010,MP1,BTLH,F,HY,2011,"7/14, nw",,,,,,,,,,,,,,,,,
4100-58828,8/19/2010,MP1,BTLH,F,AHY,2011,"8/6, 3.8g",,,,,,,,,,,,,,,,,
4100-58832,8/19/2010,MP1,BTLH,F,HY,2011,"6/18, 3.9g E7",,,,,,,,,,,,,,,,,
4100-58833,8/19/2010,MP1,BTLH,F,AHY,2011,"6/25, 3.67g",,,,,,,,,,,,,,,,,
4100-58834,8/19/2010,MP1,BTLH,F,HY,2011,"8/19, 4.04g",,,,,,,,,,,,,,,,,
4100-58846,8/15/2010,KV1,BTLH,F,AHY,2011,"8/10, 3.46g",,,,,,,,,,,,,,,,,
