"","site_name","calendar_date","ndvi"
"5152","ws69","2008-12-18",0.7251
"5153","ws69","2009-01-01",0.6902
"5154","ws69","2009-01-17",0.6913
"5155","ws69","2009-02-02",0.7191
"5156","ws69","2009-02-18",0.708
"5157","ws69","2009-03-06",0.6583
"5158","ws69","2009-03-22",0.7009
"5159","ws69","2009-04-07",0.7131
"5160","ws69","2009-04-23",0.725
"5161","ws69","2009-05-09",0.7311
"5162","ws69","2009-05-25",0.7148
"5163","ws69","2009-06-10",0.7399
"5164","ws69","2009-06-26",0.8208
"5165","ws69","2009-07-12",0.8146
"5166","ws69","2009-07-28",0.7797
"5167","ws69","2009-08-13",0.7666
"5168","ws69","2009-08-29",0.8374
"5169","ws69","2009-09-14",0.6902
"5170","ws69","2009-09-30",0.8482
"5171","ws69","2009-10-16",0.8071
"5172","ws69","2009-11-01",0.8043
"5173","ws69","2009-11-17",0.7652
"5174","ws69","2009-12-03",0.7957
"5175","ws69","2009-12-19",0.7634
"5176","ws69","2010-01-01",0.7373
"5177","ws69","2010-01-17",0.7693
"5178","ws69","2010-02-02",0.7118
"5179","ws69","2010-02-18",0.7393
"5180","ws69","2010-03-06",0.7118
"5181","ws69","2010-03-22",0.7086
"5182","ws69","2010-04-07",0.7825
"5183","ws69","2010-04-23",0.7593
"5184","ws69","2010-05-09",0.7899
"5185","ws69","2010-05-25",0.7783
"5186","ws69","2010-06-10",0.7882
"5187","ws69","2010-06-26",0.758
"5188","ws69","2010-07-12",0.6603
"5189","ws69","2010-07-28",0.7679
"5190","ws69","2010-08-13",0.7828
"5191","ws69","2010-08-29",0.7413
"5192","ws69","2010-09-14",0.8144
"5193","ws69","2010-09-30",0.8376
"5194","ws69","2010-10-16",0.8086
"5195","ws69","2010-11-01",0.7814
"5196","ws69","2010-11-17",0.7704
"5197","ws69","2010-12-03",0.7735
"5198","ws69","2010-12-19",0.7427
"5199","ws69","2011-01-01",0.7381
"5200","ws69","2011-01-17",0.7242
"5201","ws69","2011-02-02",0.6869
"5202","ws69","2011-02-18",0.656
"5203","ws69","2011-03-06",0.6615
"5204","ws69","2011-03-22",0.6633
"5205","ws69","2011-04-07",0.7
"5206","ws69","2011-04-23",0.6537
"5207","ws69","2011-05-09",0.6933
"5208","ws69","2011-05-25",0.7095
"5209","ws69","2011-06-10",0.721
"5210","ws69","2011-06-26",0.7535
"5211","ws69","2011-07-12",0.7209
"5212","ws69","2011-07-28",0.8092
"5213","ws69","2011-08-13",0.7573
"5214","ws69","2011-08-29",0.7927
"5215","ws69","2011-09-14",0.7872
"5216","ws69","2011-09-30",0.8017
"5217","ws69","2011-10-16",0.8007
"5218","ws69","2011-11-01",0.7762
"5219","ws69","2011-11-17",0.7788
"5220","ws69","2011-12-03",0.7304
"5221","ws69","2011-12-19",0.7535
"5222","ws69","2012-01-01",0.7247
"5223","ws69","2012-01-17",0.692
"5224","ws69","2012-02-02",0.7043
"5225","ws69","2012-02-18",0.713
"5226","ws69","2012-03-05",0.6375
"5227","ws69","2012-03-21",0.6508
"5228","ws69","2012-04-06",0.7151
"5229","ws69","2012-04-22",0.6383
"5230","ws69","2012-05-08",0.7299
"5231","ws69","2012-05-24",0.7249
"5232","ws69","2012-06-09",0.7061
"5233","ws69","2012-06-25",0.7384
"5234","ws69","2012-07-11",0.7644
"5235","ws69","2012-07-27",0.6513
"5236","ws69","2012-08-12",0.7685
"5237","ws69","2012-08-28",0.7562
"5238","ws69","2012-09-13",0.7425
"5239","ws69","2012-09-29",0.7956
"5240","ws69","2012-10-15",0.7855
"5241","ws69","2012-10-31",0.789
"5242","ws69","2012-11-16",0.7644
"5243","ws69","2012-12-02",0.7338
"5244","ws69","2012-12-18",0.7308
"5245","ws70","2001-01-01",0.8043
"5246","ws70","2001-01-17",0.8343
"5247","ws70","2001-02-02",0.7986
"5248","ws70","2001-02-18",0.7454
"5249","ws70","2001-03-06",0.7432
"5250","ws70","2001-03-22",0.7626
"5251","ws70","2001-04-07",0.7696
"5252","ws70","2001-04-23",0.7018
"5253","ws70","2001-05-09",0.7584
"5254","ws70","2001-05-25",0.0648
"5255","ws70","2001-06-10",0.7966
"5256","ws70","2001-06-26",0.0318
"5257","ws70","2001-07-12",0.7087
"5258","ws70","2001-07-28",0.8122
"5259","ws70","2001-08-13",0.7875
"5260","ws70","2001-08-29",0.8794
"5261","ws70","2001-09-14",0.195
"5262","ws70","2001-09-30",0.8074
"5263","ws70","2001-10-16",0.8559
"5264","ws70","2001-11-01",0.7179
"5265","ws70","2001-11-17",0.8294
"5266","ws70","2001-12-03",0.8098
"5267","ws70","2001-12-19",0.7842
"5268","ws70","2002-01-01",0.8404
"5269","ws70","2002-01-17",0.7934
"5270","ws70","2002-02-02",0.8049
"5271","ws70","2002-02-18",0.7914
"5272","ws70","2002-03-06",0.7611
"5273","ws70","2002-03-22",0.7924
"5274","ws70","2002-04-07",0.7641
"5275","ws70","2002-04-23",0.7777
"5276","ws70","2002-05-09",0.7697
"5277","ws70","2002-05-25",0.7422
"5278","ws70","2002-06-10",0.7793
"5279","ws70","2002-06-26",0.8045
"5280","ws70","2002-07-12",0.2301
"5281","ws70","2002-07-28",0.7918
"5282","ws70","2002-08-13",0.7552
"5283","ws70","2002-08-29",0.6186
"5284","ws70","2002-09-14",0.0611
"5285","ws70","2002-09-30",0.3614
"5286","ws70","2002-10-16",0.8147
"5287","ws70","2002-11-01",0.8226
"5288","ws70","2002-11-17",0.8103
"5289","ws70","2002-12-03",0.7911
"5290","ws70","2002-12-19",0.777
"5291","ws70","2003-01-01",0.833
"5292","ws70","2003-01-17",0.7973
"5293","ws70","2003-02-02",0.771
"5294","ws70","2003-02-18",0.732
"5295","ws70","2003-03-06",0.7635
"5296","ws70","2003-03-22",0.7983
"5297","ws70","2003-04-07",0.791
"5298","ws70","2003-04-23",0.7637
"5299","ws70","2003-05-09",0.7229
"5300","ws70","2003-05-25",0.6203
"5301","ws70","2003-06-10",0.734
"5302","ws70","2003-06-26",0.508
"5303","ws70","2003-07-12",0.7706
"5304","ws70","2003-07-28",0.8512
"5305","ws70","2003-08-13",0.4473
"5306","ws70","2003-08-29",0.1297
"5307","ws70","2003-09-14",0.7371
"5308","ws70","2003-09-30",0.8425
"5309","ws70","2003-10-16",0.7846
"5310","ws70","2003-11-01",0.8133
"5311","ws70","2003-11-17",0.7917
"5312","ws70","2003-12-03",0.824
"5313","ws70","2003-12-19",0.8088
"5314","ws70","2004-01-01",0.7854
"5315","ws70","2004-01-17",0.7749
"5316","ws70","2004-02-02",0.7829
"5317","ws70","2004-02-18",0.7061
"5318","ws70","2004-03-05",0.7292
"5319","ws70","2004-03-21",0.7
"5320","ws70","2004-04-06",0.7509
"5321","ws70","2004-04-22",0.7886
"5322","ws70","2004-05-08",0.7099
"5323","ws70","2004-05-24",0.7932
"5324","ws70","2004-06-09",0.3643
"5325","ws70","2004-06-25",0.7862
"5326","ws70","2004-07-11",0.7908
"5327","ws70","2004-07-27",0.7583
"5328","ws70","2004-08-12",0.1487
"5329","ws70","2004-08-28",0.7159
"5330","ws70","2004-09-13",0.046
"5331","ws70","2004-09-29",0.7437
"5332","ws70","2004-10-15",0.841
"5333","ws70","2004-10-31",0.8146
"5334","ws70","2004-11-16",0.8046
"5335","ws70","2004-12-02",0.8141
"5336","ws70","2004-12-18",0.7953
"5337","ws70","2005-01-01",0.8346
"5338","ws70","2005-01-17",0.8467
"5339","ws70","2005-02-02",0.7739
"5340","ws70","2005-02-18",0.773
"5341","ws70","2005-03-06",0.7157
"5342","ws70","2005-03-22",0.7286
"5343","ws70","2005-04-07",0.7315
"5344","ws70","2005-04-23",0.7784
"5345","ws70","2005-05-09",0.7998
"5346","ws70","2005-05-25",0.7793
"5347","ws70","2005-06-10",0.8214
"5348","ws70","2005-06-26",0.8921
"5349","ws70","2005-07-12",0.7363
"5350","ws70","2005-07-28",0.807
"5351","ws70","2005-08-13",0.78
"5352","ws70","2005-08-29",0.8259
"5353","ws70","2005-09-14",0.1226
"5354","ws70","2005-09-30",0.7442
"5355","ws70","2005-10-16",0.8116
"5356","ws70","2005-11-01",0.8203
"5357","ws70","2005-11-17",0.7988
"5358","ws70","2005-12-03",0.8485
"5359","ws70","2005-12-19",0.8008
"5360","ws70","2006-01-01",0.8038
"5361","ws70","2006-01-17",0.7747
"5362","ws70","2006-02-02",0.7409
"5363","ws70","2006-02-18",0.7414
"5364","ws70","2006-03-06",0.7873
"5365","ws70","2006-03-22",0.6897
"5366","ws70","2006-04-07",0.6983
"5367","ws70","2006-04-23",0.7361
"5368","ws70","2006-05-09",0.7734
"5369","ws70","2006-05-25",0.6827
"5370","ws70","2006-06-10",0.7576
"5371","ws70","2006-06-26",0.6106
"5372","ws70","2006-07-12",0.7754
"5373","ws70","2006-07-28",0.3508
"5374","ws70","2006-08-13",0.7659
"5375","ws70","2006-08-29",0.1816
"5376","ws70","2006-09-14",0.9938
"5377","ws70","2006-09-30",0.6588
"5378","ws70","2006-10-16",0.8152
"5379","ws70","2006-11-01",0.8149
"5380","ws70","2006-11-17",0.8419
"5381","ws70","2006-12-03",0.775
"5382","ws70","2006-12-19",0.8365
"5383","ws70","2007-01-01",0.7852
"5384","ws70","2007-01-17",0.7659
"5385","ws70","2007-02-02",0.7608
"5386","ws70","2007-02-18",0.7322
"5387","ws70","2007-03-06",0.7138
"5388","ws70","2007-03-22",0.727
"5389","ws70","2007-04-07",0.7037
"5390","ws70","2007-04-23",0.763
"5391","ws70","2007-05-09",0.7482
"5392","ws70","2007-05-25",0.7591
"5393","ws70","2007-06-10",0.8362
"5394","ws70","2007-06-26",0.8117
"5395","ws70","2007-07-12",0.1075
"5396","ws70","2007-07-28",0.804
"5397","ws70","2007-08-13",0.6964
"5398","ws70","2007-08-29",0.7857
"5399","ws70","2007-09-14",0.8035
"5400","ws70","2007-09-30",0.8056
"5401","ws70","2007-10-16",0.8538
"5402","ws70","2007-11-01",0.8107
"5403","ws70","2007-11-17",0.7905
"5404","ws70","2007-12-03",0.7812
"5405","ws70","2007-12-19",0.7958
"5406","ws70","2008-01-01",0.8036
"5407","ws70","2008-01-17",0.8348
"5408","ws70","2008-02-02",0.7561
"5409","ws70","2008-02-18",0.7415
"5410","ws70","2008-03-05",0.735
"5411","ws70","2008-03-21",0.6976
"5412","ws70","2008-04-06",0.7664
"5413","ws70","2008-04-22",0.7289
"5414","ws70","2008-05-08",0.7904
"5415","ws70","2008-05-24",0.7466
"5416","ws70","2008-06-09",0.8093
"5417","ws70","2008-06-25",0.2146
"5418","ws70","2008-07-11",0.7479
"5419","ws70","2008-07-27",0.7485
"5420","ws70","2008-08-12",0.5879
"5421","ws70","2008-08-28",0.796
"5422","ws70","2008-09-13",0.0751
"5423","ws70","2008-09-29",0.2365
"5424","ws70","2008-10-15",0.6113
"5425","ws70","2008-10-31",0.8107
"5426","ws70","2008-11-16",0.7974
"5427","ws70","2008-12-02",0.8042
"5428","ws70","2008-12-18",0.7807
"5429","ws70","2009-01-01",0.8064
"5430","ws70","2009-01-17",0.7856
"5431","ws70","2009-02-02",0.8072
"5432","ws70","2009-02-18",0.7615
"5433","ws70","2009-03-06",0.7402
"5434","ws70","2009-03-22",0.6897
"5435","ws70","2009-04-07",0.7346
"5436","ws70","2009-04-23",0.7578
"5437","ws70","2009-05-09",0.7587
"5438","ws70","2009-05-25",0.7598
"5439","ws70","2009-06-10",0.7296
"5440","ws70","2009-06-26",0.7604
"5441","ws70","2009-07-12",0.7739
"5442","ws70","2009-07-28",0.8183
"5443","ws70","2009-08-13",0.7675
"5444","ws70","2009-08-29",0.1124
"5445","ws70","2009-09-14",0.1066
"5446","ws70","2009-09-30",0.7688
"5447","ws70","2009-10-16",0.856
"5448","ws70","2009-11-01",0.8232
"5449","ws70","2009-11-17",0.8419
"5450","ws70","2009-12-03",0.8156
"5451","ws70","2009-12-19",0.8381
"5452","ws70","2010-01-01",0.9514
"5453","ws70","2010-01-17",0.8678
"5454","ws70","2010-02-02",0.7944
"5455","ws70","2010-02-18",0.7656
"5456","ws70","2010-03-06",0.7736
"5457","ws70","2010-03-22",0.7371
"5458","ws70","2010-04-07",0.7552
"5459","ws70","2010-04-23",0.7876
"5460","ws70","2010-05-09",0.8091
"5461","ws70","2010-05-25",0.7967
"5462","ws70","2010-06-10",0.0853
"5463","ws70","2010-06-26",0.7835
"5464","ws70","2010-07-12",0.822
"5465","ws70","2010-07-28",0.8659
"5466","ws70","2010-08-13",0.2571
"5467","ws70","2010-08-29",0.9061
"5468","ws70","2010-09-14",0.7244
"5469","ws70","2010-09-30",0.8705
"5470","ws70","2010-10-16",0.8299
"5471","ws70","2010-11-01",0.8446
"5472","ws70","2010-11-17",0.8145
"5473","ws70","2010-12-03",0.77
"5474","ws70","2010-12-19",0.7878
"5475","ws70","2011-01-01",0.7795
"5476","ws70","2011-01-17",0.7782
"5477","ws70","2011-02-02",0.8159
"5478","ws70","2011-02-18",0.7505
"5479","ws70","2011-03-06",0.7917
"5480","ws70","2011-03-22",0.7548
"5481","ws70","2011-04-07",0.7849
"5482","ws70","2011-04-23",0.7643
"5483","ws70","2011-05-09",0.7875
"5484","ws70","2011-05-25",0.7342
"5485","ws70","2011-06-10",0.7925
"5486","ws70","2011-06-26",0.7286
"5487","ws70","2011-07-12",0.7782
"5488","ws70","2011-07-28",0.8098
"5489","ws70","2011-08-13",0.821
"5490","ws70","2011-08-29",0.8138
"5491","ws70","2011-09-14",0.8629
"5492","ws70","2011-09-30",0.095
"5493","ws70","2011-10-16",0.8415
"5494","ws70","2011-11-01",0.8522
"5495","ws70","2011-11-17",0.8033
"5496","ws70","2011-12-03",0.7955
"5497","ws70","2011-12-19",0.7804
"5498","ws70","2012-01-01",0.7853
"5499","ws70","2012-01-17",0.8093
"5500","ws70","2012-02-02",0.7459
"5501","ws70","2012-02-18",0.8067
"5502","ws70","2012-03-05",0.7648
"5503","ws70","2012-03-21",0.7542
"5504","ws70","2012-04-06",0.776
"5505","ws70","2012-04-22",0.7894
"5506","ws70","2012-05-08",0.7037
"5507","ws70","2012-05-24",0.8102
"5508","ws70","2012-06-09",0.7832
"5509","ws70","2012-06-25",0.3642
"5510","ws70","2012-07-11",0.6903
"5511","ws70","2012-07-27",0.8189
"5512","ws70","2012-08-12",0.8538
"5513","ws70","2012-08-28",0.8672
"5514","ws70","2012-09-13",0.7148
"5515","ws70","2012-09-29",0.8653
"5516","ws70","2012-10-15",0.825
"5517","ws70","2012-10-31",0.7908
"5518","ws70","2012-11-16",0.7959
"5519","ws70","2012-12-02",0.8081
"5520","ws70","2012-12-18",0.7983
"5521","ws71","2001-01-01",0.7632
"5522","ws71","2001-01-17",0.7467
"5523","ws71","2001-02-02",0.5849
"5524","ws71","2001-02-18",0.6656
"5525","ws71","2001-03-06",0.616
"5526","ws71","2001-03-22",0.5809
"5527","ws71","2001-04-07",0.6365
"5528","ws71","2001-04-23",0.4713
"5529","ws71","2001-05-09",0.624
"5530","ws71","2001-05-25",0.4876
"5531","ws71","2001-06-10",0.1174
"5532","ws71","2001-06-26",0.5459
"5533","ws71","2001-07-12",0.7636
"5534","ws71","2001-07-28",0.8208
"5535","ws71","2001-08-13",0.7795
"5536","ws71","2001-08-29",0.277
"5537","ws71","2001-09-14",0.8028
"5538","ws71","2001-09-30",0.8166
"5539","ws71","2001-10-16",0.7715
"5540","ws71","2001-11-01",0.7749
"5541","ws71","2001-11-17",0.7453
"5542","ws71","2001-12-03",0.7149
"5543","ws71","2001-12-19",0.7314
"5544","ws71","2002-01-01",0.7314
"5545","ws71","2002-01-17",0.627
"5546","ws71","2002-02-02",0.7106
"5547","ws71","2002-02-18",0.63
"5548","ws71","2002-03-06",0.6078
"5549","ws71","2002-03-22",0.6193
"5550","ws71","2002-04-07",0.5082
"5551","ws71","2002-04-23",0.6535
"5552","ws71","2002-05-09",0.6116
"5553","ws71","2002-05-25",0.5915
"5554","ws71","2002-06-10",0.6839
"5555","ws71","2002-06-26",0.6963
"5556","ws71","2002-07-12",0.5825
"5557","ws71","2002-07-28",0.7912
"5558","ws71","2002-08-13",0.7818
"5559","ws71","2002-08-29",0.4959
"5560","ws71","2002-09-14",0.738
"5561","ws71","2002-09-30",0.1913
"5562","ws71","2002-10-16",0.8099
"5563","ws71","2002-11-01",0.7848
"5564","ws71","2002-11-17",0.7697
"5565","ws71","2002-12-03",0.7192
"5566","ws71","2002-12-19",0.7186
"5567","ws71","2003-01-01",0.7075
"5568","ws71","2003-01-17",0.6645
"5569","ws71","2003-02-02",0.6327
"5570","ws71","2003-02-18",0.643
"5571","ws71","2003-03-06",0.6215
"5572","ws71","2003-03-22",0.5821
"5573","ws71","2003-04-07",0.6011
"5574","ws71","2003-04-23",0.5218
"5575","ws71","2003-05-09",0.5936
"5576","ws71","2003-05-25",0.5648
"5577","ws71","2003-06-10",0.234
"5578","ws71","2003-06-26",0.737
"5579","ws71","2003-07-12",0.779
"5580","ws71","2003-07-28",0.8136
"5581","ws71","2003-08-13",0.1805
"5582","ws71","2003-08-29",0.7709
"5583","ws71","2003-09-14",0.7798
"5584","ws71","2003-09-30",0.8118
"5585","ws71","2003-10-16",0.8105
"5586","ws71","2003-11-01",0.7145
"5587","ws71","2003-11-17",0.7607
"5588","ws71","2003-12-03",0.6697
"5589","ws71","2003-12-19",0.7272
"5590","ws71","2004-01-01",0.6429
"5591","ws71","2004-01-17",0.6654
"5592","ws71","2004-02-02",0.5909
"5593","ws71","2004-02-18",0.7254
"5594","ws71","2004-03-05",0.569
"5595","ws71","2004-03-21",0.6537
"5596","ws71","2004-04-06",0.6757
"5597","ws71","2004-04-22",0.5907
"5598","ws71","2004-05-08",0.6732
"5599","ws71","2004-05-24",0.6842
"5600","ws71","2004-06-09",0.6484
"5601","ws71","2004-06-25",0.8003
"5602","ws71","2004-07-11",0.5825
"5603","ws71","2004-07-27",0.8462
"5604","ws71","2004-08-12",0.6106
"5605","ws71","2004-08-28",0.7379
"5606","ws71","2004-09-13",0.4474
"5607","ws71","2004-09-29",0.8114
"5608","ws71","2004-10-15",0.8194
"5609","ws71","2004-10-31",0.8177
"5610","ws71","2004-11-16",0.761
"5611","ws71","2004-12-02",0.7711
"5612","ws71","2004-12-18",0.69
"5613","ws71","2005-01-01",0.764
"5614","ws71","2005-01-17",0.7176
"5615","ws71","2005-02-02",0.716
"5616","ws71","2005-02-18",0.6348
"5617","ws71","2005-03-06",0.6974
"5618","ws71","2005-03-22",0.635
"5619","ws71","2005-04-07",0.5383
"5620","ws71","2005-04-23",0.6062
"5621","ws71","2005-05-09",0.5984
"5622","ws71","2005-05-25",0.5077
"5623","ws71","2005-06-10",0.5913
"5624","ws71","2005-06-26",0.5084
"5625","ws71","2005-07-12",0.1097
"5626","ws71","2005-07-28",0.8272
"5627","ws71","2005-08-13",0.7919
"5628","ws71","2005-08-29",0.8265
"5629","ws71","2005-09-14",0.7853
"5630","ws71","2005-09-30",0.8094
"5631","ws71","2005-10-16",0.7497
"5632","ws71","2005-11-01",0.7586
"5633","ws71","2005-11-17",0.7629
"5634","ws71","2005-12-03",0.7413
"5635","ws71","2005-12-19",0.7029
"5636","ws71","2006-01-01",0.6957
"5637","ws71","2006-01-17",0.664
"5638","ws71","2006-02-02",0.5851
"5639","ws71","2006-02-18",0.6079
"5640","ws71","2006-03-06",0.6298
"5641","ws71","2006-03-22",0.627
"5642","ws71","2006-04-07",0.5305
"5643","ws71","2006-04-23",0.5551
"5644","ws71","2006-05-09",0.5866
"5645","ws71","2006-05-25",0.6076
"5646","ws71","2006-06-10",0.6925
"5647","ws71","2006-06-26",0.7665
"5648","ws71","2006-07-12",0.7972
"5649","ws71","2006-07-28",0.7004
"5650","ws71","2006-08-13",0.7261
"5651","ws71","2006-08-29",0.8135
"5652","ws71","2006-09-14",0.7891
"5653","ws71","2006-09-30",0.7932
"5654","ws71","2006-10-16",0.8509
"5655","ws71","2006-11-01",0.7943
"5656","ws71","2006-11-17",0.7602
"5657","ws71","2006-12-03",0.7323
"5658","ws71","2006-12-19",0.7268
"5659","ws71","2007-01-01",0.7178
"5660","ws71","2007-01-17",0.6656
"5661","ws71","2007-02-02",0.7317
"5662","ws71","2007-02-18",0.6735
"5663","ws71","2007-03-06",0.705
"5664","ws71","2007-03-22",0.6093
"5665","ws71","2007-04-07",0.5735
"5666","ws71","2007-04-23",0.5984
"5667","ws71","2007-05-09",0.562
"5668","ws71","2007-05-25",0.598
"5669","ws71","2007-06-10",0.7291
"5670","ws71","2007-06-26",0.7887
"5671","ws71","2007-07-12",0.8419
"5672","ws71","2007-07-28",0.6405
"5673","ws71","2007-08-13",0.7958
"5674","ws71","2007-08-29",0.5449
"5675","ws71","2007-09-14",0.7864
"5676","ws71","2007-09-30",0.7235
"5677","ws71","2007-10-16",0.7849
"5678","ws71","2007-11-01",0.7806
"5679","ws71","2007-11-17",0.7642
"5680","ws71","2007-12-03",0.7331
"5681","ws71","2007-12-19",0.7014
"5682","ws71","2008-01-01",0.6659
"5683","ws71","2008-01-17",0.6458
"5684","ws71","2008-02-02",0.6527
"5685","ws71","2008-02-18",0.6352
"5686","ws71","2008-03-05",0.5202
"5687","ws71","2008-03-21",0.5517
"5688","ws71","2008-04-06",0.4825
"5689","ws71","2008-04-22",0.5522
"5690","ws71","2008-05-08",0.5125
"5691","ws71","2008-05-24",0.52
"5692","ws71","2008-06-09",0.5476
"5693","ws71","2008-06-25",0.7339
"5694","ws71","2008-07-11",0.809
"5695","ws71","2008-07-27",0.7716
"5696","ws71","2008-08-12",0.1882
"5697","ws71","2008-08-28",0.8706
"5698","ws71","2008-09-13",0.3448
"5699","ws71","2008-09-29",0.8175
"5700","ws71","2008-10-15",0.7917
"5701","ws71","2008-10-31",0.7605
"5702","ws71","2008-11-16",0.7279
"5703","ws71","2008-12-02",0.7064
"5704","ws71","2008-12-18",0.6857
"5705","ws71","2009-01-01",0.6806
"5706","ws71","2009-01-17",0.6082
"5707","ws71","2009-02-02",0.6933
"5708","ws71","2009-02-18",0.5903
"5709","ws71","2009-03-06",0.5822
"5710","ws71","2009-03-22",0.5606
"5711","ws71","2009-04-07",0.5894
"5712","ws71","2009-04-23",0.588
"5713","ws71","2009-05-09",0.5588
"5714","ws71","2009-05-25",0.5082
"5715","ws71","2009-06-10",0.6072
"5716","ws71","2009-06-26",0.7686
"5717","ws71","2009-07-12",0.7879
"5718","ws71","2009-07-28",0.8273
"5719","ws71","2009-08-13",0.7872
"5720","ws71","2009-08-29",0.913
"5721","ws71","2009-09-14",0.8159
"5722","ws71","2009-09-30",0.7154
"5723","ws71","2009-10-16",0.8475
"5724","ws71","2009-11-01",0.7989
"5725","ws71","2009-11-17",0.7721
"5726","ws71","2009-12-03",0.7425
"5727","ws71","2009-12-19",0.7367
"5728","ws71","2010-01-01",0.7255
"5729","ws71","2010-01-17",0.6125
"5730","ws71","2010-02-02",0.6468
"5731","ws71","2010-02-18",0.6654
"5732","ws71","2010-03-06",0.5963
"5733","ws71","2010-03-22",0.6301
"5734","ws71","2010-04-07",0.6112
"5735","ws71","2010-04-23",0.6661
"5736","ws71","2010-05-09",0.635
"5737","ws71","2010-05-25",0.5009
"5738","ws71","2010-06-10",0.5313
"5739","ws71","2010-06-26",0.6563
"5740","ws71","2010-07-12",0.7988
"5741","ws71","2010-07-28",0.8232
"5742","ws71","2010-08-13",0.8425
"5743","ws71","2010-08-29",0.8905
"5744","ws71","2010-09-14",0.4419
"5745","ws71","2010-09-30",0.8209
"5746","ws71","2010-10-16",0.797
"5747","ws71","2010-11-01",0.7643
"5748","ws71","2010-11-17",0.727
"5749","ws71","2010-12-03",0.7114
"5750","ws71","2010-12-19",0.6688
"5751","ws71","2011-01-01",0.595
"5752","ws71","2011-01-17",0.6528
"5753","ws71","2011-02-02",0.6252
"5754","ws71","2011-02-18",0.594
"5755","ws71","2011-03-06",0.5812
"5756","ws71","2011-03-22",0.495
"5757","ws71","2011-04-07",0.5078
"5758","ws71","2011-04-23",0.4745
"5759","ws71","2011-05-09",0.4983
"5760","ws71","2011-05-25",0.6008
"5761","ws71","2011-06-10",0.4856
"5762","ws71","2011-06-26",0.4796
"5763","ws71","2011-07-12",0.7859
"5764","ws71","2011-07-28",0.7731
"5765","ws71","2011-08-13",0.8806
"5766","ws71","2011-08-29",0.827
"5767","ws71","2011-09-14",0.8608
"5768","ws71","2011-09-30",0.8061
"5769","ws71","2011-10-16",0.7978
"5770","ws71","2011-11-01",0.7708
"5771","ws71","2011-11-17",0.7454
"5772","ws71","2011-12-03",0.7475
"5773","ws71","2011-12-19",0.6776
"5774","ws71","2012-01-01",0.6269
"5775","ws71","2012-01-17",0.6674
"5776","ws71","2012-02-02",0.6425
"5777","ws71","2012-02-18",0.6353
"5778","ws71","2012-03-05",0.5801
"5779","ws71","2012-03-21",0.6001
"5780","ws71","2012-04-06",0.5986
"5781","ws71","2012-04-22",0.683
"5782","ws71","2012-05-08",0.5825
"5783","ws71","2012-05-24",0.6015
"5784","ws71","2012-06-09",0.7233
"5785","ws71","2012-06-25",0.6989
"5786","ws71","2012-07-11",0.7236
"5787","ws71","2012-07-27",0.8172
"5788","ws71","2012-08-12",0.7394
"5789","ws71","2012-08-28",0.2833
"5790","ws71","2012-09-13",0.8359
"5791","ws71","2012-09-29",0.8193
"5792","ws71","2012-10-15",0.7767
"5793","ws71","2012-10-31",0.7493
"5794","ws71","2012-11-16",0.7799
"5795","ws71","2012-12-02",0.7387
"5796","ws71","2012-12-18",0.7315
"5797","ws72","2001-01-01",0.514
"5798","ws72","2001-01-17",0.4836
"5799","ws72","2001-02-02",0.4143
"5800","ws72","2001-02-18",0.4166
"5801","ws72","2001-03-06",0.3676
"5802","ws72","2001-03-22",0.3498
"5803","ws72","2001-04-07",0.3003
"5804","ws72","2001-04-23",0.2927
"5805","ws72","2001-05-09",0.3939
"5806","ws72","2001-05-25",0.382
"5807","ws72","2001-06-10",0.4086
"5808","ws72","2001-06-26",0.5234
"5809","ws72","2001-07-12",0.5546
"5810","ws72","2001-07-28",0.6835
"5811","ws72","2001-08-13",0.6212
"5812","ws72","2001-08-29",0.6146
"5813","ws72","2001-09-14",0.6744
"5814","ws72","2001-09-30",0.5931
"5815","ws72","2001-10-16",0.553
"5816","ws72","2001-11-01",0.4851
"5817","ws72","2001-11-17",0.472
"5818","ws72","2001-12-03",0.4747
"5819","ws72","2001-12-19",0.4658
"5820","ws72","2002-01-01",0.4425
"5821","ws72","2002-01-17",0.4131
"5822","ws72","2002-02-02",0.4508
"5823","ws72","2002-02-18",0.4132
"5824","ws72","2002-03-06",0.3702
"5825","ws72","2002-03-22",0.3091
"5826","ws72","2002-04-07",0.2887
"5827","ws72","2002-04-23",0.3735
"5828","ws72","2002-05-09",0.4238
"5829","ws72","2002-05-25",0.4336
"5830","ws72","2002-06-10",0.4511
"5831","ws72","2002-06-26",0.5215
"5832","ws72","2002-07-12",0.6661
"5833","ws72","2002-07-28",0.6219
"5834","ws72","2002-08-13",0.6323
"5835","ws72","2002-08-29",0.642
"5836","ws72","2002-09-14",0.6438
"5837","ws72","2002-09-30",0.6423
"5838","ws72","2002-10-16",0.6338
"5839","ws72","2002-11-01",0.5583
"5840","ws72","2002-11-17",0.5441
"5841","ws72","2002-12-03",0.4943
"5842","ws72","2002-12-19",0.4648
"5843","ws72","2003-01-01",0.4633
"5844","ws72","2003-01-17",0.4556
"5845","ws72","2003-02-02",0.4544
"5846","ws72","2003-02-18",0.4443
"5847","ws72","2003-03-06",0.4318
"5848","ws72","2003-03-22",0.3695
"5849","ws72","2003-04-07",0.3201
"5850","ws72","2003-04-23",0.3926
"5851","ws72","2003-05-09",0.4611
"5852","ws72","2003-05-25",0.4746
"5853","ws72","2003-06-10",0.2911
