"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","latitude","longitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","elevation_geonames"
"35",844727048,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS173844382","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Vivero de CONAFOR","Aguascalientes","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",22.151278,-102.28093,NA,NA,NA,NA,NA,NA,"12/26/2012",26,12,2012,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS173844382","","",NA,"CC_BY_4_0","","obsr290375",NA,"","25:40.6","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",1915
"36",844711878,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS135522787","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Reserva Chara Pinta (Tufted Jay Reserve)","Sinaloa","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",23.589775,-105.86927,NA,NA,NA,NA,NA,NA,"1/6/2012",6,1,2012,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS135522787","","",NA,"CC_BY_4_0","","obsr131498",NA,"","22:43.4","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2180
"37",844690242,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS173108973","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Bosque Mesófilo de Río Cuale--Cañada","Jalisco","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",20.377777,-105.04806,NA,NA,NA,NA,NA,NA,"12/17/2012",17,12,2012,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS173108973","","",NA,"CC_BY_4_0","","obsr339763",NA,"","04:05.3","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",1786
"38",844613492,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_MEX:OBS168578001","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Cerro de la Cruz, Santa María Tepepan","Ciudad de México","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.259253,-99.137764,NA,NA,NA,NA,NA,NA,"11/2/2012",2,11,2012,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD_MEX","OBS168578001","","",NA,"CC_BY_4_0","","obsr341484",NA,"","54:02.1","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2394
"39",844589405,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS136846881","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Las Joyas, Estación Científica, Autlán","Jalisco","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.58574,-104.27436,NA,NA,NA,NA,NA,NA,"1/12/2012",12,1,2012,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS136846881","","",NA,"CC_BY_4_0","","obsr275559",NA,"","02:23.0","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",1952
"40",844576157,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_MEX:OBS146778554","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Totolapan (pueblo)","Morelos","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",18.986,-98.92411,NA,NA,NA,NA,NA,NA,"3/24/2012",24,3,2012,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD_MEX","OBS146778554","","",NA,"CC_BY_4_0","","obsr31473",NA,"","02:26.3","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",1901
"41",844573882,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS139751165","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Sierra Aloapaneca, NE from Etla","Oaxaca","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",17.218313,-96.73836,NA,NA,NA,NA,NA,NA,"2/16/2012",16,2,2012,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS139751165","","",NA,"CC_BY_4_0","","obsr289455",NA,"","48:37.0","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2435
"42",844512748,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS172661501","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","La Bufa, above San Sebastian del Oeste","Jalisco","PRESENT",3,"e2e717bf-551a-4917-bdc9-4fa0f342c530",20.779974,-104.83246,NA,NA,NA,NA,NA,NA,"12/14/2012",14,12,2012,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS172661501","","",NA,"CC_BY_4_0","","obsr339449",NA,"","07:29.4","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",1628
"43",844506351,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS146126766","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Banco de material abandonado, Perote, Veracruz","Veracruz","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.616045,-97.38228,NA,NA,NA,NA,NA,NA,"3/28/2012",28,3,2012,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS146126766","","",NA,"CC_BY_4_0","","obsr44299",NA,"","53:54.5","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2698
"44",844375986,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS135732166","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","mazamitla","Jalisco","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",20.044683,-103.113716,NA,NA,NA,NA,NA,NA,"1/6/2012",6,1,2012,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS135732166","","",NA,"CC_BY_4_0","","obsr286058",NA,"","44:11.7","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",1910
"45",844342977,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS144177846","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Sierra Mihuatlan","Oaxaca","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",16.078957,-96.47692,NA,NA,NA,NA,NA,NA,"3/7/2012",7,3,2012,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS144177846","","",NA,"CC_BY_4_0","","obsr88292",NA,"","22:51.4","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2314
"46",844289655,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS159336671","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Zona Arqueológica de Teotihuacán Museum and Gardens","Estado de México","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.698225,-98.84661,NA,NA,NA,NA,NA,NA,"2/27/2012",27,2,2012,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS159336671","","",NA,"CC_BY_4_0","","obsr309530",NA,"","49:50.4","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2310
"47",841755628,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_MEX:OBS142226050","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Mesa de San Juan","Jalisco","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",20.686184,-103.50413,NA,NA,NA,NA,NA,NA,"11/25/2011",25,11,2011,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD_MEX","OBS142226050","","",NA,"CC_BY_4_0","","obsr243066",NA,"","45:18.9","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",1843
"48",841091715,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_TX:OBS141775388","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Nevado de Colima","Jalisco","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.573433,-103.62696,NA,NA,NA,NA,NA,NA,"1/4/1990",4,1,1990,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD_TX","OBS141775388","","",NA,"CC_BY_4_0","","obsr105921",NA,"","06:59.6","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",3655
"49",620820662,"8be43f9b-52e7-47d4-be3e-dbcc066d70ab","urn:catalog:WFVZ:Bird:21859","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Juchatengo, 8 mi S; Km 180 near La Cima; 6300 ft","Oaxaca","PRESENT",NA,"80960f60-ad5e-11da-9c37-b8a03c50a862",16.22749,-97.100262,NA,NA,NA,NA,NA,NA,"11/17/1964",17,11,1964,2476844,2476844,"PRESERVED_SPECIMEN","WFVZ","Bird","21859","","",NA,"CC0_1_0","","Rowley, J. Stuart",NA,"native","21:58.7","","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",1614
"50",620587038,"c21cd435-718a-4069-b503-776bf0e22b96","a6e9ee52-c591-11e3-acd2-03413f76937f","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Patzcuaro, 9 km S","Michoacán","PRESENT",NA,"a42867f0-813a-11dc-82e0-b8a03c50a862",19.448978,-101.57536,NA,NA,NA,NA,NA,NA,"2/14/1949",14,2,1949,2476844,2476844,"PRESERVED_SPECIMEN","DMNH","Bird","59787","GMS 10760","",NA,"CC0_1_0","","Sutton, George M",NA,"native","17:39.0","","COORDINATE_ROUNDED",2563
"51",620565397,"c21cd435-718a-4069-b503-776bf0e22b96","a48f514c-c591-11e3-acd2-03413f76937f","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Rio Molino; 2250 m","Oaxaca","PRESENT",NA,"a42867f0-813a-11dc-82e0-b8a03c50a862",16.0675,-96.466944,NA,NA,NA,NA,NA,NA,"11/9/1964",9,11,1964,2476844,2476844,"PRESERVED_SPECIMEN","DMNH","Bird","18759","ARP 07668","",NA,"CC0_1_0","","Schaldach, Jr., William J.",NA,"native","17:56.4","","COORDINATE_ROUNDED",2237
"52",620565393,"c21cd435-718a-4069-b503-776bf0e22b96","a48f0df2-c591-11e3-acd2-03413f76937f","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Pueblo Juarez, La Medialuna; La Cabeza del Alcaparosa","Colima","PRESENT",NA,"a42867f0-813a-11dc-82e0-b8a03c50a862",19.199971,-103.998299,4611,NA,NA,NA,NA,NA,"2/10/1959",10,2,1959,2476844,2476844,"PRESERVED_SPECIMEN","DMNH","Bird","18745","ARP 05009","",NA,"CC0_1_0","","Phillips, Allan R.",NA,"native","17:43.7","","COORDINATE_ROUNDED",1595
"53",620564289,"c21cd435-718a-4069-b503-776bf0e22b96","a48f477d-c591-11e3-acd2-03413f76937f","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Rio Guajolote","Oaxaca","PRESENT",NA,"a42867f0-813a-11dc-82e0-b8a03c50a862",16.000833,-96.466944,NA,NA,NA,NA,NA,NA,"11/15/1964",15,11,1964,2476844,2476844,"PRESERVED_SPECIMEN","DMNH","Bird","18753","ARP 07824","",NA,"CC0_1_0","","Schaldach, Jr., William J.",NA,"native","17:49.5","","COORDINATE_ROUNDED",1719
"54",602357835,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_MEX:OBS130926304","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Parque Ecológico Luis Donaldo Colosio","Durango","PRESENT",2,"e2e717bf-551a-4917-bdc9-4fa0f342c530",24.022713,-104.603745,NA,NA,NA,NA,NA,NA,"11/19/2011",19,11,2011,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD_MEX","OBS130926304","","",NA,"CC_BY_4_0","","obsr287961",NA,"","22:37.1","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",1871
"55",602356563,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_MEX:OBS133705128","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","El Palmito","Sinaloa","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",23.564966,-105.850174,NA,NA,NA,NA,NA,NA,"12/14/2011",14,12,2011,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD_MEX","OBS133705128","","",NA,"CC_BY_4_0","","obsr49601",NA,"","05:16.5","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2043
"56",600679437,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS108335091","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Santuario de la Mariposa Monarca--El Rosario","Michoacán","PRESENT",6,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.588179,-100.26712,NA,NA,NA,NA,NA,NA,"2/3/2011",3,2,2011,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS108335091","","",NA,"CC_BY_4_0","","obsr224544",NA,"","05:44.8","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",3050
"57",600677198,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS107857781","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Granja San Miguel (CBC MXDU)","Durango","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",23.988056,-104.63861,NA,NA,NA,NA,NA,NA,"2/7/2011",7,2,2011,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS107857781","","",NA,"CC_BY_4_0","","obsr243104",NA,"","22:45.8","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",1879
"58",600671376,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS106132881","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","El Batel (pueblo)","Sinaloa","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",23.463741,-105.8287,NA,NA,NA,NA,NA,NA,"1/20/2011",20,1,2011,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS106132881","","",NA,"CC_BY_4_0","","obsr22684",NA,"","46:20.5","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",1786
"59",600641954,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS131294486","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Volcán de Fuego","Jalisco","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.533855,-103.53477,NA,NA,NA,NA,NA,NA,"11/15/2011",15,11,2011,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS131294486","","",NA,"CC_BY_4_0","","obsr177071",NA,"","46:40.5","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2077
"60",600621971,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS107870745","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Mexico - rd near Guzman, into hills","Jalisco","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.640203,-103.615944,NA,NA,NA,NA,NA,NA,"1/24/2011",24,1,2011,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS107870745","","",NA,"CC_BY_4_0","","obsr54079",NA,"","06:51.7","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2392
"61",600554155,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS107904491","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Mexico - Nevado de Colima, Park rd","Jalisco","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.610088,-103.566574,NA,NA,NA,NA,NA,NA,"1/26/2011",26,1,2011,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS107904491","","",NA,"CC_BY_4_0","","obsr54079",NA,"","22:34.5","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2570
"62",600535634,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS130316490","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Cabañas y Restaurante Puesta del Sol","Oaxaca","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",16.17298,-96.50542,NA,NA,NA,NA,NA,NA,"11/14/2011",14,11,2011,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS130316490","","",NA,"CC_BY_4_0","","obsr131498",NA,"","50:32.1","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2463
"63",600416842,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_MEX:OBS130950255","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Nevado de Colima","Jalisco","PRESENT",2,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.596764,-103.58984,NA,NA,NA,NA,NA,NA,"12/9/2010",9,12,2010,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD_MEX","OBS130950255","","",NA,"CC_BY_4_0","","obsr134199",NA,"","50:01.2","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",3296
"64",599732908,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS103192258","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","San Miguel de Allende (ciudad)","Guanajuato","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",20.914007,-100.75427,NA,NA,NA,NA,NA,NA,"3/12/2010",12,3,2010,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS103192258","","",NA,"CC_BY_4_0","","obsr172458",NA,"","02:30.6","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",1870
"65",599729810,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_MEX:OBS130948850","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","San Antonio Coapa","Michoacán","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.530746,-101.30474,NA,NA,NA,NA,NA,NA,"12/5/2009",5,12,2009,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD_MEX","OBS130948850","","",NA,"CC_BY_4_0","","obsr134199",NA,"","04:34.6","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2178
"66",599729279,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_MEX:OBS134521375","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Los Dinamos","Ciudad de México","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.282417,-99.271614,NA,NA,NA,NA,NA,NA,"1/25/2009",25,1,2009,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD_MEX","OBS134521375","","",NA,"CC_BY_4_0","","obsr134199",NA,"","22:56.2","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2884
"67",599364215,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS127337675","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Las Joyas Research Station","Jalisco","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.564753,-104.19978,NA,NA,NA,NA,NA,NA,"1/3/2003",3,1,2003,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS127337675","","",NA,"CC_BY_4_0","","obsr265714",NA,"","48:05.4","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2367
"68",599335263,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS100695053","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","R.M.O. Viboras road","Jalisco","PRESENT",14,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.624115,-103.62222,NA,NA,NA,NA,NA,NA,"1/4/2002",4,1,2002,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS100695053","","",NA,"CC_BY_4_0","","obsr18516",NA,"","07:21.7","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2754
"69",4838352792,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1913058651","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Pino Real-122","Michoacán","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.65696,-101.010826,NA,NA,NA,NA,NA,NA,"1/28/1985",28,1,1985,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1913058651","","",NA,"CC_BY_4_0","","obsr26628",NA,"","26:15.5","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2184
