"site_name","cellsize","tile","band","calendar_date","value","ndvi"
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2008-06-25",4428,0.4428
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2008-07-11",4838,0.4838
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2008-07-27",7477,0.7477
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2008-08-12",7913,0.7913
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2008-08-28",7948,0.7948
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2008-09-13",7926,0.7926
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2008-09-29",7981,0.7981
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2008-10-15",6982,0.6982
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2008-10-31",6955,0.6955
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2008-11-16",6424,0.6424
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2008-12-02",5976,0.5976
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2008-12-18",6044,0.6044
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-01-01",5323,0.5323
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-01-17",5937,0.5937
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-02-02",5122,0.5122
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-02-18",5063,0.5063
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-03-06",5001,0.5001
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-03-22",4646,0.4646
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-04-07",4842,0.4842
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-04-23",4627,0.4627
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-05-09",5756,0.5756
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-05-25",6475,0.6475
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-06-10",6495,0.6495
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-06-26",6877,0.6877
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-07-12",7538,0.7538
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-07-28",6128,0.6128
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-08-13",7022,0.7022
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-08-29",7222,0.7222
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-09-14",7752,0.7752
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-09-30",6015,0.6015
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-10-16",7206,0.7206
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-11-01",7592,0.7592
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-11-17",6892,0.6892
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-12-03",6035,0.6035
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2009-12-19",6283,0.6283
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-01-01",6258,0.6258
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-01-17",5629,0.5629
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-02-02",5564,0.5564
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-02-18",5683,0.5683
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-03-06",5367,0.5367
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-03-22",5192,0.5192
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-04-07",4985,0.4985
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-04-23",4932,0.4932
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-05-09",4924,0.4924
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-05-25",5137,0.5137
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-06-10",6709,0.6709
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-06-26",6170,0.617
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-07-12",725,0.0725
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-07-28",7577,0.7577
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-08-13",7266,0.7266
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-08-29",4644,0.4644
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-09-14",7663,0.7663
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-09-30",7289,0.7289
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-10-16",7048,0.7048
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-11-01",6905,0.6905
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-11-17",5968,0.5968
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-12-03",5636,0.5636
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2010-12-19",5163,0.5163
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-01-01",5039,0.5039
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-01-17",4811,0.4811
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-02-02",4994,0.4994
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-02-18",4874,0.4874
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-03-06",4168,0.4168
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-03-22",4634,0.4634
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-04-07",4369,0.4369
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-04-23",4445,0.4445
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-05-09",4692,0.4692
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-05-25",4488,0.4488
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-06-10",5925,0.5925
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-06-26",7069,0.7069
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-07-12",7431,0.7431
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-07-28",7356,0.7356
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-08-13",6373,0.6373
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-08-29",7177,0.7177
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-09-14",7126,0.7126
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-09-30",8027,0.8027
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-10-16",7750,0.775
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-11-01",6524,0.6524
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-11-17",6634,0.6634
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-12-03",6523,0.6523
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2011-12-19",5719,0.5719
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-01-01",5719,0.5719
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-01-17",5000,0.5
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-02-02",5594,0.5594
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-02-18",5786,0.5786
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-03-05",5516,0.5516
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-03-21",5241,0.5241
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-04-06",4790,0.479
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-04-22",5209,0.5209
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-05-08",4583,0.4583
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-05-24",4822,0.4822
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-06-09",4761,0.4761
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-06-25",5390,0.539
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-07-11",1908,0.1908
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-07-27",6903,0.6903
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-08-12",6921,0.6921
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-08-28",7498,0.7498
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-09-13",7749,0.7749
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-09-29",7601,0.7601
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-10-15",7279,0.7279
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-10-31",7498,0.7498
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-11-16",7120,0.712
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-12-02",6394,0.6394
"ws114","231.656358264","h08v07","250m_16_days_NDVI","2012-12-18",6141,0.6141
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2001-12-03",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2001-12-19",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-01-01",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-01-17",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-02-02",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-02-18",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-03-06",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-03-22",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-04-07",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-04-23",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-05-09",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-05-25",2185,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-06-10",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-06-26",2185,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-07-12",3222,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-07-28",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-08-13",2445,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-08-29",2066,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-09-14",2380,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-09-30",2445,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-10-16",34961,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-11-01",2120,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-11-17",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-12-03",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2002-12-19",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-01-01",2185,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-01-17",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-02-02",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-02-18",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-03-06",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-03-22",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-04-07",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-04-23",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-05-09",2185,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-05-25",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-06-10",2062,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-06-26",35152,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-07-12",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-07-28",2120,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-08-13",35152,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-08-29",2062,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-09-14",2185,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-09-30",2120,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-10-16",35033,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-11-01",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-11-17",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-12-03",2120,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2003-12-19",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-01-01",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-01-17",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-02-02",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-02-18",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-03-05",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-03-21",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-04-06",2185,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-04-22",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-05-08",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-05-24",2062,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-06-09",2376,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-06-25",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-07-11",35225,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-07-27",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-08-12",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-08-28",2062,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-09-13",3098,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-09-29",2120,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-10-15",2449,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-10-31",2116,NA
"ws114","231.656358264","h08v07","250m_16_days_VI_Quality","2004-11-16",2116,NA
