"site_name","cellsize","tile","band","calendar_date","value","ndvi"
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2003-07-12",7832,0.7832
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2003-07-28",8881,0.8881
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2003-08-13",4536,0.4536
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2003-08-29",8767,0.8767
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2003-09-14",5806,0.5806
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2003-09-30",8072,0.8072
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2003-10-16",8119,0.8119
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2003-11-01",7807,0.7807
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2003-11-17",7397,0.7397
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2003-12-03",7132,0.7132
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2003-12-19",6938,0.6938
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-01-01",7069,0.7069
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-01-17",6971,0.6971
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-02-02",6334,0.6334
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-02-18",5895,0.5895
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-03-05",5316,0.5316
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-03-21",6283,0.6283
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-04-06",5839,0.5839
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-04-22",5257,0.5257
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-05-08",5814,0.5814
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-05-24",7321,0.7321
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-06-09",7385,0.7385
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-06-25",6359,0.6359
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-07-11",5554,0.5554
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-07-27",8485,0.8485
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-08-12",674,0.0674
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-08-28",5758,0.5758
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-09-13",1409,0.1409
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-09-29",8650,0.865
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-10-15",5111,0.5111
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-10-31",7893,0.7893
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-11-16",7993,0.7993
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-12-02",7610,0.761
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2004-12-18",7492,0.7492
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-01-01",7098,0.7098
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-01-17",6798,0.6798
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-02-02",6701,0.6701
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-02-18",5959,0.5959
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-03-06",6368,0.6368
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-03-22",5957,0.5957
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-04-07",5540,0.554
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-04-23",5571,0.5571
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-05-09",6411,0.6411
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-05-25",5779,0.5779
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-06-10",5157,0.5157
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-06-26",4685,0.4685
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-07-12",4555,0.4555
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-07-28",7909,0.7909
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-08-13",4277,0.4277
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-08-29",7226,0.7226
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-09-14",7258,0.7258
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-09-30",4935,0.4935
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-10-16",8163,0.8163
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-11-01",7445,0.7445
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-11-17",7292,0.7292
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-12-03",7430,0.743
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2005-12-19",7945,0.7945
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-01-01",7621,0.7621
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-01-17",6942,0.6942
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-02-02",6430,0.643
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-02-18",6925,0.6925
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-03-06",5229,0.5229
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-03-22",4883,0.4883
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-04-07",6206,0.6206
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-04-23",6244,0.6244
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-05-09",5576,0.5576
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-05-25",4540,0.454
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-06-10",7191,0.7191
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-06-26",7613,0.7613
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-07-12",6494,0.6494
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-07-28",6933,0.6933
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-08-13",2768,0.2768
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-08-29",7137,0.7137
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-09-14",1503,0.1503
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-09-30",8195,0.8195
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-10-16",8315,0.8315
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-11-01",7975,0.7975
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-11-17",7531,0.7531
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-12-03",7649,0.7649
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2006-12-19",7440,0.744
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-01-01",7607,0.7607
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-01-17",7602,0.7602
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-02-02",6525,0.6525
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-02-18",6621,0.6621
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-03-06",6385,0.6385
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-03-22",5708,0.5708
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-04-07",6311,0.6311
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-04-23",5198,0.5198
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-05-09",5179,0.5179
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-05-25",7016,0.7016
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-06-10",5050,0.505
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-06-26",5529,0.5529
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-07-12",7112,0.7112
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-07-28",8067,0.8067
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-08-13",6986,0.6986
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-08-29",8439,0.8439
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-09-14",7822,0.7822
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-09-30",8567,0.8567
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-10-16",8123,0.8123
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-11-01",8010,0.801
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-11-17",7350,0.735
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-12-03",7715,0.7715
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2007-12-19",7179,0.7179
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-01-01",7050,0.705
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-01-17",6507,0.6507
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-02-02",6075,0.6075
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-02-18",5938,0.5938
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-03-05",5674,0.5674
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-03-21",6837,0.6837
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-04-06",5144,0.5144
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-04-22",5812,0.5812
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-05-08",7640,0.764
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-05-24",6088,0.6088
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-06-09",6352,0.6352
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-06-25",828,0.0828
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-07-11",7609,0.7609
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-07-27",2261,0.2261
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-08-12",9103,0.9103
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-08-28",4978,0.4978
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-09-13",1736,0.1736
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-09-29",8287,0.8287
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-10-15",8132,0.8132
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-10-31",8326,0.8326
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-11-16",7647,0.7647
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-12-02",6990,0.699
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2008-12-18",7269,0.7269
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-01-01",6676,0.6676
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-01-17",7479,0.7479
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-02-02",6680,0.668
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-02-18",6656,0.6656
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-03-06",6097,0.6097
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-03-22",5795,0.5795
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-04-07",5418,0.5418
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-04-23",5549,0.5549
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-05-09",6124,0.6124
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-05-25",6085,0.6085
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-06-10",7443,0.7443
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-06-26",7907,0.7907
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-07-12",7725,0.7725
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-07-28",8609,0.8609
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-08-13",7810,0.781
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-08-29",1580,0.158
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-09-14",8175,0.8175
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-09-30",7397,0.7397
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-10-16",8211,0.8211
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-11-01",8043,0.8043
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-11-17",7706,0.7706
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-12-03",7853,0.7853
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2009-12-19",7261,0.7261
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-01-01",7261,0.7261
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-01-17",7836,0.7836
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-02-02",7543,0.7543
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-02-18",7639,0.7639
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-03-06",7481,0.7481
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-03-22",6945,0.6945
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-04-07",6951,0.6951
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-04-23",6746,0.6746
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-05-09",5792,0.5792
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-05-25",6200,0.62
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-06-10",4458,0.4458
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-06-26",5926,0.5926
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-07-12",3512,0.3512
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-07-28",4930,0.493
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-08-13",3674,0.3674
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-08-29",2293,0.2293
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-09-14",5639,0.5639
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-09-30",8178,0.8178
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-10-16",8487,0.8487
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-11-01",8020,0.802
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-11-17",7817,0.7817
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-12-03",8111,0.8111
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2010-12-19",6894,0.6894
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-01-01",7203,0.7203
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-01-17",7446,0.7446
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-02-02",7488,0.7488
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-02-18",6403,0.6403
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-03-06",5869,0.5869
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-03-22",6474,0.6474
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-04-07",5856,0.5856
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-04-23",5968,0.5968
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-05-09",5640,0.564
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-05-25",5682,0.5682
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-06-10",3364,0.3364
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-06-26",1716,0.1716
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-07-12",7655,0.7655
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-07-28",8121,0.8121
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-08-13",8407,0.8407
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-08-29",7951,0.7951
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-09-14",5528,0.5528
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-09-30",8427,0.8427
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-10-16",8144,0.8144
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-11-01",8149,0.8149
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-11-17",7456,0.7456
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-12-03",8014,0.8014
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2011-12-19",6895,0.6895
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-01-01",8116,0.8116
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-01-17",6990,0.699
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-02-02",6543,0.6543
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-02-18",6875,0.6875
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-03-05",7172,0.7172
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-03-21",7317,0.7317
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-04-06",5809,0.5809
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-04-22",6706,0.6706
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-05-08",6405,0.6405
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-05-24",7401,0.7401
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-06-09",1032,0.1032
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-06-25",8119,0.8119
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-07-11",8187,0.8187
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-07-27",8398,0.8398
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-08-12",8305,0.8305
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-08-28",6587,0.6587
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-09-13",4039,0.4039
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-09-29",7739,0.7739
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-10-15",5766,0.5766
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-10-31",8301,0.8301
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-11-16",7880,0.788
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-12-02",8225,0.8225
"ws183","231.656358264","h08v07","250m_16_days_NDVI","2012-12-18",7227,0.7227
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2001-12-03",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2001-12-19",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-01-01",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-01-17",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-02-02",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-02-18",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-03-06",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-03-22",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-04-07",2189,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-04-23",2185,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-05-09",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-05-25",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-06-10",2120,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-06-26",34892,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-07-12",34965,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-07-28",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-08-13",34892,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-08-29",2066,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-09-14",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-09-30",3102,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-10-16",2066,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-11-01",2120,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-11-17",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-12-03",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2002-12-19",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-01-01",2120,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-01-17",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-02-02",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-02-18",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-03-06",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-03-22",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-04-07",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-04-23",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-05-09",2185,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-05-25",2261,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-06-10",2517,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-06-26",2376,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-07-12",35221,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-07-28",35297,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-08-13",2062,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-08-29",35225,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-09-14",2066,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-09-30",34896,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-10-16",2120,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-11-01",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-11-17",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-12-03",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2003-12-19",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-01-01",2120,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-01-17",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-02-02",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-02-18",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-03-05",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-03-21",2376,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-04-06",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-04-22",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-05-08",2185,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-05-24",2449,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-06-09",34896,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-06-25",2066,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-07-11",3102,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-07-27",35221,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-08-12",2066,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-08-28",3098,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-09-13",3098,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-09-29",34965,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-10-15",2062,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-10-31",2116,NA
"ws183","231.656358264","h08v07","250m_16_days_VI_Quality","2004-11-16",2120,NA
