"site_name","cellsize","tile","band","calendar_date","value","ndvi"
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2004-08-28",6843,0.6843
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2004-09-13",8043,0.8043
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2004-09-29",7010,0.701
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2004-10-15",7324,0.7324
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2004-10-31",7334,0.7334
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2004-11-16",6646,0.6646
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2004-12-02",6334,0.6334
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2004-12-18",6364,0.6364
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-01-01",5527,0.5527
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-01-17",5415,0.5415
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-02-02",5820,0.582
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-02-18",4687,0.4687
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-03-06",5075,0.5075
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-03-22",4574,0.4574
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-04-07",5078,0.5078
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-04-23",5469,0.5469
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-05-09",5644,0.5644
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-05-25",5118,0.5118
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-06-10",5269,0.5269
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-06-26",7277,0.7277
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-07-12",6838,0.6838
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-07-28",7753,0.7753
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-08-13",7376,0.7376
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-08-29",8683,0.8683
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-09-14",7716,0.7716
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-09-30",7807,0.7807
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-10-16",7819,0.7819
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-11-01",7390,0.739
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-11-17",7150,0.715
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-12-03",6685,0.6685
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2005-12-19",6656,0.6656
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-01-01",6656,0.6656
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-01-17",4747,0.4747
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-02-02",5279,0.5279
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-02-18",5308,0.5308
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-03-06",4442,0.4442
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-03-22",5052,0.5052
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-04-07",5507,0.5507
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-04-23",5843,0.5843
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-05-09",7258,0.7258
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-05-25",6948,0.6948
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-06-10",8096,0.8096
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-06-26",7745,0.7745
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-07-12",1043,0.1043
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-07-28",1587,0.1587
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-08-13",7983,0.7983
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-08-29",7403,0.7403
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-09-14",7764,0.7764
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-09-30",7301,0.7301
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-10-16",7671,0.7671
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-11-01",7225,0.7225
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-11-17",6997,0.6997
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-12-03",6436,0.6436
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2006-12-19",6291,0.6291
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-01-01",6426,0.6426
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-01-17",5918,0.5918
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-02-02",5284,0.5284
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-02-18",5334,0.5334
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-03-06",5292,0.5292
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-03-22",4839,0.4839
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-04-07",5868,0.5868
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-04-23",5882,0.5882
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-05-09",7160,0.716
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-05-25",7089,0.7089
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-06-10",6396,0.6396
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-06-26",1733,0.1733
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-07-12",701,0.0701
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-07-28",8150,0.815
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-08-13",6248,0.6248
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-08-29",420,0.042
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-09-14",7778,0.7778
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-09-30",7318,0.7318
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-10-16",7137,0.7137
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-11-01",6871,0.6871
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-11-17",6295,0.6295
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-12-03",7253,0.7253
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2007-12-19",6465,0.6465
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-01-01",5665,0.5665
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-01-17",5638,0.5638
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-02-02",5485,0.5485
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-02-18",5195,0.5195
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-03-05",4441,0.4441
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-03-21",5224,0.5224
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-04-06",5299,0.5299
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-04-22",6109,0.6109
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-05-08",6857,0.6857
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-05-24",6761,0.6761
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-06-09",7305,0.7305
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-06-25",6672,0.6672
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-07-11",7663,0.7663
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-07-27",7861,0.7861
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-08-12",5790,0.579
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-08-28",8187,0.8187
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-09-13",3814,0.3814
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-09-29",7181,0.7181
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-10-15",7130,0.713
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-10-31",7003,0.7003
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-11-16",7198,0.7198
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-12-02",6430,0.643
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2008-12-18",6159,0.6159
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-01-01",5511,0.5511
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-01-17",6125,0.6125
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-02-02",5703,0.5703
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-02-18",5628,0.5628
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-03-06",4593,0.4593
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-03-22",4622,0.4622
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-04-07",4564,0.4564
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-04-23",5418,0.5418
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-05-09",5391,0.5391
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-05-25",6318,0.6318
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-06-10",6454,0.6454
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-06-26",6970,0.697
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-07-12",6965,0.6965
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-07-28",7886,0.7886
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-08-13",7332,0.7332
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-08-29",7732,0.7732
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-09-14",7454,0.7454
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-09-30",8065,0.8065
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-10-16",7984,0.7984
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-11-01",7605,0.7605
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-11-17",7220,0.722
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-12-03",6900,0.69
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2009-12-19",6845,0.6845
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-01-01",6633,0.6633
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-01-17",6846,0.6846
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-02-02",6246,0.6246
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-02-18",6682,0.6682
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-03-06",5164,0.5164
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-03-22",5092,0.5092
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-04-07",6515,0.6515
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-04-23",6171,0.6171
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-05-09",5620,0.562
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-05-25",6350,0.635
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-06-10",7634,0.7634
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-06-26",7563,0.7563
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-07-12",4718,0.4718
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-07-28",7987,0.7987
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-08-13",8196,0.8196
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-08-29",1601,0.1601
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-09-14",7788,0.7788
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-09-30",7605,0.7605
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-10-16",7478,0.7478
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-11-01",7305,0.7305
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-11-17",6017,0.6017
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-12-03",5539,0.5539
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2010-12-19",5984,0.5984
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-01-01",5745,0.5745
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-01-17",5179,0.5179
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-02-02",5280,0.528
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-02-18",4496,0.4496
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-03-06",4446,0.4446
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-03-22",4901,0.4901
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-04-07",5408,0.5408
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-04-23",5907,0.5907
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-05-09",5682,0.5682
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-05-25",6148,0.6148
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-06-10",5831,0.5831
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-06-26",6377,0.6377
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-07-12",5780,0.578
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-07-28",7702,0.7702
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-08-13",6973,0.6973
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-08-29",7966,0.7966
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-09-14",7829,0.7829
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-09-30",7564,0.7564
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-10-16",7032,0.7032
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-11-01",6964,0.6964
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-11-17",6590,0.659
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-12-03",6612,0.6612
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2011-12-19",6108,0.6108
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-01-01",6436,0.6436
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-01-17",6067,0.6067
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-02-02",6317,0.6317
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-02-18",5776,0.5776
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-03-05",5183,0.5183
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-03-21",5076,0.5076
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-04-06",5896,0.5896
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-04-22",6462,0.6462
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-05-08",6059,0.6059
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-05-24",5981,0.5981
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-06-09",5399,0.5399
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-06-25",5358,0.5358
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-07-11",7633,0.7633
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-07-27",7563,0.7563
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-08-12",7394,0.7394
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-08-28",8086,0.8086
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-09-13",8130,0.813
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-09-29",7797,0.7797
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-10-15",7730,0.773
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-10-31",7211,0.7211
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-11-16",7205,0.7205
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-12-02",7165,0.7165
"ws135","231.656358264","h08v07","250m_16_days_NDVI","2012-12-18",6184,0.6184
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2001-12-03",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2001-12-19",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-01-01",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-01-17",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-02-02",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-02-18",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-03-06",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-03-22",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-04-07",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-04-23",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-05-09",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-05-25",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-06-10",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-06-26",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-07-12",2185,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-07-28",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-08-13",2517,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-08-29",34892,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-09-14",2120,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-09-30",2189,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-10-16",2445,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-11-01",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-11-17",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-12-03",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2002-12-19",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-01-01",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-01-17",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-02-02",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-02-18",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-03-06",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-03-22",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-04-07",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-04-23",2185,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-05-09",2185,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-05-25",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-06-10",2062,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-06-26",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-07-12",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-07-28",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-08-13",2120,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-08-29",2445,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-09-14",2445,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-09-30",2120,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-10-16",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-11-01",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-11-17",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-12-03",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2003-12-19",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-01-01",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-01-17",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-02-02",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-02-18",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-03-05",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-03-21",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-04-06",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-04-22",2189,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-05-08",2185,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-05-24",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-06-09",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-06-25",2062,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-07-11",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-07-27",2445,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-08-12",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-08-28",2445,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-09-13",2189,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-09-29",2062,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-10-15",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-10-31",2116,NA
"ws135","231.656358264","h08v07","250m_16_days_VI_Quality","2004-11-16",2116,NA
