"site_name","cellsize","tile","band","calendar_date","value","ndvi"
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-02-18",7905,0.7905
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-03-05",7965,0.7965
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-03-21",8333,0.8333
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-04-06",7913,0.7913
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-04-22",7681,0.7681
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-05-08",7906,0.7906
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-05-24",7977,0.7977
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-06-09",8447,0.8447
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-06-25",6692,0.6692
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-07-11",6707,0.6707
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-07-27",7048,0.7048
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-08-12",5683,0.5683
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-08-28",2890,0.289
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-09-13",6889,0.6889
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-09-29",9953,0.9953
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-10-15",8617,0.8617
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-10-31",8713,0.8713
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-11-16",8492,0.8492
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-12-02",8209,0.8209
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2004-12-18",8433,0.8433
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-01-01",8269,0.8269
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-01-17",8377,0.8377
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-02-02",8050,0.805
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-02-18",8248,0.8248
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-03-06",8058,0.8058
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-03-22",7474,0.7474
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-04-07",7793,0.7793
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-04-23",7746,0.7746
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-05-09",7679,0.7679
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-05-25",7440,0.744
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-06-10",7038,0.7038
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-06-26",7821,0.7821
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-07-12",2563,0.2563
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-07-28",8027,0.8027
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-08-13",5209,0.5209
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-08-29",3340,0.334
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-09-14",3978,0.3978
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-09-30",6337,0.6337
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-10-16",8704,0.8704
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-11-01",8704,0.8704
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-11-17",8323,0.8323
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-12-03",8716,0.8716
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2005-12-19",8778,0.8778
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-01-01",8524,0.8524
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-01-17",8241,0.8241
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-02-02",8273,0.8273
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-02-18",8031,0.8031
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-03-06",7784,0.7784
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-03-22",7146,0.7146
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-04-07",7035,0.7035
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-04-23",7029,0.7029
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-05-09",7574,0.7574
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-05-25",2031,0.2031
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-06-10",4483,0.4483
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-06-26",7544,0.7544
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-07-12",5363,0.5363
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-07-28",7871,0.7871
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-08-13",8744,0.8744
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-08-29",2570,0.257
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-09-14",2956,0.2956
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-09-30",8573,0.8573
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-10-16",8359,0.8359
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-11-01",8368,0.8368
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-11-17",8359,0.8359
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-12-03",8363,0.8363
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2006-12-19",8364,0.8364
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-01-01",8348,0.8348
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-01-17",8521,0.8521
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-02-02",8162,0.8162
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-02-18",8140,0.814
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-03-06",7710,0.771
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-03-22",7437,0.7437
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-04-07",8064,0.8064
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-04-23",8067,0.8067
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-05-09",7712,0.7712
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-05-25",8023,0.8023
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-06-10",2356,0.2356
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-06-26",2956,0.2956
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-07-12",7771,0.7771
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-07-28",2918,0.2918
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-08-13",5465,0.5465
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-08-29",7164,0.7164
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-09-14",7873,0.7873
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-09-30",8694,0.8694
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-10-16",8797,0.8797
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-11-01",8773,0.8773
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-11-17",8651,0.8651
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-12-03",8577,0.8577
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2007-12-19",8328,0.8328
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-01-01",8280,0.828
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-01-17",8111,0.8111
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-02-02",7981,0.7981
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-02-18",8001,0.8001
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-03-05",7527,0.7527
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-03-21",7786,0.7786
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-04-06",7577,0.7577
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-04-22",7110,0.711
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-05-08",7416,0.7416
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-05-24",7382,0.7382
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-06-09",6834,0.6834
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-06-25",1037,0.1037
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-07-11",7935,0.7935
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-07-27",5274,0.5274
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-08-12",9139,0.9139
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-08-28",2315,0.2315
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-09-13",7004,0.7004
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-09-29",5906,0.5906
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-10-15",8202,0.8202
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-10-31",8803,0.8803
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-11-16",8589,0.8589
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-12-02",8013,0.8013
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2008-12-18",7943,0.7943
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-01-01",8150,0.815
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-01-17",8446,0.8446
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-02-02",8001,0.8001
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-02-18",7517,0.7517
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-03-06",7291,0.7291
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-03-22",7661,0.7661
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-04-07",7491,0.7491
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-04-23",7479,0.7479
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-05-09",7294,0.7294
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-05-25",7695,0.7695
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-06-10",6715,0.6715
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-06-26",3653,0.3653
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-07-12",8101,0.8101
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-07-28",4206,0.4206
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-08-13",4356,0.4356
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-08-29",3345,0.3345
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-09-14",9047,0.9047
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-09-30",4994,0.4994
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-10-16",6885,0.6885
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-11-01",8763,0.8763
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-11-17",8284,0.8284
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-12-03",8425,0.8425
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2009-12-19",8359,0.8359
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-01-01",8359,0.8359
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-01-17",8264,0.8264
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-02-02",8707,0.8707
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-02-18",7984,0.7984
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-03-06",8105,0.8105
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-03-22",7715,0.7715
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-04-07",8031,0.8031
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-04-23",7220,0.722
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-05-09",7895,0.7895
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-05-25",8083,0.8083
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-06-10",4165,0.4165
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-06-26",1267,0.1267
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-07-12",2223,0.2223
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-07-28",5148,0.5148
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-08-13",4972,0.4972
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-08-29",1450,0.145
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-09-14",3345,0.3345
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-09-30",7993,0.7993
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-10-16",8919,0.8919
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-11-01",8548,0.8548
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-11-17",8731,0.8731
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-12-03",8460,0.846
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2010-12-19",8223,0.8223
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-01-01",8140,0.814
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-01-17",8309,0.8309
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-02-02",7754,0.7754
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-02-18",7630,0.763
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-03-06",7289,0.7289
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-03-22",7679,0.7679
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-04-07",6884,0.6884
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-04-23",7407,0.7407
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-05-09",7045,0.7045
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-05-25",7428,0.7428
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-06-10",7670,0.767
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-06-26",2526,0.2526
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-07-12",8051,0.8051
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-07-28",8184,0.8184
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-08-13",8125,0.8125
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-08-29",8199,0.8199
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-09-14",5456,0.5456
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-09-30",8528,0.8528
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-10-16",8605,0.8605
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-11-01",8810,0.881
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-11-17",8080,0.808
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-12-03",8536,0.8536
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2011-12-19",8341,0.8341
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-01-01",8083,0.8083
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-01-17",7947,0.7947
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-02-02",7825,0.7825
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-02-18",7982,0.7982
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-03-05",7694,0.7694
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-03-21",7737,0.7737
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-04-06",7709,0.7709
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-04-22",7779,0.7779
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-05-08",8038,0.8038
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-05-24",8009,0.8009
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-06-09",7814,0.7814
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-06-25",8699,0.8699
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-07-11",4846,0.4846
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-07-27",8615,0.8615
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-08-12",8709,0.8709
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-08-28",1805,0.1805
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-09-13",3086,0.3086
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-09-29",8279,0.8279
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-10-15",3065,0.3065
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-10-31",9086,0.9086
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-11-16",8441,0.8441
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-12-02",8614,0.8614
"ws160","231.656358264","h08v07","250m_16_days_NDVI","2012-12-18",8237,0.8237
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2001-12-03",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2001-12-19",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-01-01",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-01-17",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-02-02",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-02-18",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-03-06",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-03-22",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-04-07",2189,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-04-23",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-05-09",2062,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-05-25",2185,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-06-10",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-06-26",34896,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-07-12",2066,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-07-28",2120,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-08-13",2185,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-08-29",2445,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-09-14",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-09-30",3102,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-10-16",35156,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-11-01",2120,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-11-17",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-12-03",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2002-12-19",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-01-01",2189,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-01-17",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-02-02",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-02-18",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-03-06",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-03-22",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-04-07",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-04-23",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-05-09",2185,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-05-25",2261,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-06-10",2066,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-06-26",2376,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-07-12",3102,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-07-28",2062,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-08-13",2445,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-08-29",35221,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-09-14",2066,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-09-30",2120,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-10-16",2120,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-11-01",2120,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-11-17",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-12-03",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2003-12-19",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-01-01",2120,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-01-17",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-02-02",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-02-18",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-03-05",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-03-21",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-04-06",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-04-22",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-05-08",2185,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-05-24",2380,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-06-09",35156,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-06-25",3294,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-07-11",3554,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-07-27",3098,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-08-12",2062,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-08-28",3102,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-09-13",2062,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-09-29",2066,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-10-15",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-10-31",2116,NA
"ws160","231.656358264","h08v07","250m_16_days_VI_Quality","2004-11-16",2116,NA
